"","occ","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"35",48,3,3,2000,2002,2001,12,12,1,12,6.5,82959.5549638889,82484.1756361111,79682.7640666667,2801.41156944444,71423.233525,11060.9421111111,0.135759965306019,1321.80992242326,1214.69263888889,41.7613206657655,40.1944444444444,112.249747893606,111
"36",49,3,3,2000,2002,2001,12,12,1,12,6.5,10477.9838083333,10477.9838083333,10443.4712055556,34.5126027777778,9889.69626111111,588.287547222222,0.0465881670215749,1481.68717592593,1418.86458333333,45.3574404761905,41.6666666666667,112.405392258761,111.055555555556
"37",50,17,17,2003,2019,2011,12,12,1,12,6.5,998790.242331372,994629.353730882,957287.587047549,37341.7666833333,556372.753032843,438256.600698039,0.43810037291457,1453.88382408992,1315.60426470588,42.3880788307353,41.3602941176471,102.717268118024,111
"38",53,3,3,2000,2002,2001,12,12,1,12,6.5,291761.417127778,290242.405638889,285865.568975,4376.83666388889,259537.416291667,30704.9893472222,0.105880585998909,1087.29910810516,1018.19152777778,42.5063050392892,41.7361111111111,108.638739963551,111
"39",54,3,3,2000,2002,2001,8.66666666666667,8.66666666666667,2,11.6666666666667,7.16666666666667,2475.35124570707,2396.70957323232,2380.69999823232,16.009575,2359.97906717172,36.730506060606,0.0149056682382177,998.287272727273,991.06505050505,41.3341750841751,40.5113636363636,101.256796102783,99.5151515151515
"40",55,3,3,2000,2002,2001,12,12,1,12,6.5,740590.969630555,736393.482358333,718182.703133333,18210.779225,661900.36465,74493.1177083333,0.101485153266283,1220.28904529038,1151.60597222222,40.6666395656068,39.5555555555556,105.713000287521,111
"41",56,3,3,2000,2002,2001,12,12,1,12,6.5,256745.230463889,254985.385077778,247149.175902778,7836.209175,212557.010736111,42428.3743416667,0.165372286210706,1061.43725752991,1003.07486111111,41.9122264864238,41.9166666666667,101.439314414943,111
"42",57,3,3,2000,2002,2001,12,12,1,12,6.5,338385.385258333,336721.646580556,328329.494758333,8392.15182222222,315265.601938889,21456.0446416667,0.0636834718407786,1170.85358641992,1120.96472222222,41.5496945965107,40.3611111111111,105.947707719952,111
"43",58,3,3,2000,2002,2001,12,12,1,12,6.5,10618.1658666667,10383.9365611111,10000.2958138889,383.640747222222,9691.25539166667,692.681169444444,0.0532669898687081,1146.39881481481,1081.64277777778,43.9436159519493,39.0555555555556,97.5170074809367,95
"44",59,3,3,2000,2002,2001,12,12,1,12,6.5,287860.02735,285156.9881,276014.29385,9142.69425,254821.04995,30335.93815,0.106492031142433,1145.69523693838,1047.63166666667,42.1923754381287,41.0694444444444,107.661915117677,111
"45",60,17,17,2003,2019,2011,12,12,1,12,6.5,65612.4727676471,65318.3700137255,62935.5595068627,2382.81050686275,25121.668002451,40196.7020112745,0.614443513211006,1398.37586765005,1168.56463235294,43.0266435955071,42.4607843137255,108.719156182633,111.149509803922
"46",63,3,3,2000,2002,2001,12,12,1,12,6.5,23188.6883833333,23029.1492666667,21986.1592583333,1042.99000833333,21199.7297388889,1829.41952777778,0.0769428724741507,916.150275462963,790.523611111111,44.6825795724886,42.3333333333333,106.677083836865,109.416666666667
"47",64,3,3,2000,2002,2001,12,12,1,12,6.5,1873216.24991944,1863504.10876944,1798156.98468889,65347.1240805556,1339120.72173889,524383.387030556,0.281347846787959,1115.82256249869,1047.93055555556,38.1553186592945,36.3611111111111,104.548712209078,111
"48",65,3,3,2000,2002,2001,12,12,1,12,6.5,242097.391033333,240342.762602778,233769.566533333,6573.19606944444,127160.900805556,113181.861797222,0.468686220950126,1004.94620859276,924.062361111111,40.7732646033205,40.0555555555556,101.859550350244,110.208333333333
"49",66,3,3,2000,2002,2001,12,12,1,12,6.5,20094.12705,19852.1535138889,19777.8698916667,74.2836222222222,12018.9133583333,7833.24015555556,0.39892546010682,1374.46950925926,1277.92569444444,37.6924570799571,33.9444444444444,112.728885399335,112.833333333333
"50",67,3,3,2000,2002,2001,12,12,1,12,6.5,28055.1905611111,27915.8713527778,27528.4447527778,387.4266,11777.9185027778,16137.95285,0.577490732428456,1036.3377718254,814.149861111111,42.0163949861867,40.0833333333333,112.362862926365,116.888888888889
"51",68,3,3,2000,2002,2001,11.3333333333333,11.3333333333333,1,12,6.37878787878788,6017.99007171717,5958.11632828283,5958.11632828283,0,4510.82548863636,1447.29083964646,0.249832172712903,1637.29765151515,1474.46027777778,45.8281144781145,40.2967171717172,120.779391902539,118.984848484848
"52",69,3,3,2000,2002,2001,12,12,1,12,6.5,26120.0619972222,25946.9911305556,25684.2328138889,262.758316666667,23761.5207138889,2185.47041666667,0.0921951608390159,1411.50763425926,1202.99263888889,46.2061952106392,44.2777777777778,121.006575277412,124.263888888889
"53",73,3,3,2000,2002,2001,12,12,1,12,6.5,155895.526283333,155035.093905556,151051.516858333,3983.57704722222,107697.191194444,47337.9027111111,0.30725178592198,1092.29164031817,911.026666666667,41.5935567854713,39.7638888888889,114.359834979343,112.166666666667
"54",74,3,3,2000,2002,2001,12,12,1,12,6.5,11781.5524472222,11781.5524472222,11717.5076,64.0448472222222,9875.60764444444,1905.94480277778,0.1316701487603,1222.71637962963,1147.52555555556,43.5847222222222,40.8888888888889,113.062888681321,112.555555555556
"55",75,3,3,2000,2002,2001,12,12,1,12,6.5,49879.8477916667,49626.1915361111,48219.5538222222,1406.63771388889,40638.3452111111,8987.846325,0.187453610512956,1128.41910489937,982.160138888889,43.4629296559136,43.1944444444444,117.173977935001,118.166666666667
"56",76,3,3,2000,2002,2001,12,12,1,12,6.5,50675.5202277778,50675.5202277778,49840.6242972222,834.895930555555,33557.8486055556,17117.6716222222,0.336431997448533,1054.2312257696,909.597777777778,41.1491661982199,40.1666666666667,114.637097343535,115.5
"57",77,3,3,2000,2002,2001,12,12,1,12,6.5,47656.3840333333,47461.3010166667,46590.0274055556,871.273611111111,34122.0139722222,13339.2870444444,0.269522859791954,864.740772496793,720.884166666667,41.8115507075814,41.2083333333333,101.11322334384,108.736111111111
"58",78,3,3,2000,2002,2001,12,12,1,12,6.5,123072.871366667,122438.119477778,121042.600625,1395.51885277778,67543.3700944444,54894.7493833333,0.448843417346329,910.286550009439,785.580277777778,40.5810409807285,38.1527777777778,117.947764510427,122.666666666667
"59",79,3,3,2000,2002,2001,12,12,1,12,6.5,25555.6897111111,25229.1027916667,24421.8295833333,807.273208333333,21040.5585861111,4188.54420555555,0.171274502004674,879.382770833333,808.554722222222,42.5760485788094,40.5694444444444,103.546773722553,109.388888888889
"60",83,3,3,2000,2002,2001,12,12,1,12,6.5,92648.7251166667,92393.6571416667,91519.0457861111,874.611355555556,43718.577075,48675.0800666667,0.528937044614884,934.17316170998,781.369027777778,40.1742102903876,38.5833333333333,118.057658284422,122.444444444444
"61",84,3,3,2000,2002,2001,12,12,1,12,6.5,790335.323097222,787322.786488889,783499.249905556,3823.53658333333,555043.048341667,232279.738147222,0.294502846448895,1561.8422006682,1292.29763888889,44.8863960446326,43.7361111111111,123.100747470293,124
"62",85,3,3,2000,2002,2001,12,12,1,12,6.5,175011.856258333,174402.534002778,173913.701533333,488.832469444444,140702.710402778,33699.8236,0.192976922992672,1310.99495111601,1005.90611111111,47.1783180863579,46.125,123.194432999295,124
"63",86,3,3,2000,2002,2001,12,12,1,12,6.5,53465.0511083333,53147.7095083333,52396.8337305556,750.875777777778,34420.3398416667,18727.3696666667,0.359619823435145,920.220949074074,802.456388888889,45.0381427698858,44.3888888888889,123.087402799522,124.041666666667
"64",87,3,3,2000,2002,2001,12,12,1,12,6.5,34907.4001972222,34850.785325,34329.5376472222,521.247677777778,24497.0707694444,10353.7145555556,0.300353834093232,1073.28531944444,935.165416666667,46.8407990068497,44.4027777777778,118.532481519685,124.083333333333
"65",88,3,3,2000,2002,2001,12,12,1,12,6.5,11685.4095055556,11685.4095055556,11558.4839861111,126.925519444444,8536.74171944444,3148.66778611111,0.305863453655878,1233.22291666667,1164.3125,44.5953813932981,41.1111111111111,120.757651990554,119.861111111111
"66",89,3,3,2000,2002,2001,12,12,1,12,6.5,65187.0105305556,64875.4855027778,64636.1567833333,239.328719444444,41620.1811555556,23255.3043472222,0.35843831827742,920.856759259259,826.386805555555,43.6034658553182,42.3611111111111,121.461177732479,124
"67",95,3,3,2000,2002,2001,12,12,1,12,6.5,2259711.35666389,2243117.13737222,2218632.61468056,24484.5226916667,159042.320636111,2084074.81673611,0.929116370099168,774.978833011749,755.105833333333,43.0436406232331,42.7916666666667,102.35427979545,111
"68",96,3,3,2000,2002,2001,12,12,1,12,6.5,223493.97045,222104.413733333,221329.729836111,774.683897222222,113464.822458333,108639.591275,0.488531898230099,1131.14880915773,1152.51222222222,42.2271285173528,40.875,114.078091943721,111
"69",97,3,3,2000,2002,2001,12,12,1,12,6.5,93150.6265777778,92191.4263555556,90277.1041833333,1914.32217222222,10042.5637777778,82148.8625777778,0.893539927006859,590.266420861523,444.077777777778,41.2927357559698,42.0833333333333,94.4267775571053,100.388888888889
"70",98,3,3,2000,2002,2001,12,12,1,12,6.5,88265.3353194444,88051.84775,87408.3212583333,643.526491666667,34945.2015583333,53106.6461916667,0.599318604419674,716.284187975605,668.222361111111,39.5223606445291,39.2777777777778,95.7058321823494,91.5972222222222
"71",99,3,3,2000,2002,2001,12,12,1,12,6.5,66928.8968444444,66452.9065222222,65993.8804833333,459.026038888889,5960.43340833333,60492.4731138889,0.912880863416038,740.95117711301,698.478194444445,37.0669773838099,35.3333333333333,110.6548845231,111
"72",100,17,17,2003,2019,2011,12,12,1,12,6.5,131516.941844608,130983.369092647,126365.058884804,4618.31020784314,80376.2352269608,50607.1338656863,0.373397486267413,1180.26405455937,1046.99125,47.9465053116097,47.843137254902,93.439604614571,89.3970588235294
"73",103,3,3,2000,2002,2001,12,12,1,12,6.5,160412.564388889,158822.239961111,156354.880577778,2467.35938333333,54383.8553694444,104438.384591667,0.659273614566945,827.851107491007,779.026527777778,37.8629335905526,35.2361111111111,112.373069211853,111.333333333333
"74",104,3,3,2000,2002,2001,12,12,1,12,6.5,112934.981236111,111540.974294444,110485.297036111,1055.67725833333,7754.85908055556,103786.115213889,0.934348476823702,759.363015115928,723.506805555556,40.2960957116003,40.6805555555556,120.256516663375,123
"75",105,3,3,2000,2002,2001,12,12,1,12,6.5,98944.6046777778,98162.4484555556,96362.8876555555,1799.5608,22646.6707222222,75515.7777333333,0.769292922627382,669.443004342981,579.134722222222,40.4077642484143,38.7777777777778,107.568933944232,112.166666666667
"76",106,3,3,2000,2002,2001,12,12,1,12,6.5,82339.3393055555,81701.3026555556,80935.1762305556,766.126425,32830.3004972222,48871.0021583333,0.597320717648985,900.796389471209,815.780138888889,39.0722406601764,37.2222222222222,103.111445786415,106.041666666667
"77",110,17,17,2003,2019,2011,12,12,1,12,6.5,542359.596283333,540462.528981863,525584.083458824,14878.4455230392,388102.456354412,152360.072627451,0.283599563895494,1645.44089554573,1612.06230392157,44.2113645429811,43.5906862745098,106.226760922354,111
"78",113,3,3,2000,2002,2001,12,12,1,12,6.5,7913.32246111111,7841.45808055556,7736.40803611111,105.050044444444,5311.11243055556,2530.34565,0.299810768707606,855.755,796.58,42.2215608465608,39.2222222222222,119.16827626534,119.861111111111
"79",114,3,3,2000,2002,2001,12,12,1,12,6.5,32914.4930833333,32726.93195,32440.1962416667,286.735708333333,20535.3265638889,12191.6053861111,0.358053636661006,993.400714616402,848.3025,44.2215888900515,41.7916666666667,121.367118088047,124.458333333333
"80",115,3,3,2000,2002,2001,12,12,1,12,6.5,19512.9800944444,19163.4247861111,18912.8868833333,250.537902777778,13642.5450277778,5520.87975833333,0.283146155505448,920.622474537037,798.108055555556,45.1184737715988,43.5,121.876874086658,123.388888888889
"81",116,3,3,2000,2002,2001,12,12,1,12,6.5,18373.186725,18254.1097666667,18088.7635666667,165.3462,15548.3125611111,2705.79720555556,0.131173693060989,1148.69562962963,973.199722222222,47.773569023569,46.4583333333333,121.430575579398,123.541666666667
"82",117,3,3,2000,2002,2001,8,8,1,12,7.42727272727273,4029.41479037879,4029.41479037879,4029.41479037879,0,2440.51290287879,1588.9018875,0.437304781874152,1421.52847727273,1414.98196212121,42.4597222222222,39.7056818181818,113.569524184061,112.342803030303
"83",118,3,3,2000,2002,2001,12,12,1,12,6.5,23136.7074527778,23080.1202833333,22763.9313361111,316.188947222222,12854.3793722222,10225.7409111111,0.45228372795664,843.795083333333,727.507083333333,45.3055119486589,44.1666666666667,122.733543076927,124.055555555556
"84",119,3,3,2000,2002,2001,12,12,1,12,6.5,18602.810175,18441.0943166667,17941.9276472222,499.166669444444,16075.3719416667,2365.722375,0.150796119290501,1121.82786574074,1015.88083333333,49.8793015308947,49.1805555555556,121.9133023914,122.847222222222
"85",120,17,17,2003,2019,2011,12,12,1,12,6.5,1191842.55841176,1186819.94630343,1154951.86424657,31868.0820568627,547025.278441667,639794.667861765,0.539070225972961,1349.69490887619,1193.14477941176,44.0251787719973,43.2058823529412,101.782271352544,111
"86",123,3,3,2000,2002,2001,12,12,1,12,6.5,17075.9477944444,16902.9374166667,16691.5612527778,211.376163888889,12091.4712611111,4811.46615555556,0.29673499627022,931.866662037037,825.515694444444,51.6587859671193,51.8194444444444,124.181084846543,124.722222222222
"87",124,3,3,2000,2002,2001,12,12,1,12,6.5,12435.51755,12435.51755,12114.3204972222,321.197052777778,9569.00004166667,2866.51750833333,0.229873706693561,1008.94402777778,920.189444444444,45.9816688712522,40.875,124.033378411269,124.375
"88",125,3,3,2000,2002,2001,11.6666666666667,11.6666666666667,1,12,6.39393939393939,11102.8495964646,10955.7330103535,10884.3074159091,71.4255944444444,6539.27964469697,4416.45336565657,0.396191206742915,956.095172558923,881.420505050505,46.4508858425525,43.8383838383838,123.198690335153,123.083333333333
"89",126,3,3,2000,2002,2001,11.3333333333333,11.3333333333333,1,12,6.7,6529.70434611111,6478.58716555556,6472.61233777778,5.97482777777778,3397.93759111111,3080.64957444444,0.465554876005535,1240.46851851852,1168.83144444444,50.3729828042328,47.9833333333333,121.349693400592,122.030555555556
"90",127,3,3,2000,2002,2001,12,12,1,12,6.5,26670.593875,26376.4093805556,26055.1359055556,321.273475,22335.88075,4040.52863055556,0.15734379757868,1230.36141380071,1071.37194444444,46.2149119402367,43.9583333333333,119.190237345628,122.847222222222
"91",128,3,3,2000,2002,2001,12,12,1,12,6.5,45415.2496944444,44946.3061527778,43563.8984611111,1382.40769166667,26814.1418555556,18132.1642972222,0.408584554478342,814.928528138528,675.237222222222,44.6928641997928,44.9861111111111,117.695725687982,123.083333333333
"92",129,3,3,2000,2002,2001,12,12,1,12,6.5,28467.2096055556,28161.8459888889,27399.6710055556,762.174983333333,20322.0094944444,7839.83649444444,0.277556852820073,909.710537037037,634.342916666667,45.6927023759551,44.2916666666667,114.71722722883,119.75
"93",130,8,8,2003,2010,2006.5,12,12,1,12,6.5,283011.527180208,281730.195830208,271914.518998958,9815.67683125,90170.047978125,191560.147852083,0.679918496237888,1248.74228362579,1113.31244791667,44.6336009723431,44.5208333333333,102.351033913509,110.901041666667
"94",133,3,3,2000,2002,2001,12,12,1,12,6.5,17086.3540583333,17030.2072611111,16795.2989,234.908361111111,10766.7907805556,6263.41648055556,0.36599462349787,1341.64592261905,1131.18666666667,48.9647106751273,47.3055555555556,123.528919190157,124.430555555556
"95",134,3,3,2000,2002,2001,12,12,1,12,6.5,43561.0036694444,42830.1623,42333.4533138889,496.708986111111,6930.48444722222,35899.6778527778,0.838003352469389,854.836144119769,807.221111111111,47.025876494423,48.0972222222222,119.110792600896,122.208333333333
"96",135,12,12,2000,2019,2011.5,12,12,1,12,6.5,20843.1814673611,20697.0159416667,20015.6568763889,681.359065277778,7907.75410347222,12789.2618381944,0.625490269235381,1392.8683744213,1228.34920138889,47.4785361187016,45.2291666666667,108.026655930862,108.309027777778
"97",136,12,12,2000,2019,2011.5,11.9166666666667,11.9166666666667,1,12,6.48106060606061,214096.441276641,213130.090418308,206940.01080928,6190.07960902778,57257.3638090278,155872.72660928,0.60617708462579,1380.02954132789,1261.36487058081,45.6514960677185,43.8800505050505,109.168073049066,113.297032828283
"98",137,12,12,2000,2019,2011.5,12,12,1,12,6.5,45873.86425,45644.7809,44517.2655277778,1127.51537222222,22266.8688208333,23377.9120791667,0.504311665657447,1265.38964591099,1064.91388888889,45.4663531224414,44.4027777777778,106.812195252268,109.40625
"99",138,3,3,2000,2002,2001,11.6666666666667,11.6666666666667,1,12,6.48484848484848,8133.93795151515,7823.74928737374,7766.04814292929,57.7011444444444,3265.00731010101,4558.74197727273,0.593365591879858,655.218055555556,625.07720959596,41.3113876863877,36.905303030303,114.134762358235,111.558080808081
"100",139,3,3,2000,2002,2001,12,12,1,12,6.5,12665.1177305556,12563.6141833333,12563.6141833333,0,4181.10281111111,8382.51137222222,0.673040345756471,939.602462962963,817.062083333333,51.7881022526856,51.1111111111111,121.580354797751,123.722222222222
"101",140,17,17,2003,2019,2011,12,12,1,12,6.5,281420.443158333,280348.148117157,269962.472990196,10385.6751269608,228040.949263725,52307.1988534314,0.186257209802699,1374.74842786105,1245.88421568627,46.0324954341295,45.7524509803922,94.0258803616457,91.6813725490196
"102",143,3,3,2000,2002,2001,12,12,1,12,6.5,64074.3141777778,63102.4064166667,61352.8377722222,1749.56864444444,25995.9489888889,37106.4574277778,0.579938636242889,834.351194417375,731.994861111111,47.2671233245022,47.7083333333333,121.34398115577,123.138888888889
"103",144,3,3,2000,2002,2001,12,12,1,12,6.5,27823.8621333333,27317.3437027778,26637.9373111111,679.406391666667,11377.4113388889,15939.9323638889,0.581569469499784,702.478862433862,519.52875,43.4549303728225,40.125,121.063171052133,123.069444444444
"104",145,3,3,2000,2002,2001,12,12,1,12,6.5,9261.77976388889,9261.77976388889,9261.77976388889,0,5551.74507222222,3710.03469166667,0.406723444213964,1422.31050925926,1290.56972222222,49.1318672839506,47.75,123.004113196534,123.402777777778
"105",146,3,3,2000,2002,2001,7.33333333333333,7.33333333333333,2,10.6666666666667,6.09166666666667,2001.17653833333,2001.17653833333,2001.17653833333,0,182.443407407407,1818.73313092593,0.949487661761298,1013.65138888889,1013.65138888889,49.7689814814815,48.2953703703704,123.917447338254,123.840740740741
"106",147,3,3,2000,2002,2001,12,12,1,12,6.5,18110.3310555556,18020.6109055556,17938.0984,82.5125055555556,14707.9809527778,3312.62995277778,0.18380528078361,1122.35630886243,955.022638888889,48.5482719622426,47,123.483304670464,124.680555555556
"107",148,3,3,2000,2002,2001,8.66666666666667,8.66666666666667,2,11.3333333333333,6.81144781144781,3196.82829343434,3054.48733888889,2971.07399814815,83.4133407407407,1698.94201397306,1355.54532491582,0.531608060381022,1062.31326599327,1062.31326599327,51.9371492704826,51.0622895622896,119.142667454705,118.213804713805
"108",149,2,2,2000,2001,2000.5,2,2,6.5,7.5,7,1398.42608333333,1398.42608333333,1398.42608333333,0,0,1398.42608333333,1,776.92,776.92,42,42,123,123
"109",150,17,17,2003,2019,2011,12,12,1,12,6.5,201606.525489216,200658.804048039,194349.341906863,6309.46214117647,110494.982836275,90163.8212117647,0.44719083142902,1323.94812387583,1189.70610294118,46.1721207932322,46.1323529411765,100.081621072253,107.061274509804
"110",153,3,3,2000,2002,2001,11.3333333333333,11.3333333333333,1,12,6.36666666666667,7609.76685722222,7382.11252666667,7304.86848666667,77.24404,2946.04865,4436.06387666667,0.551043984748843,861.501666666667,813.238388888889,45.5028835978836,41.6916666666667,116.620196423031,115.347222222222
"111",154,3,3,2000,2002,2001,12,12,1,12,6.5,489793.975091667,482088.176105556,467640.822075,14447.3540305556,269398.307569444,212689.868536111,0.442992159829228,794.517925925437,626.877222222222,40.2491012460034,37.8194444444444,116.517927279163,123
"112",155,3,3,2000,2002,2001,12,12,1,12,6.5,669476.513775,661426.414305556,641563.512794444,19862.9015111111,13091.0688361111,648335.345469444,0.98028842156025,489.802758562202,383.807777777778,38.6956602655339,37.6666666666667,95.6829496204053,95.0416666666667
"113",156,3,3,2000,2002,2001,12,12,1,12,6.5,2324752.18292222,2292432.36983056,2251653.65693333,40778.7128972222,390766.499025,1901665.87080556,0.829704793255581,756.625353660547,708.496944444444,42.4870976551518,42.6666666666667,113.269199609155,111
"114",157,3,3,2000,2002,2001,12,12,1,12,6.5,1343085.43228333,1326632.35814167,1309898.20658056,16734.1515611111,552070.444572222,774561.913569444,0.583765851385205,804.841189085367,756.548194444444,42.9881384755901,43.9722222222222,114.574824590587,111
"115",158,3,3,2000,2002,2001,12,12,1,12,6.5,373058.690136111,370204.590377778,365742.241741667,4462.34863611111,56952.1497055556,313252.440672222,0.846133400462836,772.841698488276,710.204305555556,42.2187653080248,43.0555555555556,114.210986630373,113.666666666667
"116",159,3,3,2000,2002,2001,12,12,1,12,6.5,959707.7746,945389.004069444,915108.198033333,30280.8060361111,373550.990636111,571838.013433333,0.605950066681953,587.838110504679,501.627222222222,41.1900258270209,39.9861111111111,98.0748679275725,109.680555555556
"117",160,17,17,2003,2019,2011,12,12,1,12,6.5,274232.370667647,272904.119062255,263099.12524902,9804.9938132353,226276.451256373,46627.6678058824,0.170264247737832,1063.21963810573,908.10068627451,44.6654006325444,43.9656862745098,87.253132023469,80.75
"118",163,3,3,2000,2002,2001,12,12,1,12,6.5,276853.215655556,273968.094619444,268602.621833333,5365.47278611111,80014.1131888889,193953.981430556,0.705917631106548,796.941484158538,743.120833333333,43.0111516784084,44.0416666666667,114.057882367009,123
"119",164,3,3,2000,2002,2001,12,12,1,12,6.5,220174.932680556,218220.3789,214992.162827778,3228.21607222222,34321.45455,183898.92435,0.842772001363015,654.567888123027,609.672083333333,46.3828285826876,48.0694444444444,109.41514698898,115.833333333333
"120",165,3,3,2000,2002,2001,12,12,1,12,6.5,28578.1831694444,28273.3550722222,27815.1860472222,458.169025,8272.81108055556,20000.5439916667,0.701580146180022,680.761084054834,611.388611111111,42.1444482664576,39.1388888888889,112.503239564685,115.069444444444
"121",166,3,3,2000,2002,2001,12,12,1,12,6.5,141952.164411111,139928.389313889,133419.634780556,6508.75453333333,64682.6777027778,75245.7116111111,0.536852072625377,1041.45018265238,847.860277777778,39.5432149739934,37.0972222222222,109.779540761545,111
"122",167,3,3,2000,2002,2001,12,12,1,12,6.5,277392.050441667,276316.798283333,272064.040877778,4252.75740555556,98872.7442388889,177444.054044444,0.642025961790337,807.545228653217,707.072222222222,45.2832498440156,46.2361111111111,118.554546033928,123
"123",168,3,3,2000,2002,2001,8.33333333333333,8.33333333333333,4,12,8.1,2682.69467666667,2668.57846333333,2668.57846333333,0,1878.08296333333,790.4955,0.412310464253714,1332.17933333333,1318.39733333333,45.0638888888889,44.0666666666667,109.848564653548,106.433333333333
"124",169,3,3,2000,2002,2001,12,12,1,12,6.5,32804.9891055556,32552.8850222222,32035.1695944444,517.715427777778,15981.356275,16571.5287472222,0.525137048334399,878.249632385362,560.730833333333,41.1775452068257,38.9722222222222,110.480721270988,116
"125",173,3,3,2000,2002,2001,12,12,1,12,6.5,18219.846925,18065.2951472222,17900.8601722222,164.434975,11267.6180555556,6797.67709166667,0.414982707266574,1016.19834854497,923.186666666667,42.2317348546515,40.0138888888889,115.826895617018,117.347222222222
"126",174,3,3,2000,2002,2001,12,12,1,12,6.5,849877.315922222,843023.327583333,825041.583061111,17981.7445222222,227063.337038889,615959.990544444,0.730571151714543,661.100174930508,606.459166666667,40.7669655123144,39.9444444444444,105.97452296383,111
"127",175,3,3,2000,2002,2001,12,12,1,12,6.5,141252.988136111,131476.060352778,121410.414061111,10065.6462916667,36909.7681861111,94566.2921666667,0.72010294934594,431.65753713813,339.476111111111,36.4429089987376,32.1527777777778,87.5603862490881,81.2777777777778
"128",176,3,3,2000,2002,2001,12,12,1,12,6.5,379339.616322222,377439.036066667,375551.32805,1887.70801666667,323143.363383333,54295.6726833333,0.143853291693757,747.044893647382,658.260694444444,49.0664125569675,47.7777777777778,110.224788844241,121.833333333333
"129",177,3,3,2000,2002,2001,12,12,1,12,6.5,182852.142841667,180189.48815,177818.055191667,2371.43295833333,71515.6357472222,108673.852402778,0.603482171915741,550.360351100239,462.91,45.7601780766271,45.9722222222222,99.2082091292327,105.486111111111
"130",178,3,3,2000,2002,2001,12,12,1,12,6.5,971037.210444444,965795.052286111,956365.150072222,9429.90221388889,679021.843011111,286773.209275,0.296797385542083,1473.93409258332,1324.43333333333,44.5850236029605,43.5833333333333,122.752016988182,124
"131",183,3,3,2000,2002,2001,12,12,1,12,6.5,143073.480038889,140621.124452778,133778.812147222,6842.31230555556,63268.4905444444,77352.6339083333,0.549639696631245,863.040680335097,724.623472222222,46.0757935058869,44.2222222222222,108.410908955981,111
"132",184,3,3,2000,2002,2001,12,12,1,12,6.5,77612.5062527778,77230.5030305556,73312.8485583333,3917.65447222222,29791.9715472222,47438.5314833333,0.619788278932799,929.713764938765,831.739861111111,42.219775492313,42.7222222222222,104.336460407349,110.736111111111
"133",185,3,3,2000,2002,2001,12,12,1,12,6.5,804896.041625,796134.510625,768822.944138889,27311.5664861111,347052.637566667,449081.873058333,0.564951324183944,728.595000404056,656.615,40.4915268678612,39.0972222222222,95.0489219211828,94.0972222222222
"134",186,3,3,2000,2002,2001,12,12,1,12,6.5,175082.746352778,172517.722733333,164569.211230556,7948.51150277778,110632.652311111,61885.0704222222,0.357839730201656,493.350174573724,326.733611111111,44.2361674334119,41.9722222222222,95.6439268451207,97.5694444444444
"135",187,3,3,2000,2002,2001,12,12,1,12,6.5,157977.637630556,155713.370308333,141306.391211111,14406.9790972222,92698.752175,63014.6181333333,0.404696581635053,929.561057165443,722.140277777778,38.9248108169122,36.625,102.142659359723,110.472222222222
"136",188,3,3,2000,2002,2001,12,12,1,12,6.5,249928.820694444,246902.4047,235770.736572222,11131.6681277778,131699.372197222,115203.032502778,0.466333136589169,699.846923908588,606.566111111111,43.7388315655055,41.4583333333333,95.924645113346,96.5555555555556
"137",189,3,3,2000,2002,2001,12,12,1,12,6.5,168100.777927778,166194.699313889,159709.149144444,6485.55016944444,108665.2687,57529.4306138889,0.348299782918204,591.61788760969,465.613472222222,40.5532688174735,40.1388888888889,94.4003340864315,94.1388888888889
"138",193,3,3,2000,2002,2001,12,12,1,12,6.5,31444.8546916667,30321.0461805556,28165.8814361111,2155.16474444444,5236.75310277778,25084.2930777778,0.830893762279438,491.738513888889,433.300694444444,26.8866811972236,23.9305555555556,76.1195885551605,74.7638888888889
"139",194,3,3,2000,2002,2001,12,12,1,12,6.5,155889.295413889,153493.54425,144573.209833333,8920.33441666667,72696.3713694444,80797.1728805556,0.526213978894243,607.399695083466,468.14375,38.9426438715515,36.4722222222222,91.3822433467125,85.6527777777778
"140",195,3,3,2000,2002,2001,12,12,1,12,6.5,309443.579730556,304995.607944444,292412.316516667,12583.2914277778,146767.639244444,158227.9687,0.517962225016872,813.170523367294,711.440972222222,39.3465645301419,37.1805555555556,105.976003652579,111
"141",197,3,3,2000,2002,2001,12,12,1,12,6.5,212215.593252778,209396.530302778,200433.004633333,8963.52566944445,76741.1439444444,132655.386358333,0.630301714788798,852.441615532016,708.909027777778,39.5933504965324,37.0138888888889,104.757674341266,111
"142",198,3,3,2000,2002,2001,12,12,1,12,6.5,54499.7251638889,53732.6414555556,51229.0392138889,2503.60224166667,46774.2935027778,6958.34795277778,0.130525421112543,593.965129078483,418.882777777778,36.8473612677363,34.0694444444444,87.1835492832232,81.3333333333333
"143",199,3,3,2000,2002,2001,12,12,1,12,6.5,98328.726525,95712.4856222222,91791.3460416667,3921.13958055556,71783.9814194444,23928.5042027778,0.244718112785687,604.103092171717,461.489444444444,34.0367616221318,29.9027777777778,96.4620191709863,97.3611111111111
