"","occ2010","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"266",5110,20,20,2000,2019,2009.5,12,12,1,12,6.5,481227.015085417,477395.763132917,459534.174309583,17861.5888233333,49892.8900533333,427502.873079583,0.895450688558849,610.276095085401,556.199395833333,42.8687964095833,41.7458333333333,84.7370238495548,80.7833333333333
"267",5120,20,20,2000,2019,2009.5,12,12,1,12,6.5,1419954.50977667,1405755.39358125,1355279.07137083,50476.3222104167,133268.216659583,1272487.17692167,0.903239473430808,580.099063295516,551.426354166667,47.1569364804342,46.95,84.8769338788084,81
"268",5130,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.51871657754011,13583.4095859626,13373.938705303,12149.4526103832,1224.48609491979,3029.20640949198,10344.7322958111,0.768003395219152,543.132033401239,506.317987967914,40.9453223074212,35.7700534759358,79.8120606898056,76.2094474153298
"269",5140,20,20,2000,2019,2009.5,12,12,1,12,6.5,165225.231303333,163845.780542083,156490.746470833,7355.03407125,15590.2854329167,148255.495109167,0.90416543100245,671.137833529455,617.703166666667,44.9862060399151,44.4833333333333,85.6312450632961,81.0375
"270",5150,17,17,2003,2019,2011,12,12,1,12,6.5,28539.0514593137,28355.0265029412,27568.0516901961,786.974812745098,11365.6948044118,16989.3316985294,0.602870279460324,889.446154684096,744.355245098039,46.03566907223,44.1470588235294,88.0309601643012,82.3455882352941
"271",5160,20,20,2000,2019,2009.5,12,12,1,12,6.5,415698.210843333,411041.037764167,396200.751017083,14840.2867470833,56161.367555,354879.670209167,0.862504250968945,458.956746796529,417.5559375,35.9384488668842,29.90625,83.4496328842297,80.7833333333333
"272",5165,9,9,2011,2019,2015,12,12,1,12,6.5,77455.1495657407,76891.5540888889,74324.6636666667,2566.89042222222,27135.2214814815,49756.3326074074,0.652873643825631,913.703864004822,749.453333333333,42.6272696174516,39.9490740740741,93.3442413565644,88.7731481481482
"273",5200,17,17,2003,2019,2011,11.3529411764706,11.3529411764706,1.11764705882353,12,6.57635175282234,8245.7194160814,8111.71965292632,7360.15632731729,751.563325609031,3310.09208649733,4801.627566429,0.609752486195751,761.335112150921,719.169420528818,42.0590419248507,38.9628045157457,91.7649942481768,87.021137849079
"274",5220,17,17,2003,2019,2011,12,12,1,12,6.5,94334.4643784314,93351.1547014706,91343.2672941176,2007.88740735294,20186.4666132353,73164.6880882353,0.782656275461135,725.937988402382,642.315220588235,46.3487851988131,46.3700980392157,87.8301915762656,81.7794117647059
"275",5230,17,17,2003,2019,2011,12,12,1,12,6.5,52959.0972215686,52602.6296887255,50631.7178387255,1970.91185,14174.8782710784,38427.7514176471,0.732251527092703,757.789555962284,634.946519607843,41.2112306538574,38.7377450980392,87.0585121797999,82.1691176470588
"276",5240,20,20,2000,2019,2009.5,12,12,1,12,6.5,2099980.847155,2079124.76712375,1943528.85841542,135595.908708333,672130.839760417,1406993.92736333,0.681483810709199,603.07550985185,518.61575,38.2287711135356,35.0583333333333,84.9959928337789,81
"277",5250,20,20,2000,2019,2009.5,12,12,1,12,6.5,77255.87490875,76681.0746320833,74624.6086454167,2056.46598666667,13568.93945,63112.1351820833,0.821104482348694,746.567892260983,646.0660625,44.4092520884027,42.90625,93.9589845808391,92.1416666666667
"278",5260,20,20,2000,2019,2009.5,12,12,1,12,6.5,346369.8169675,339793.00209875,316937.459805417,22855.5422933333,62160.6780670833,277632.324031667,0.814462127805691,527.91751901501,476.3245,41.400958063561,39.3958333333333,84.5665420776207,80.9
"279",5300,20,20,2000,2019,2009.5,12,12,1,12,6.5,138273.65445375,136088.738229167,124832.3983975,11256.3398316667,42996.3610891667,93092.37714,0.685286677125983,425.524211230471,362.124270833333,34.5046726876512,28.1604166666667,81.1856109059038,79
"280",5310,20,20,2000,2019,2009.5,12,12,1,12,6.5,178289.885717917,173913.805894583,153690.019623333,20223.78627125,34805.5100583333,139108.29583625,0.804762664538382,537.784882105177,483.308583333333,41.8087180455491,39.55625,87.5096395658793,82.2416666666667
"281",5320,20,20,2000,2019,2009.5,12,12,1,12,6.5,117069.441384167,115193.943322917,110020.941303333,5173.00201958333,20351.3608670833,94842.5824558333,0.823065940026289,364.897720584378,284.8469375,42.4849034751928,40.2729166666667,90.8222644783848,85.1375
"282",5330,17,17,2003,2019,2011,12,12,1,12,6.5,156424.705893627,155544.753134804,146670.143210784,8874.60992401961,30991.8738558824,124552.879278922,0.80150588959512,753.751741555306,666.140147058824,40.5158636185321,38.0049019607843,87.537078970028,82.1617647058823
"283",5340,17,17,2003,2019,2011,12,12,1,12,6.5,24952.8612073529,24802.5009495098,24031.2004740196,771.300475490196,5424.92564509804,19377.5753044118,0.793288824841162,693.49043785014,618.953431372549,40.2550426996461,35.9950980392157,86.8432649992185,82.1176470588235
"284",5350,20,20,2000,2019,2009.5,12,12,1,12,6.5,155483.611805,153795.882547083,143979.582670417,9816.29987666667,49140.6991358333,104655.18341125,0.65899119218153,597.502019596811,516.598791666667,40.5863236620368,38.0479166666667,82.5772753412656,79.4
"285",5360,20,20,2000,2019,2009.5,12,12,1,12,6.5,70330.4137029167,69853.7689225,66174.64518875,3679.12373375,11124.8113975,58728.957525,0.841383137165283,725.16771118321,628.961875,41.8408082696921,40.3958333333333,89.9939916301381,86.3125
"286",5400,20,20,2000,2019,2009.5,12,12,1,12,6.5,1444140.94206333,1421619.57545875,1326080.20099,95539.37446875,114111.802671667,1307507.77278708,0.919256147735456,468.66702150544,439.285,40.0986660595673,36.5895833333333,82.4809392871455,80.7166666666667
"287",5410,20,20,2000,2019,2009.5,12,12,1,12,6.5,159892.4051675,158277.56247,150600.8340575,7676.7284125,57784.2032245833,100493.359245417,0.619368060102338,660.046063818846,565.566979166667,41.2738237018846,40.4666666666667,88.165697257471,81.6916666666667
"288",5420,17,17,2003,2019,2011,12,12,1,12,6.5,112240.619377451,110270.434954412,105485.538620588,4784.89633382353,19575.7247715686,90694.7101828431,0.825667762983914,665.678810695878,573.187475490196,44.2292781478339,43.0220588235294,89.0567580264634,84.3578431372549
"289",5500,17,17,2003,2019,2011,12,12,1,12,6.5,22067.9628323529,21932.4300151961,20913.0723303922,1019.35768480392,13415.1264441176,8517.30357107843,0.385200078965586,766.913892507003,706.626789215686,42.7903744991872,40.3039215686275,86.8851606799209,82.1764705882353
"290",5510,20,20,2000,2019,2009.5,12,12,1,12,6.5,262544.436997083,258721.875592083,243138.034282917,15583.8413091667,211289.532450833,47432.34314125,0.188928344817926,648.107100445158,535.578708333333,44.130741575403,42.2416666666667,80.5441503458756,78
"291",5520,20,20,2000,2019,2009.5,12,12,1,12,6.5,287051.951970417,284977.737789167,273235.219092917,11742.51869625,123365.57032,161612.167469167,0.565707574473571,697.081613578968,613.6166875,41.3659688951917,39.44375,81.9355655603345,79.4333333333333
"292",5530,20,20,2000,2019,2009.5,12,12,1,12,6.5,38584.9547583333,38361.77894625,37175.7670933333,1186.01185291667,33508.6506683333,4853.12827791667,0.122810340539721,698.969236742424,608.455333333333,41.6583948775028,38.5333333333333,79.1862981428771,74.9041666666667
"293",5540,20,20,2000,2019,2009.5,12,12,1,12,6.5,168157.941595833,166561.1826925,162214.299617917,4346.88307458333,81847.9932279167,84713.1894645833,0.508096828023634,824.484574274984,793.954895833333,48.2328378784967,49.0833333333333,83.9598899046668,80.5666666666667
"294",5550,20,20,2000,2019,2009.5,12,12,1,12,6.5,340653.635622917,337986.674430417,332836.499031667,5150.17539875,215191.961545833,122794.712884583,0.364509711318183,835.192826875214,836.1114375,46.6829095460986,47.0020833333333,82.9450782080517,80
"295",5560,17,17,2003,2019,2011,12,12,1,12,6.5,83044.1205710784,82304.0803519608,78347.1574053922,3956.92294656863,42744.8334656863,39559.2468862745,0.488285447984349,825.26507721329,737.011299019608,47.2689528225605,47.625,83.0245052706782,78.7009803921569
"296",5600,20,20,2000,2019,2009.5,12,12,1,12,6.5,279478.41188625,277660.508709167,265223.75430375,12436.7544054167,123814.159696667,153846.3490125,0.554026590081352,827.23245871892,724.741520833333,43.0034040794872,42.6041666666667,88.8047632283034,82.7291666666667
"297",5610,20,20,2000,2019,2009.5,12,12,1,12,6.5,619185.71865,614369.5254425,571703.3874475,42666.137995,424517.2816525,189852.24379,0.309464899956087,577.915029435218,511.350020833333,40.6444677311478,38.8520833333333,75.9571102189977,73
"298",5620,20,20,2000,2019,2009.5,12,12,1,12,6.5,1596549.09478333,1573358.19751458,1429275.3563625,144082.841152083,991394.55947875,581963.638035833,0.370279477588896,451.440580563742,388.915395833333,37.3342813303399,32.9979166666667,75.6651753240742,73
"299",5630,20,20,2000,2019,2009.5,12,12,1,12,6.5,71756.5363520833,70714.5686075,65887.3030291667,4827.26557833333,35696.9935641667,35017.5750433333,0.496372172454552,643.235209778243,525.1506875,43.0471711539056,41.2583333333333,77.58345323923,74.9979166666667
"300",5700,20,20,2000,2019,2009.5,12,12,1,12,6.5,3152387.10904708,3120402.09065125,2988802.1457175,131599.94493375,123939.137702917,2996462.95294833,0.960207716016162,613.530625191149,568.672104166667,45.6898438868318,46.1041666666667,85.9491044051573,81.0083333333333
"301",5800,20,20,2000,2019,2009.5,12,12,1,12,6.5,160980.651645833,159343.702421667,151203.24341,8140.45901166667,78192.5488595833,81151.1535620833,0.513376896713416,730.12334960499,621.541291666667,43.1583408623932,42.4645833333333,87.7351918767448,82.4208333333333
"302",5810,20,20,2000,2019,2009.5,12,12,1,12,6.5,452828.648654167,446226.967163333,411153.01069875,35073.9564645833,90365.4673483333,355861.499815,0.79069111635042,563.35229829533,514.282354166667,40.8183281113016,38.8666666666667,84.7160231298817,80.9375
"303",5820,20,20,2000,2019,2009.5,12,12,1,12,6.5,235340.73387375,231856.618074167,218844.719227083,13011.8988470833,16807.6620591667,215048.956015,0.912812735562306,562.119803240765,501.954479166667,43.7992011278141,43.1520833333333,84.7021799959543,80.975
"304",5840,17,17,2003,2019,2011,12,12,1,12,6.5,276689.799122549,274795.961463235,263659.608746078,11136.3527171569,44994.5560529412,229801.405410294,0.837103412897319,678.297074166029,607.664411764706,41.8059283146492,40.125,87.6955746434816,81.7720588235294
"305",5850,20,20,2000,2019,2009.5,12,12,1,12,6.5,120296.293444583,118578.388174583,108863.530873333,9714.85730125,57593.6732575,60984.7149170833,0.506161249178704,521.495237549611,448.3790625,43.0475024064016,41.5770833333333,78.44196330225,74.6
"306",5860,20,20,2000,2019,2009.5,12,12,1,12,6.5,1170238.50196208,1150512.6767425,1081587.11279125,68925.56395125,188431.146821667,962081.529920833,0.836223352471083,537.39834019825,494.04825,41.9560347877888,40.8625,84.7585652337241,81
"307",5900,20,20,2000,2019,2009.5,12,12,1,12,6.5,48500.62559125,47738.8556645833,44147.1958033333,3591.65986125,19561.6085308333,28177.24713375,0.589993757981397,522.143757192426,444.669208333333,40.7401056718217,37.6291666666667,81.1484508200928,77.575
"308",5910,20,20,2000,2019,2009.5,12,12,1,12,6.5,13712.7808245833,13462.3971804167,12551.7995479167,910.5976325,3391.84770541667,10070.549475,0.79228473390473,573.862779166667,525.78,47.2058850929163,43.0708333333333,95.915887776241,90.7416666666667
"309",5920,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.49197860962567,25557.1346012032,25386.6370796346,24803.5241546346,583.112925,10092.871569385,15293.7655102496,0.6062816177823,852.534093803936,737.331998663102,42.8113427064929,40.370320855615,92.8369314861488,88.0483511586453
"310",5940,20,20,2000,2019,2009.5,12,12,1,12,6.5,647543.137585,640523.106457083,615870.042850417,24653.0636066667,149582.093932083,490941.012525,0.765829456805805,696.977423481096,621.976354166667,42.7664054344949,41.8145833333333,90.436773318977,84.5583333333333
"311",6005,20,20,2000,2019,2009.5,12,12,1,12,6.5,55062.7961358333,54650.6970391667,52260.8259529167,2389.87108625,47031.4982304167,7619.19880875,0.136381068807611,697.8652619709,569.07075,46.9224002237428,45.2020833333333,70.8262645286797,72.6458333333333
"312",6010,20,20,2000,2019,2009.5,11.9,11.9,1.05,12,6.51818181818182,18294.8034319318,18050.3497786742,16967.9023052273,1082.44747344697,11108.2294250379,6942.12035363636,0.362106059932396,767.006498142136,699.279049242424,47.0526739252857,44.3861742424242,85.89914735654,81.8738636363636
"313",6040,17,17,2003,2019,2011,12,12,1,12,6.5,103291.65959902,101620.70917598,85559.2121612745,16061.4970147059,34648.8282235294,66971.880952451,0.662460972406302,492.91639893748,413.012892156863,42.1261797676889,40.2524509803922,61.2424442624184,69.3848039215686
"314",6050,20,20,2000,2019,2009.5,12,12,1,12,6.5,828902.07241125,812687.135802917,715108.195925417,97578.9398775,628718.55355375,183968.582249167,0.224986711818029,445.653628571285,381.5505625,38.7458076390529,35.8375,55.2480412168665,67.0104166666667
"315",6100,20,20,2000,2019,2009.5,12,12,1,12,6.5,45623.8638479167,44110.8789375,39004.0001866667,5106.87875083333,41125.0944083333,2985.78452916667,0.0670991445507783,735.001427579365,591.6978125,43.4942868509844,41.6166666666667,71.91375673678,73.0229166666667
"316",6120,20,20,2000,2019,2009.5,11.95,11.95,1,12,6.48863636363636,18944.0375773864,18385.8591776515,15984.9936151894,2400.86556246212,15283.3388476136,3102.52033003788,0.173369967606811,608.893573845599,542.791212121212,41.8170017878318,37.9064393939394,74.8655465593104,71.2950757575758
"317",6130,20,20,2000,2019,2009.5,12,12,1,12,6.5,74959.4692566667,73808.3147825,66742.72605,7065.5887325,72292.30565375,1516.00912875,0.0205189626917678,618.641805468259,505.7510625,42.809955278427,41.1583333333333,66.3654037446581,72.65625
"318",6200,20,20,2000,2019,2009.5,12,12,1,12,6.5,839810.57543125,835069.951483333,796005.550365,39064.4011183333,811943.442700833,23126.5087825,0.0280750105128348,1065.62056289859,933.7289375,44.4973123407263,44.0958333333333,77.1682455736534,73.0333333333333
"319",6210,20,20,2000,2019,2009.5,12,12,1,12,6.5,26377.85785875,26054.7558079167,21198.88812625,4855.86768166667,25557.309435,497.446372916667,0.0184180449505241,1100.69996577381,932.310083333333,42.4563630512218,40.2604166666667,76.0525258695047,73.8645833333333
"320",6220,20,20,2000,2019,2009.5,12,12,1,12,6.5,225055.921816667,223081.580765,196290.111518333,26791.4692466667,221240.676764583,1840.90400041667,0.00802347231987354,765.246557707785,621.3269375,40.5636856130797,38.48125,64.6269772341877,72.9958333333333
"321",6230,20,20,2000,2019,2009.5,12,12,1,12,6.5,1624549.84906625,1609615.98952625,1450682.8468925,158933.14263375,1578878.5837325,30737.40579375,0.0190793413715166,735.59728007378,622.714729166667,40.7264964511026,39.2458333333333,70.4375352303085,73
"322",6240,20,20,2000,2019,2009.5,12,12,1,12,6.5,232770.552122917,230998.689297917,209453.938419583,21544.7508783333,226089.725116667,4908.96418125,0.0208406319887213,651.172129656449,527.608395833333,38.7652535818909,36.9354166666667,66.0425823241928,72.9958333333333
"323",6250,20,20,2000,2019,2009.5,12,12,1,12,6.5,96580.0225833333,95882.6647691667,83783.8128804167,12098.85188875,94768.4572875,1114.20748166667,0.0115157249486625,720.920451991786,597.648833333333,39.4819497471698,37.6625,60.3796790188889,69.7854166666667
"324",6260,20,20,2000,2019,2009.5,12,12,1,12,6.5,1760695.81329667,1737328.77212208,1496756.03103667,240572.741085417,1679991.64286458,57337.1292575,0.033300852118997,656.662173728499,535.206666666667,37.739281553199,35.8145833333333,65.4042898463993,73
"325",6300,20,20,2000,2019,2009.5,12,12,1,12,6.5,33144.99922875,32774.4127033333,27965.0399333333,4809.37277,31727.9648504167,1046.44785291667,0.0289973635296395,782.749013008172,690.812291666667,41.7975570348613,39.3875,67.3469337556632,70.6958333333333
"326",6320,20,20,2000,2019,2009.5,12,12,1,12,6.5,401008.831170833,397617.328606667,357413.0529275,40204.2756791667,390565.5209025,7051.80770416667,0.0178437526511397,906.360411600801,769.777145833333,43.3947343055621,42.54375,71.1797592253332,73
"327",6330,20,20,2000,2019,2009.5,12,12,1,12,6.5,212597.4383725,211255.141795417,186593.51670875,24661.6250866667,206633.674175833,4621.46761958333,0.0208985548413573,654.987024567355,531.839729166667,38.0842834912613,35.1833333333333,60.1933902964415,71.2
"328",6355,20,20,2000,2019,2009.5,12,12,1,12,6.5,876874.575205417,871054.33759875,809932.920237917,61121.4173608333,851874.12507625,19180.2125225,0.0220109800491442,939.71925813599,823.3043125,41.147438529218,40.0145833333333,79.7693497683665,78.35
"329",6360,20,20,2000,2019,2009.5,12,12,1,12,6.5,48524.8617829167,48191.0362325,44200.5009725,3990.53526,47137.9612270833,1053.07500541667,0.0216907805196214,762.474505746453,634.608645833333,40.5555704172234,38.3854166666667,73.9496732413159,73.2416666666667
"330",6400,20,20,2000,2019,2009.5,12,12,1,12,6.5,55624.4695116667,55276.73394125,49573.5231954167,5703.21074583333,52634.9971054167,2641.73683583333,0.0474638518515532,758.691954295473,622.676416666667,37.7192276045239,35.71875,67.487298805606,71.8208333333333
"331",6420,20,20,2000,2019,2009.5,12,12,1,12,6.5,694631.55194375,686347.7294725,615919.674204583,70428.0552679167,638589.178353333,47758.5511191667,0.0695444688671914,621.001406159927,513.141791666667,40.7443824665948,38.9083333333333,67.2291364568755,73
