"","year","soc_2010_major","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"451",2008,"45-0000",1093733.65,1080491.59,932252.779999999,148238.81,883078.539999999,197413.05,0.18270669742094,487.229357798165,381.5,39.5291319857313,40,57.338617508351,73
"452",2009,"45-0000",1108717.03,1076807.48,868673.68,208133.8,850955.83,225851.65,0.20974190298158,427.761904761905,320,39.1910828025478,37,56.6334057876344,73
"453",2010,"45-0000",1137983.41,1107530.53,871648.969999999,235881.56,814908.379999999,292622.15,0.264211362191524,470.814432989691,370,39.3740920096852,38,58.4030606542287,73
"454",2011,"45-0000",1053274.87,1018810,800341.84,218468.16,774116.92,244693.08,0.24017538108185,495.171428571429,441.5,39.0588235294118,38.5,59.2001623560821,73
"455",2012,"45-0000",1137420.36,1112806.58,876799.73,236006.85,847652.710000001,265153.87,0.23827489409705,456.646464646465,392.5,39.2283272283272,37,57.4827032385087,73
"456",2013,"45-0000",1031208.74,1012495.09,870547.490000001,141947.6,759238.040000001,253257.05,0.250131632737103,545.431578947368,431.5,38.7803617571059,37,59.0670392979387,73
"457",2014,"45-0000",2404034.2,2356028.68,1957124.55,398904.13,1682525.3,673503.38,0.28586382912792,537.842105263158,407.5,40.1557478368356,39,61.5609336045943,73
"458",2015,"45-0000",1214596.06,1189977.02,1014892.09,175084.93,922020.189999999,267956.83,0.225178155121013,498.495575221239,410,40.981684981685,40,60.3940758200525,73
"459",2016,"45-0000",1227230.42,1197708.5,1054353.75,143354.75,910415.77,287292.73,0.23986865752393,548.319587628866,479,41.4956195244055,40,61.3865727512162,73
"460",2017,"45-0000",1284848.21,1253755.34,1122655.76,131099.58,943239.550000002,310515.79,0.247668568255111,647.805825242718,500,41.3955500618047,39,64.9229649462548,73
"461",2018,"45-0000",1205048.46,1181519.52,1039032.48,142487.04,883108.48,298411.04,0.252565476023621,589.516853932584,502,41.3151432469304,40,61.9081555165504,73
"462",2019,"45-0000",1291555.04,1256125.52,1087018.24,169107.28,939728.32,316397.2,0.251883426427002,641.776595744681,540,41.4711055276382,39,60.3745156614602,73
"463",2020,"45-0000",1223913.965,1194990.8456,1049601.6189,145389.2267,889951.9932,305038.8524,0.255264593467945,619.103092783505,576,43.7291666666667,41,62.8028660634787,73
"464",2021,"45-0000",1109118.2757,1095905.6869,961080.6908,134824.9961,830861.338100001,265044.3488,0.241849597066818,632.829268292683,545,42.9365325077399,41,63.8757066980049,73
"465",2022,"45-0000",1043821.19,995920.200000001,933546.880000001,62373.32,768368.49,227551.71,0.228483878527617,727.967391304348,663.5,44.9681647940075,44,62.9566448898214,73
"466",2023,"45-0000",974057.96,925121.86,840366.19,84755.67,688558.239999999,236563.62,0.255710766579443,830.40625,600,44.5124481327801,42,62.7565404734897,73
"467",2024,"45-0000",1029037.25,1011149.4,893239.84,117909.56,735362.26,275787.14,0.272746183699461,830.40625,600,42.5925196850394,41,61.1751573605246,73
"468",2025,"45-0000",1148510.2,1111358.28,993991.860000001,117366.42,775640.35,335717.93,0.302078938935876,830.40625,600,42.3862745098039,41.5,67.0513612135954,73
"469",2000,"47-0000",7962339.55999999,7868050.10999999,7216063.87999999,651986.23,7607072.84999999,260977.26,0.0331692422330035,638.025563909774,561.5,38.0924475877747,38,70.0164353160176,73
"470",2001,"47-0000",8519146.93000001,8426286.26000001,7764197.52000003,662088.740000001,8208695.32000001,217590.94,0.0258228753790284,667.984559491371,600,38.2013812588291,38,69.8291359674267,73
"471",2002,"47-0000",8617142.63000003,8512761.88000003,7594919.26000002,917842.619999999,8289783.32000002,222978.56,0.0261934449880325,702.168650793651,600,38.4328475160633,38,69.6836063738223,73
"472",2003,"47-0000",8975689.98999998,8881409.18999998,7829780.68999998,1051628.5,8641673.79999997,239735.39,0.0269929450238516,721.117584745763,600,38.4221547799697,38,69.9488506620649,73
"473",2004,"47-0000",9011048.77999996,8930205.62999996,7917859.68999999,1012345.94,8697484.51999996,232721.11,0.026059994544605,707.221,600,38.5572601890593,38,69.2178718151204,73
"474",2005,"47-0000",9709347.29999998,9571458.62999998,8596380.24,975078.39,9283986.46999999,287472.16,0.0300343104549364,707.225675675676,600,38.4915406497979,38,69.0806655171219,73
"475",2006,"47-0000",10041542.06,9978805.54999997,9103208.28999997,875597.26,9726527.73999998,252277.81,0.0252813634593772,755.788874841972,630,38.4180017477425,38,68.5376958728291,73
"476",2007,"47-0000",10440643.12,10323933.41,9360539.51000002,963393.900000001,10069420.17,254513.24,0.0246527394058424,776.590738423029,670,38.7452422145329,38,68.8389900705491,73
"477",2008,"47-0000",9897622.65,9812368.38999999,8555552.48,1256815.91,9542389.08999999,269979.3,0.0275141830462809,798.644542772861,680,39.1870263716278,38,69.3638235457648,73
"478",2009,"47-0000",9249554.39999997,9140045.00999997,7103738.13,2036306.88,8918920.16999998,221124.84,0.0241929705770673,835.879069767442,720,39.939044213264,40,70.0277968116923,73
"479",2010,"47-0000",9107021.84,9006569.43,6807063.96999999,2199505.46,8782325.66000001,224243.77,0.0248978006268475,818.5,700.5,40.106570774763,40,70.7048629868831,73
"480",2011,"47-0000",8681178.72999999,8600747.34,6853882.27999999,1746865.06,8394080.41,206666.93,0.0240289502563157,805.439393939394,658.5,40.5187239944522,40,70.3588261970732,73
"481",2012,"47-0000",8224945.39000001,8132904.60000001,6746187.15,1386717.45,7936356.06000001,196548.54,0.0241670780203176,862.816993464052,720,41.1166262362381,40,71.1460902541507,73
"482",2013,"47-0000",8109340.69,8038423.14,6779951.91,1258471.23,7846473.8,191949.34,0.0238789793292718,868.471698113208,740.5,41.422828972317,41,70.8934816362501,73
"483",2014,"47-0000",16862649.39,16647204.2,14760009.07,1887195.13,16166979.34,480224.86,0.0288471778342215,875.279661016949,700,41.0813148788927,40,69.6589588334598,73
"484",2015,"47-0000",8475464.67000001,8398206.08000002,7485652.47000002,912553.61,8169625.30000002,228580.78,0.0272178103064601,910.175531914894,709,41.0069969742814,40,70.814077852445,73
"485",2016,"47-0000",8298584.99000002,8181327.51000002,7404152.61000002,777174.899999999,7946599.22000002,234728.29,0.0286907338342209,916.640831758034,760,41.4682916752737,40,71.3835956507257,73
"486",2017,"47-0000",8445539.63000002,8337464.30000001,7594043.18000001,743421.12,8075142.09000001,262322.21,0.0314630684535584,895.610200364299,767.5,41.4509487283004,41,71.0948086146525,73
"487",2018,"47-0000",8684413.30000001,8599684.36000001,7903651.51,696032.85,8340895.87,258788.49,0.0300927893590737,936.297723292469,800,41.3604866982883,40,72.1118117746825,73
"488",2019,"47-0000",8706188.01000001,8624021.84000001,8136707.34000002,487314.5,8350187.10000002,273834.74,0.03175255641514,959.183848797251,800,41.5040164778579,40,72.2690974156904,73
"489",2020,"47-0000",8698871.2136,8612546.67369999,7835767.82649999,776778.8472,8253117.04849999,359429.6252,0.0417332571674282,992.407843137255,900,42.1476543209877,41,72.6678585029752,73
"490",2021,"47-0000",8594869.55290001,8500459.4858,7638654.4366,861805.0492,8141778.2581,358681.2277,0.0421955105249517,1005.41141732283,907,41.4574368568756,40,71.826118169427,73
"491",2022,"47-0000",8801708.83000004,8693288.88000003,8090104.37000002,603184.51,8309433.19000002,383855.69,0.0441554048529444,1031.42406311637,920,41.4271319734579,40,72.1893173495917,73
"492",2023,"47-0000",8860644.68,8769895.1,8223474.16999999,546420.93,8389481.3,380413.8,0.0433772349226845,1063.10560344828,921.5,41.2300254452926,40,71.8420165675642,73
"493",2024,"47-0000",9138271.11000001,9053675.81000002,8470028.72000002,583647.09,8617468.73000002,436207.08,0.048180108185252,1063.10560344828,921.5,41.0821473158552,41,72.5526190958233,73
"494",2025,"47-0000",9108966.85,9004994.26000001,8433405.08,571589.18,8621698.98999999,383295.27,0.0425647434005139,1063.10560344828,921.5,41.3646237393328,41,71.8968289303495,73
"495",2000,"49-0000",5065647.82,5049397.42,4880943.98,168453.44,4780825.11,268572.31,0.0531889823003871,686.838383838384,654,39.9941956882255,39,76.2826605793292,73
"496",2001,"49-0000",5139916.53,5102296.76,4958476.47,143820.29,4874424.54,227872.22,0.0446607147170327,715.944174757282,640,40.0077120822622,40,76.6132452103785,73
"497",2002,"49-0000",5079765.59,5044029.01,4770017.02,274011.99,4797625.07,246403.94,0.0488506191204479,729.746347941567,673,40.0994371482176,40,77.1404580422905,73
"498",2003,"49-0000",5195324.46,5157324.6,4887801.71000001,269522.89,4915700.42,241624.18,0.046850683007232,714.788766788767,646.5,40.0976634287214,40,75.9330124828675,73
"499",2004,"49-0000",5216658.75,5181867.4,4926301.38,255566.02,4936979.58000001,244887.82,0.0472586041086268,770.264892268695,720,40.8179104477612,41,76.9493072632463,73
"500",2005,"49-0000",5428921.6,5379005.04,5128972.47,250032.57,5155433.47000001,223571.57,0.0415637405686461,763.427797833935,688,40.8125,41,77.4716566746328,73
"501",2006,"49-0000",5405828.26000001,5372106.60000001,5147308.9,224797.7,5159545.11,212561.49,0.0395676232485781,787.073076923077,720,41.1410572445905,41,77.3525420772549,73
"502",2007,"49-0000",5246101.31999999,5215899.8,5007060.72,208839.08,5011059.09,204840.71,0.0392723629391807,841.90625,720,40.9994254524562,42,77.077095000943,73
"503",2008,"49-0000",5253346.83000003,5227097.83000003,5016085.13000003,211012.7,5001180.17000003,225917.66,0.0432204767057132,843.568897637795,765,41.4400808547502,42,77.7682060945849,73
"504",2009,"49-0000",5544048.19999999,5508454.92999999,5045425.13,463029.8,5300265.32,208189.61,0.0377945563040125,850.480075901328,782.5,41.5497092218222,42,78.0325332243392,73
"505",2010,"49-0000",5415959.88999999,5388501.78999999,4884005.55,504496.24,5179448.93999999,209052.85,0.038796099202929,856.485089463221,769,41.7565193521823,43,77.694831709428,73
"506",2011,"49-0000",5165617.99000001,5137945.41000001,4669417.37,468528.04,4930214.03000001,207731.38,0.0404308266093469,862.127572016461,769,42.2657237436052,43,78.1734422242527,73
"507",2012,"49-0000",4990210.33000001,4940138.55000001,4608211.21,331927.34,4754887.6,185250.95,0.0374991405858444,877.589010989011,799,41.7188187244738,42,79.0562184293393,73
"508",2013,"49-0000",5130127.53000001,5080466.54000001,4819334.27000001,261132.27,4882959.18000001,197507.36,0.0388758312735585,924.866108786611,865,42.4385423100679,43,79.6031829765773,73
"509",2014,"49-0000",9971561.34999998,9884618.94999998,9378808.31999999,505810.63,9515140.65999998,369478.29,0.0373791131321254,946.366396761134,800,42.6240234375,43,79.2259216355529,73
"510",2015,"49-0000",5180924.18999999,5130970.95999999,4857408.29999999,273562.66,4934205.36999999,196765.59,0.0383486072195584,923.355555555556,800,42.5945507622446,43,78.4561705022787,73
"511",2016,"49-0000",5095901.78000001,5042204.02000001,4790529.21,251674.81,4886825.66000001,155378.36,0.0308155638652638,945.220183486239,862.5,42.5087229588276,43,79.0749224026832,73
"512",2017,"49-0000",5206575.88,5164116.93,4958356.77,205760.16,4969235.99,194880.94,0.0377375149791583,929.703619909502,800,42.6277041172366,44,79.2441802997669,73
"513",2018,"49-0000",5012026.37,4968062.42999999,4803730.83,164331.6,4793099.85,174962.58,0.0352174680703439,982.435828877005,880,42.8112861854159,43,79.4152236871145,73
"514",2019,"49-0000",4791769.85000001,4751140.85000001,4609267.24000001,141873.61,4587275.82000001,163865.03,0.0344896173726358,1057.49868766404,870.5,42.9036144578313,42,79.4377542564329,73
"515",2020,"49-0000",4981654.50159999,4958226.2558,4742936.7416,215289.5142,4764355.4033,193870.8525,0.0391008482666992,1100.21983914209,978,43.0407993338884,43,80.3264744764737,73
"516",2021,"49-0000",5179997.49719999,5139586.83079999,4905435.4426,234151.3882,4949991.7053,189595.1255,0.0368891764536039,1097.30704225352,1000,43.0483226837061,43,80.5274404613722,81
"517",2022,"49-0000",5067510.04000001,5012009.83000001,4911325.8,100684.03,4796276.36,215733.47,0.0430433054437964,1173.76815642458,1000,42.4407374890255,42,79.9464064818081,73
"518",2023,"49-0000",4999497.29000001,4969807.37000001,4846721.35000001,123086.02,4787251.95,182555.42,0.0367328965508777,1206.31746031746,1090,42.2519943688409,41,79.9410261730122,73
"519",2024,"49-0000",4987907.65000001,4936556.03000001,4812793.88000001,123762.15,4718180.88000001,218375.15,0.0442363357516676,1206.31746031746,1090,42.0321100917431,40,79.6328088308965,73
"520",2025,"49-0000",5040279.9,5019673.62,4827140.51,192533.11,4811870.89,207802.73,0.0413976576429286,1206.31746031746,1090,41.9099526066351,40,80.2160816583131,73
"521",2000,"51-0000",11634779.59,11536609.71,10948928.31,587681.4,7728564.08999997,3808045.62000001,0.330083596110492,545.070772058824,480,39.7142348754448,39,70.6728203419476,73
"522",2001,"51-0000",11467204.1800001,11363313.6700001,10661795.46,701518.21,7539840.89999998,3823472.77,0.33647515865854,564.02969731582,480,40.0725455614345,40,70.8549442110046,73
"523",2002,"51-0000",10874429.95,10747382.72,9822803.13,924579.59,7238583.42,3508799.3,0.326479422145301,582.480275516594,500,40.4139427987743,41,70.9958789138569,73
"524",2003,"51-0000",10437031.15,10332658.38,9485561.06999998,847097.309999999,7079298.62000002,3253359.76,0.314861833262312,590.828516377649,521.5,40.7287007454739,41,70.7433931276456,73
"525",2004,"51-0000",10181531.49,10081796.84,9349865.42000003,731931.42,7005028.36999999,3076768.47000001,0.305180566403876,601.849143610013,520,40.9993095829881,41,71.4465070653019,73
"526",2005,"51-0000",10378694.22,10294180.9,9548447.45000002,745733.45,7160906.19999999,3133274.70000001,0.304373386327416,627.562799616491,520,41.0392728281987,41,71.6006580591565,73
"527",2006,"51-0000",10028689.32,9919182.64999999,9374355.79999999,544826.85,6853096.02999998,3066086.62,0.309106781091485,612.812437311936,523,41.0958621705198,42,71.4198331411914,73
"528",2007,"51-0000",10058577.53,9966581.17999997,9385462.52999999,581118.65,6872863.27999999,3093717.9,0.310409140720008,649.935721812434,560,41.2284515065208,42,71.7186826305472,73
"529",2008,"51-0000",9903361.95999996,9811265.04999996,9155554.32999998,655710.72,6807080.18,3004184.87,0.306197504061926,664.201789264413,560,41.8856795378534,43,72.7596019414442,73
"530",2009,"51-0000",9139006.47,9039150.66,7666508.11000001,1372642.55,6456286.23000001,2582864.43,0.285741938280737,694.789540816327,570.5,41.9200264375413,43,72.4595615037574,73
"531",2010,"51-0000",9067868.6,8989017.92999999,7550246.16999998,1438771.76,6409408.77999999,2579609.15,0.28697341245597,675.996005326232,560,42.1002132196162,43,72.656262646925,73
"532",2011,"51-0000",9226766.22,9167904.80999999,8069329.32,1098575.49,6484122.58000001,2683782.23,0.292736703272991,681.535891089109,587,42.2193302387268,43,73.0255655719444,73
"533",2012,"51-0000",9446863.93,9379140.7,8477744.66,901396.04,6593657.45000001,2785483.25,0.296987041680694,734.24828375286,643.5,42.7114004339843,43,73.348031854347,73
"534",2013,"51-0000",9005598.25999999,8913018.31999999,8138157.71,774860.61,6400165.53000001,2512852.79,0.28193062100651,728.17119244392,600,42.5321246259461,43,74.0049768864384,73
"535",2014,"51-0000",17930037.02,17750584.54,16249126.35,1501458.19,12704323.48,5046261.06000001,0.28428703565387,716.039239001189,607,42.4188780053428,43,73.5898428920132,73
"536",2015,"51-0000",9180327.98000002,9079692.99000003,8483752.40000002,595940.59,6429819.72,2649873.27,0.291846131022102,729.09843937575,600,42.3344534842589,43,74.5860032763064,73
"537",2016,"51-0000",9159702.85000003,9088158.62000003,8495664.14000002,592494.48,6549360.53000001,2538798.09,0.279352308443754,757.361344537815,600,42.7656434474616,43,75.4444640414957,73
"538",2017,"51-0000",8906621.07999999,8830198.21,8353190.68,477007.53,6293976.78,2536221.43,0.287221347662138,810.079710144928,709.5,42.5173095944609,42,75.6398386701671,73
"539",2018,"51-0000",9079326.95000001,8983355.01000001,8599661.83000001,383693.18,6320513.08999999,2662841.92,0.29641953557839,815.101644245142,715,42.7486772486772,42,75.7955898539067,73
"540",2019,"51-0000",9088557.86000001,9020100.69000002,8660681.17,359419.52,6457694.38,2562406.31,0.284077351025668,843.657824933687,731,42.9379338505512,42,75.6936704960437,73
"541",2020,"51-0000",8524526.69390001,8403145.6489,7897922.68979999,505222.9591,6071598.03219998,2331547.6167,0.277461288202854,884.869905956113,768.5,43.5298563869992,43,76.6853482486589,73
"542",2021,"51-0000",8404127.42,8287348.8141,7710431.7,576917.1141,5861156.3985,2426192.4156,0.292758573341586,930.319008264463,800,42.7486552567237,42,76.878404125589,73
"543",2022,"51-0000",8565880.45,8505572.78,8099824.82,405747.96,6016886.02,2488686.76,0.292594846269718,978.622377622378,865,42.6805234795997,42,76.7017135029441,73
"544",2023,"51-0000",8671199.84999999,8597151.50999999,8208732.61,388418.9,6012640.40999999,2584511.10000001,0.300624119162465,957.652684563758,840,42.872582781457,42,77.6765432670618,73
"545",2024,"51-0000",8833953.60000001,8732738.50000001,8315702.54,417035.96,6237823.14000001,2494915.36,0.285696790302377,957.652684563758,840,43.2615551930397,43,77.4732654184022,73
"546",2025,"51-0000",8233742.91000001,8148317.53000001,7824349.13000001,323968.4,5879232.98000001,2269084.55,0.278472769580446,957.652684563758,840,43.2351208014143,42,76.6688949982536,73
"547",2000,"53-0000",9046220.37999999,8929470.29999999,8346620.49999999,582849.8,7424859.58999998,1504610.71,0.168499436075173,497.986285714286,440,38.9441990234829,38,71.8853458821631,73
"548",2001,"53-0000",9338610.47000003,9211920.74000002,8532942.78000002,678977.96,7726077.12000001,1485843.62,0.161295745147716,540.067663817664,427.5,39.1547584187408,39,71.6809524622547,73
"549",2002,"53-0000",9391952.90000003,9300006.10000003,8462771.59000003,837234.51,7865818.64000002,1434187.46,0.154213604225485,561.81921708185,480,39.7040502997514,39,71.7472395776168,73
"550",2003,"53-0000",9029999.54999998,8912129.97999999,8104778.30999998,807351.67,7474542.73999999,1437587.24,0.161306808049943,587.670237184392,459.5,39.9255302678433,40,71.8031071232199,73
"551",2004,"53-0000",9219511.24999999,9091705.35,8344434.51000001,747270.84,7594735.26999999,1496970.08,0.164652287153147,578.064996084573,468.5,40.4391091454746,40,72.5536552787644,73
"552",2005,"53-0000",9234476.54000002,9114751.10000002,8519744.39000003,595006.71,7647168.52000002,1467582.58,0.161011810843633,604.745054945055,500,40.4797547991612,40,72.4493830456871,73
"553",2006,"53-0000",9355856.10000002,9238601.04000002,8634699.72000002,603901.320000001,7742182.49000001,1496418.55,0.161974582896373,599.116060961313,500,40.6482747395833,41,73.3662992811735,73
"554",2007,"53-0000",9352725.56,9229895.4,8615739.51999998,614155.88,7620375.74999998,1609519.65,0.174381136540291,617.444567627495,500,41.1107254999174,41,73.2565061040669,73
"555",2008,"53-0000",9765860.48000002,9668598.03000002,8962423.93,706174.1,8159163.5,1509434.53,0.156117208029177,673.577262693157,560,41.5146726862302,41,73.5662580948147,73
"556",2009,"53-0000",9811566.78000004,9693312.90000003,8410104.69000001,1283208.21,8119823.7,1573489.2,0.162327288537235,680.437567861021,550,41.7650488496691,42,73.8173220024701,73
"557",2010,"53-0000",9344186.12999999,9256161.58999999,7854653.79000001,1401507.8,7744589.67999999,1511571.91,0.163304399485965,676.511656441718,560,41.8116081449415,43,73.9671511385099,73
"558",2011,"53-0000",9123039.39000002,9033778.84000001,7884095.90000001,1149682.94,7639467.68000001,1394311.16,0.154344176971239,653.810499359795,500,42.0799113988754,42,74.0476877514526,73
"559",2012,"53-0000",9483776.13999999,9373204.58,8302887.40999999,1070317.17,7875437.08999999,1497767.49,0.15979246768985,682.83631713555,530.5,42.3372609289617,43,74.3364762267893,73
"560",2013,"53-0000",9521803.44999998,9414585.15999997,8399515.38999998,1015069.77,7863909.94999998,1550675.21,0.164709881916879,650.299511002445,521.5,42.3240756517294,42,74.5754867110897,73
"561",2014,"53-0000",19473444.23,19243617.9,17379636.17,1863981.73,16093966.12,3149651.78,0.163672537896317,675.677339901478,581,42.950713800136,44,74.8489969326403,73
"562",2015,"53-0000",9858550.73000002,9750494.27000003,8960840.18,789654.09,8193738.07,1556756.2,0.159659208742861,685.69123252859,520,42.7857388316151,43,74.9381240526585,73
"563",2016,"53-0000",9941848.12000002,9825587.53000002,9182459.61000003,643127.920000001,8230395.98000001,1595191.55,0.162350754611821,720.032981530343,567.5,42.7919450631032,43,75.6622533349923,73
"564",2017,"53-0000",10127976.6,9989125.63000002,9353196.84000003,635928.79,8282370.07000001,1706755.56,0.17086135696143,734.828492392808,600,43.0165228566183,42,76.7242515699542,73
"565",2018,"53-0000",10475868.74,10340852.85,9778919.22000005,561933.63,8459418.20000004,1881434.65,0.181941922710948,756.198657718121,600,43.2578976537964,43,76.9756609243304,73
"566",2019,"53-0000",10621336.68,10471491.56,9916162.39000002,555329.17,8633945.93999999,1837545.62,0.175480790818687,814.997357992074,640,43.4391191709845,43,77.5076752122213,73
"567",2020,"53-0000",10455371.788,10271562.692,9432970.44680001,838592.2452,8476839.13830002,1794723.5537,0.174727410766603,857.790633608815,720,43.7701569554934,43,77.2172579018907,73
"568",2021,"53-0000",10448969.6477,10276900.2506,9322234.4611,954665.7895,8178341.2642,2098558.9864,0.204201552533068,842.820584144645,685,43.0082576383154,42,77.5682121283952,73
"569",2022,"53-0000",10777347.05,10641088.47,9934038.96999998,707049.5,8533884.08,2107204.39,0.198025267428305,887.926868044515,746.5,42.9611966182528,42,77.8051839973098,73
"570",2023,"53-0000",10874427.43,10762442.66,10154555.45,607887.21,8654157.93000002,2108284.73,0.19589277235694,887.088748019017,709.5,43.4693237796686,42,78.0318456321512,73
"571",2024,"53-0000",11080361.25,10931380.15,10364841.19,566538.96,8736680.51000002,2194699.64,0.200770589796019,887.088748019017,709.5,43.3268579173255,42,78.2073314749738,73
"572",2025,"53-0000",10868513.25,10766188.96,10103766.42,662422.54,8662297.95999998,2103891,0.195416503260036,887.088748019017,709.5,43.544630404463,42,78.72473716549,73
