"","year","occ","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"6819",2020,4240,116497.094,116497.094,116497.094,0,110399.3406,6097.7534,0.0523425365443021,826.714285714286,590,43.8979591836735,37,75.9437023819667,73
"6820",2021,4240,126499.2891,125941.4688,122814.7659,3126.7029,119058.9591,6882.5097,0.0546484788972066,829.625,670,41.2264150943396,37,80.8088805186302,77
"6821",2022,4240,143522.59,143522.59,136540.65,6981.94,143522.59,0,0,800.5,775,41.2452830188679,38,78.0900701415714,73
"6822",2023,4240,114429.2,112750.47,112750.47,0,107254.52,5495.95,0.0487443644359088,1190.625,1060,41.4318181818182,39.5,78.1006745249044,73
"6823",2024,4240,75536.62,75536.62,67898.66,7637.96,70351.76,5184.86,0.068640349541719,1190.625,1060,38.6538461538462,32,79.4248565794975,73
"6824",2025,4240,93595.06,89185.97,86458.88,2727.09,82033.18,7152.79,0.0802008432492241,1190.625,1060,42.2285714285714,41.5,79.8278692265163,73
"6825",2003,4250,1109878.62,1077527.62,855244.73,222282.89,1001724.53,75803.09,0.0703490923044739,377.870967741935,350,36.7760563380282,34,61.5670598865948,73
"6826",2004,4250,1128914.02,1107155.88,952998.02,154157.86,1026836.56,80319.32,0.0725456292568306,382.666666666667,350,36.8457516339869,34,60.4688256183041,73
"6827",2005,4250,1167189.54,1137073.15,965298.419999999,171774.73,1068930.88,68142.27,0.0599277803719136,435.5125,380,37.7616511318242,36,62.1215221729578,73
"6828",2006,4250,1231531.28,1206582,1014150.86,192431.14,1133039.43,73542.57,0.0609511578989244,490.191780821918,450,37.2415584415584,35,62.8983414305866,73
"6829",2007,4250,1240382.84,1218483.13,1047653.41,170829.72,1140349.58,78133.55,0.0641236206528358,439.391891891892,406,36.880890052356,35,61.3327043436375,73
"6830",2008,4250,1342241.37,1317690.63,1143286.36,174404.27,1239472.07,78218.56,0.0593603371073527,427.821917808219,364.5,37.7558962264151,36,63.3204737898151,73
"6831",2009,4250,1261735.97,1229047.31,913266.69,315780.62,1154949.7,74097.61,0.060288655609197,451.88679245283,400,38.2832674571805,36,63.582207734542,73
"6832",2010,4250,1334303.66,1310016.49,982197.700000001,327818.79,1225724.92,84291.57,0.0643438999764041,463.627118644068,362.5,38.518691588785,37,63.2593112396623,73
"6833",2011,4250,1292604.06,1271055.05,982919.71,288135.34,1205494.69,65560.36,0.0515794811562253,559.658823529412,480,39.9162621359223,38,62.643965302683,73
"6834",2012,4250,1390773.49,1362395.68,1139520.09,222875.59,1287895.22,74500.46,0.0546834235410964,463.871428571429,423,39.7151589242054,39,62.925358967668,73
"6835",2013,4250,1376239.25,1357731.86,1077930.93,279800.93,1287212.19,70519.67,0.0519393203308936,554.5,480,39.683574879227,38,63.2157042112866,73
"6836",2014,4250,2787632.92,2748489.07,2372024.74,376464.33,2595507.65,152981.42,0.0556601885995493,432.698924731183,364,39.797619047619,38,61.8001704369157,73
"6837",2015,4250,1383873.69,1347416.6,1144684.74,202731.86,1280288.2,67128.4,0.0498200779179951,549.662162162162,438.5,40.6228710462287,39,62.04201407345,73
"6838",2016,4250,1314485.75,1299846.5,1147696.8,152149.7,1244584.36,55262.14,0.042514358426168,569.712121212121,445,40.8448275862069,39.5,62.8903005547193,73
"6839",2017,4250,1428761.61,1413146.86,1223135.77,190011.09,1315102.55,98044.31,0.0693801279790552,578.940298507463,540,40.1950904392765,37,66.5508981423205,73
"6840",2018,4250,1325787.21,1303924.94,1188759.88,115165.06,1230972.31,72952.63,0.0559484888754409,620.986486486486,500,40.4899135446686,38.5,66.3729836243488,73
"6841",2019,4250,1286375.7,1242769.15,1081163.35,161605.8,1180398.98,62370.17,0.0501864485451703,657.126984126984,510,41.0277372262774,39,67.3938629792992,73
"6842",2020,4251,1191090.7241,1153635.2851,1026314.0401,127321.245,1086548.2083,67087.0768,0.0581527608131236,599.830188679245,480,42.9905303030303,41,66.7094393183622,73
"6843",2021,4251,1173155.3652,1149589.063,1008493.7334,141095.3296,1070330.3131,79258.7499,0.0689452887566311,630.862745098039,581,41.7102473498233,40,67.2997135171075,73
"6844",2022,4251,1088020.11,1072783.7,934304.45,138479.25,1024701.51,48082.19,0.0448200228993039,660.833333333333,610,41.5838383838384,40,63.9367254461454,73
"6845",2023,4251,1114211.12,1098554.46,995135.49,103418.97,1021906.31,76648.15,0.0697718254222918,753.863636363636,700,41.88125,39,64.6490520916004,73
"6846",2024,4251,1185514.08,1150549.92,1066739.96,83809.96,1069870.95,80678.97,0.0701220943112143,753.863636363636,700,42.088295687885,41,64.455769142116,73
"6847",2025,4251,1152474.65,1139380.26,1023268.02,116112.24,1089250.33,50129.93,0.0439975412598424,753.863636363636,700,43.4529147982063,42,66.278108732549,73
"6848",2020,4252,108827.1709,108827.1709,107883.0767,944.0942,96837.7778,11989.3931,0.110169114944805,578.428571428571,325,40.6363636363636,35.5,75.1481883335442,73
"6849",2021,4252,116355.3604,116355.3604,110735.9547,5619.4057,114780.1923,1575.1681,0.0135375636720558,1225.7,810,39.3214285714286,36,79.9950183128821,73
"6850",2022,4252,118885.66,118885.66,111503.33,7382.33,109970.87,8914.79,0.0749862514957649,1097.75,769,42,42,73.8055026148654,73
"6851",2023,4252,137514.69,137514.69,116283.29,21231.4,136988.53,526.16,0.003826209403519,262,262,36.3859649122807,36.5,64.7039489381098,73
"6852",2024,4252,71916.25,71916.25,70397.5,1518.75,70397.5,1518.75,0.0211183147063424,262,262,39.0588235294118,35.5,67.6841449602837,73
"6853",2025,4252,92011.48,92011.48,86778.5,5232.98,79116.84,12894.64,0.140141643194958,262,262,37.7234042553191,34.5,67.4463698442847,73
"6854",2020,4255,11104.6497,11104.6497,11104.6497,0,9397.6765,1706.9732,0.153716978573399,1078,1000,46.2857142857143,40,71.6145407540411,81
"6855",2021,4255,6494.5528,6494.5528,6494.5528,0,6494.5528,0,0,1078,1000,38.6,30.5,76.0514206151346,72
"6856",2022,4255,21390.35,20840.04,20840.04,0,14284.86,6555.18,0.314547380907138,520.666666666667,481,41.25,43,72.3052259016777,77
"6857",2023,4255,29057.57,29057.57,20970.52,8087.05,29057.57,0,0,600,600,37.2222222222222,45,72.7749708595729,73
"6858",2024,4255,26898.03,26898.03,26898.03,0,10739.75,16158.28,0.600723547412208,600,600,36.8333333333333,32.5,105.914315286287,111
"6859",2025,4255,24762.23,24762.23,24762.23,0,23279.36,1482.87,0.0598843480575053,600,600,45.1,42,74.2126593606473,73
"6860",2003,4300,150637.32,150637.32,143869.62,6767.7,81636.94,69000.38,0.458056343540897,774.619047619048,626,41.944,44,87.7762873768599,81
"6861",2004,4300,137622.43,133675.32,131207.1,2468.22,80381.46,53293.86,0.398681372148576,631.95,625,41.340206185567,43,86.7053364824562,81
"6862",2005,4300,126662.43,125139.76,117625.23,7514.53,58765.71,66374.05,0.530399371071193,663.9,359,42.6190476190476,40,90.9485706221587,81
"6863",2006,4300,128849.3,123272.38,120299.73,2972.65,63311.59,59960.79,0.486408958762701,915.7,729,41.5384615384615,43,89.7257732835206,81
"6864",2007,4300,142819.36,137547.21,132370.8,5176.41,81837.35,55709.86,0.405023555185162,774.3125,625,44.4343434343434,41,90.4169305942302,81
"6865",2008,4300,117988.74,113299.08,112239.01,1060.07,65321.67,47977.41,0.423458072210295,637.666666666667,665.5,43.8095238095238,42,90.1388636165448,81
"6866",2009,4300,164730.78,163309.76,155876.86,7432.9,95650.28,67659.48,0.414301508985134,682.230769230769,465.5,43.3947368421053,41.5,89.6864837104653,81
"6867",2010,4300,144138.62,142810.79,134686.6,8124.19,67703.87,75106.92,0.525919084965499,720.4,683,42.4193548387097,46,88.7727673798317,81
"6868",2011,4300,120178.54,118480.36,109168.61,9311.75,60780.66,57699.7,0.486998013848034,800.272727272727,724.5,43.0113636363636,42,90.0346959614235,81
"6869",2012,4300,144860.04,140588.68,140588.68,0,80958.36,59630.32,0.424147378010804,865.357142857143,600,42.1264367816092,41,93.4718902688325,92
"6870",2013,4300,165332.2,163490.95,153975.84,9515.11,82106.14,81384.81,0.497793975752175,718.875,749,41.1308411214953,39,93.4696533967171,91
"6871",2014,4300,258449.02,253685.73,243931.43,9754.3,117988.1,135697.63,0.534904466246485,901.636363636364,1165,42.7317073170732,43,101.297242458218,111
"6872",2015,4300,158861.66,155583.41,152677.51,2905.9,96431.1,59152.31,0.380196770336889,952,1009.5,43.5277777777778,43,96.2942895389682,92
"6873",2016,4300,217713.85,217713.85,214308.72,3405.13,123201.4,94512.45,0.434113171945652,717.071428571429,529,41.218487394958,41.5,91.0907767236673,81
"6874",2017,4300,192328.58,191935.17,185050.64,6884.53,83392.65,108542.52,0.565516575206097,1119.22222222222,956,43.3873873873874,41,93.5251927512816,86
"6875",2018,4300,151941.71,148688.4,146481.94,2206.46,91576.03,57112.37,0.384107771688982,760.285714285714,171,42.4767441860465,41.5,95.9767176861141,92
"6876",2019,4300,199905.96,197089.35,191003.75,6085.6,103962.28,93127.07,0.472511934307967,864.941176470588,597.5,42.2427184466019,42.5,93.894305095633,91
"6877",2003,4320,165225.81,165225.81,163232.91,1992.9,47384.92,117840.89,0.713211150243415,590.133333333333,503.5,42.7142857142857,42.5,80.6716677013114,81
"6878",2004,4320,179332.46,179332.46,171934.8,7397.66,54911.36,124421.1,0.693801334125456,698.933333333333,525,41.7727272727273,40,80.4212135940141,73
"6879",2005,4320,147570.95,145545.84,136795.4,8750.44,49324.31,96221.53,0.661108074267186,493.916666666667,709.5,43.3909090909091,43,82.5195947888308,81
"6880",2006,4320,171554.98,171554.98,169932.53,1622.45,59319.58,112235.4,0.654224086062672,656.230769230769,585,42.0854700854701,43,81.9217630989202,77
"6881",2007,4320,123782.79,123350.4,119433.24,3917.16,42005.88,81344.52,0.659458907307962,231,231,41.3103448275862,41,88.7572812897242,86
"6882",2008,4320,167553.85,167553.85,158125.68,9428.17,34134.29,133419.56,0.796278688911058,586.833333333333,525.5,43.1681415929204,43,84.5511904978608,81
"6883",2009,4320,222416.73,218467.14,210563.64,7903.5,56952.56,161514.58,0.739308346326134,448.5,479.5,44.4928571428571,44,81.6978642646212,81
"6884",2010,4320,225947.62,225947.62,220117.4,5830.22,70323.41,155624.21,0.688762333500127,567.357142857143,500,43.7872340425532,42.5,82.2629849342958,77
"6885",2011,4320,197742.53,196461.25,194686.69,1774.56,48708.38,147752.87,0.752071311772678,540.428571428571,277.5,43.8582089552239,44,82.604079430422,81
"6886",2012,4320,227286.9,223889.05,210165.19,13723.86,72932.75,150956.3,0.674246016051254,761.8,410,42.2,43,83.0442394123339,81
"6887",2013,4320,255963.61,255963.61,241917.86,14045.75,81750.37,174213.24,0.680617217423992,649.909090909091,538,45.9607843137255,46,82.0573878450925,81
"6888",2014,4320,429562.48,427141.89,427141.89,0,111719.49,315422.4,0.738448762307064,393.8,430.5,44.5957446808511,45,80.8462939095016,81
"6889",2015,4320,155422.89,152932.09,152056.46,875.63,48898.71,104033.38,0.680258669060235,626.833333333333,500,45.0957446808511,43,88.5062625509139,81
"6890",2016,4320,156208.19,154181.69,153321.75,859.94,34064.58,120117.11,0.779062092262706,944.4,951.5,42.195652173913,40,86.038194288829,81
"6891",2017,4320,196870.54,196870.54,195167.34,1703.2,76286.28,120584.26,0.612505355041948,546.666666666667,468,42.6869565217391,41,83.9011025722792,81
"6892",2018,4320,200824.59,196742.63,196742.63,0,54761.66,141980.97,0.721658391981443,721,556.5,43.1981132075472,40,86.2655166803452,81
"6893",2019,4320,227528.78,227305.74,219474.37,7831.37,71988.58,155317.16,0.683296251119747,1053.75,1077,44.3412698412698,44.5,84.9669167615389,81
"6894",2020,4330,265199.5712,265199.5712,256116.7537,9082.8175,66261.8381,198937.7331,0.750143494575907,1005.57142857143,527.5,46.88,45.5,87.1845440310425,81
"6895",2021,4330,255430.9744,251056.3963,240421.6157,10634.7806,66212.0695,184844.3268,0.736266151845501,796.454545454545,769,45.2153846153846,42,85.419413269894,81
"6896",2022,4330,266982.03,266982.03,262310.61,4671.42,65350.63,201631.4,0.75522461193362,1000.77777777778,856,43.5583333333333,43,86.5421883637637,81
"6897",2023,4330,259097.01,257661.41,257661.41,0,68546.61,189114.8,0.73396633201689,844,721,44.6017699115044,41.5,87.2247908990329,81
"6898",2024,4330,228379.17,228379.17,224518.38,3860.79,77734.53,150644.64,0.659625131311231,844,721,42.6754385964912,39,85.8374205055566,81
"6899",2025,4330,77915.49,77915.49,71772.16,6143.33,27786.15,50129.34,0.643380924640274,844,721,41.3142857142857,35.5,84.5544716461387,81
"6900",2003,4340,25126.04,25126.04,25126.04,0,17251.24,7874.8,0.313411902552093,320,320,39.8571428571429,44,69.319490058919,73
"6901",2004,4340,49023.55,49023.55,47191.45,1832.1,13280.01,35743.54,0.729109581007495,863,450,37.8611111111111,32,92.227267507147,91.5
"6902",2005,4340,39886.55,37044.85,34341.77,2703.08,6632.71,30412.14,0.820954599627209,188.5,77,40.5,43.5,92.1946513482981,81
"6903",2006,4340,60532.35,60532.35,55875.74,4656.61,41092.84,19439.51,0.321142496532846,679.333333333333,200,44.8857142857143,48.5,84.9829514301031,81
"6904",2007,4340,43199.16,43199.16,39645.89,3553.27,23603.4,19595.76,0.453614375835086,326.333333333333,258.5,40.5416666666667,37,74.6227750724783,73
"6905",2008,4340,47362.67,47362.67,43924.32,3438.35,14835.98,32526.69,0.686757946712041,326.333333333333,258.5,44.8260869565217,53.5,82.0252297853985,77
"6906",2009,4340,37178.08,37178.08,37178.08,0,17819.8,19358.28,0.520690686555088,769,769,40.7142857142857,41.5,74.5686856341156,73
"6907",2010,4340,45290.41,45121.93,43835.07,1286.86,21221.82,23900.11,0.5296783626055,460,440,41.84375,39,78.1148277567028,73
"6908",2011,4340,45820.16,45820.16,45820.16,0,29195.91,16624.25,0.362815188772802,1418,600,47.4615384615385,46.5,78.0872962905411,81
"6909",2012,4340,36551.22,36252.67,36252.67,0,21421.43,14831.24,0.409107522287324,444,444,45.7931034482759,47.5,88.3016958475059,81
"6910",2013,4340,23323.79,23323.79,22326.71,997.08,13315.48,10008.31,0.429103074586077,184,184,43.9285714285714,47,86.7789085736066,81
"6911",2014,4340,83789.72,83789.72,83789.72,0,46371.16,37418.56,0.446576978655615,619,400,45.7083333333333,50,83.9545154226557,77
"6912",2015,4340,43617.87,43617.87,40557.83,3060.04,21144.39,22473.48,0.515235613293359,640,640,44.4583333333333,48,82.6757026420593,73
"6913",2016,4340,63144.2,63144.2,62127.48,1016.72,30106.3,33037.9,0.52321353346784,2400,2400,44.3030303030303,45.5,78.5820018307303,73
"6914",2017,4340,44742.66,42343.59,42343.59,0,13785.65,28557.94,0.674433603763876,2400,2400,41.7083333333333,41.5,95.9191166833044,86
"6915",2018,4340,50419.78,50419.78,50419.78,0,16420.34,33999.44,0.674327416740017,242,242,41.8571428571429,41.5,102.352602093861,111
"6916",2019,4340,51736.3,51736.3,49633.88,2102.42,15958.41,35777.89,0.691543268459476,336,145,38.64,43.5,89.3965074812076,101
"6917",2020,4340,69605.4159,64837.1889,61641.5047,3195.6842,27559.7044,37277.4845,0.574939862946464,1256.25,662.5,39.3846153846154,32.5,87.8482407632574,73
"6918",2021,4340,79397.2822,79397.2822,75230.5313,4166.7509,35638.7595,43758.5227,0.551133760344255,684.666666666667,611.5,36.2258064516129,30.5,90.7932916197476,77
"6919",2022,4340,76984.12,76984.12,76984.12,0,37166.88,39817.24,0.517213679912169,826.6,876.5,41.75,35.5,87.4426964937704,81
"6920",2023,4340,135962.38,135962.38,130607.5,5354.88,38703.11,97259.27,0.715339566724266,843.75,316,36.8478260869565,32.5,85.8080969897702,81
"6921",2024,4340,74051.94,74051.94,74051.94,0,11798.89,62253.05,0.84066737481827,843.75,316,38.6521739130435,29.5,91.0490430095417,91.5
"6922",2025,4340,49810.64,49480.57,49480.57,0,16524.99,32955.58,0.666030726808523,843.75,316,44.85,39.5,89.3725668479567,81
"6923",2003,4350,106500.76,104689.99,91621.87,13068.12,32840.7,71849.29,0.68630525229776,269.538461538462,314.5,36.3205128205128,30.5,78.0995860253688,73
"6924",2004,4350,109452.03,106907.06,100629.76,6277.3,28702.78,78204.28,0.73151651537326,232.833333333333,305,35.961038961039,31.5,77.5524800700721,73
"6925",2005,4350,144191.07,144191.07,133799.81,10391.26,41935.36,102255.71,0.709168119773298,331.916666666667,400,36.7333333333333,34,78.156408715186,73
"6926",2006,4350,133735.48,132618.01,124217.19,8400.82,42498.26,90119.75,0.679543826664267,350.4,342.5,37.6736842105263,38,75.8689129025537,73
"6927",2007,4350,106180.03,104323.31,98403.73,5919.58,25379.43,78943.88,0.756723305654316,350.9,321,34.7777777777778,37,76.1439614981541,73
"6928",2008,4350,116716.32,111855.21,108688.92,3166.29,27868.34,83986.87,0.750853447058926,568.125,621,36.4285714285714,33.5,81.4346941908204,81
"6929",2009,4350,176372.07,172185.02,155158.12,17026.9,60690.86,111494.16,0.647525318985356,506.7,350,38.2173913043478,36,78.0174180657527,81
"6930",2010,4350,172390.41,169828.04,158921.61,10906.43,49101.51,120726.53,0.710875129925541,483.416666666667,462.5,40.2792792792793,43,77.5088316982284,73
"6931",2011,4350,172021.51,168900.26,160034.93,8865.33,53860.57,115039.69,0.681110200777666,342.75,275,37.6969696969697,36,78.2997326943132,73
"6932",2012,4350,230395.93,229492.75,202387.52,27105.23,54467.23,175025.52,0.762662524197387,412.833333333333,373.5,36.2097902097902,34,81.4511597425191,81
"6933",2013,4350,154850.41,154850.41,137961.14,16889.27,56542.72,98307.69,0.634855858631566,475.333333333333,391,37.3636363636364,34,76.8319921141959,81
"6934",2014,4350,417029.53,405252.27,360069.6,45182.67,139865.82,265386.45,0.654867275635495,383.235294117647,246.5,36.8067226890756,29.5,78.2010079055201,81
"6935",2015,4350,229284.24,226520.42,219646.89,6873.53,70175.27,156345.15,0.690203337959553,375,341,35.8425196850394,31,79.0929101667744,73
"6936",2016,4350,252547.12,249450.25,235382.2,14068.05,67159.82,182290.43,0.730768680328041,389.714285714286,375,38.416,33.5,82.7005209255152,81
"6937",2017,4350,211127.4,201934.11,186250.71,15683.4,46511.67,155422.44,0.76966907671022,524.545454545455,480.5,37.1074380165289,34.5,84.0018308447246,81
"6938",2018,4350,294516.79,292717.65,267288.05,25429.6,60882.64,231835.01,0.792008988866917,413,290,38.6714285714286,39,81.7424044638237,81
"6939",2019,4350,318820.17,318820.17,312580.14,6240.03,62740.04,256080.13,0.803211823141553,445.9,437,37.5915492957746,33.5,82.2925336248331,81
"6940",2020,4350,300602.769,292625.9394,268531.2215,24094.7179,46917.9449,245707.9945,0.839665803393231,424.142857142857,215,36.3983050847458,31.5,86.9401024842981,81
"6941",2021,4350,251014.5261,248090.7957,221975.4972,26115.2985,56012.6793,192078.1164,0.77422508101537,569.625,372.5,37.0625,32,87.6434446140962,81
"6942",2022,4350,302940.29,299106.38,285384.04,13722.34,88116.39,210989.99,0.70540116864107,446.090909090909,522.5,35.2631578947368,29,84.3169616107822,81
