"","year","soc_2010","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"5578",2014,"39-5011",219028.92,219028.92,213679.5,5349.42,194723.57,24305.35,0.110968679387179,1053,688,41.8333333333333,38,76.2947058315404,77
"5579",2015,"39-5011",109745.13,107588.78,107588.78,0,76645.33,30943.45,0.287608522003874,524.6,445,41.34375,41,78.0136635994943,77
"5580",2016,"39-5011",122333.07,122333.07,122333.07,0,97160.94,25172.13,0.205767173177294,506.666666666667,547.5,44.3225806451613,42.5,76.7526694131031,73
"5581",2017,"39-5011",133226.49,132428.59,132428.59,0,116492.48,15936.11,0.120337383339957,769.5,577,41.8208955223881,40.5,76.7072796742758,73
"5582",2018,"39-5011",99450.02,99450.02,97022.57,2427.45,85894.29,13555.73,0.136306961024241,817.666666666667,726.5,41.1639344262295,36.5,77.77010572748,81
"5583",2019,"39-5011",125065.01,124590.97,122343.08,2247.89,96083.58,28507.39,0.22880783414721,727.833333333333,419,42.7384615384615,43,76.7507474257565,73
"5584",2020,"39-5011",136341.1371,136341.1371,133770.5404,2570.5967,98617.3844,37723.7527,0.276686504912537,865.285714285714,822,44.3157894736842,43,79.1956472255357,77
"5585",2021,"39-5011",101854.6717,101854.6717,97241.7621,4612.9096,88281.0379,13573.6338,0.133264715043993,1329.66666666667,552,40.02,37.5,78.7584894154639,73
"5586",2022,"39-5011",107079.99,102918.16,94618.56,8299.6,82626.67,20291.49,0.197161414467573,594.5,396,41,37,77.8640310903343,73
"5587",2023,"39-5011",156478.55,156478.55,142222.8,14255.75,120761.91,35716.64,0.228252626318431,688.5,688.5,41.2592592592593,35,83.798194257296,81
"5588",2024,"39-5011",125988.91,125988.91,125988.91,0,95354.5,30634.41,0.243151639299046,688.5,688.5,39.7735849056604,33.5,78.7885097188315,73
"5589",2025,"39-5011",132733.59,132733.59,132093.41,640.18,115611.52,17122.07,0.128995757592332,688.5,688.5,41.7692307692308,40.5,80.8634568687549,81
"5590",2000,"39-5012",812035.440000001,807231.050000001,781469.640000001,25761.41,64209.86,743021.190000001,0.920456652404538,350.591836734694,270.5,37.4781491002571,34,77.355472971462,73
"5591",2001,"39-5012",918893.41,909818.55,901425.58,8392.97,82604.97,827213.58,0.909207204007876,407.669724770642,359,37.4296520423601,36,77.4446361420088,73
"5592",2002,"39-5012",892151.2,886652.79,849602.29,37050.5,90265.39,796387.4,0.898195335290153,416.403846153846,355,37.8640625,36,78.1268746021766,73
"5593",2003,"39-5012",748722.38,745905.12,728897.36,17007.76,45940.4,699964.72,0.938409861028974,373.465753424658,355,38.3490566037736,37,78.4476343854565,73
"5594",2004,"39-5012",708230.66,699973.77,675449.47,24524.3,66791.02,633182.75,0.904580681644685,373.629032258065,335.5,39.5612052730697,39,79.6324929432713,73
"5595",2005,"39-5012",742424.369999999,737910.72,715462.69,22448.03,51629.99,686280.73,0.930032199559318,433.265306122449,385,38.919776119403,39,80.7847468864528,81
"5596",2006,"39-5012",697090.189999999,691091.789999999,670591.749999999,20500.04,38499.52,652592.269999999,0.944291741622339,395.472222222222,340,39.2510288065844,39,80.3563526344309,73
"5597",2007,"39-5012",814005.04,813041.2,802582.849999999,10458.35,86664.37,726376.829999999,0.893407160670332,484.218181818182,355,39.992673992674,40,78.6734040661163,81
"5598",2008,"39-5012",793624.82,782062.77,763713.93,18348.84,75075.41,706987.36,0.90400334489775,521.45652173913,481,40.6247582205029,40,80.6490196688431,81
"5599",2009,"39-5012",856021.53,850795.71,817297.69,33498.02,66736.83,784058.88,0.921559512800082,483.553191489362,345,39.8240574506284,40,81.5915062853337,81
"5600",2010,"39-5012",836372.049999999,828844.229999999,786755.07,42089.16,64696.62,764147.61,0.921943571954407,452.65,346,39.6437389770723,38,79.8385234340113,81
"5601",2011,"39-5012",831628.6,825901.83,786461.25,39440.58,66159.81,759742.02,0.919893857118588,427.648148148148,304,40.2599277978339,39,80.0194656185711,81
"5602",2012,"39-5012",895742.020000001,892715.580000001,836601.910000001,56113.67,69048.11,823667.470000001,0.92265385353754,412.519230769231,389,40.6564748201439,39,79.8570395959707,81
"5603",2013,"39-5012",809374.21,803517.18,769631.68,33885.5,45190.99,758326.19,0.94375852673119,470.813559322034,379.5,40.2178988326848,38,80.0123144846759,81
"5604",2014,"39-5012",1446883.63,1437415.31,1370030.22,67385.09,96164.65,1341250.66,0.933098910710781,451.06,338.5,41.1533613445378,39,80.7825137259739,81
"5605",2015,"39-5012",718641.329999999,711924.309999999,676785.279999999,35139.03,49710.94,662213.37,0.930173841092742,504.939393939394,471,41.3092550790068,40,81.2188980595424,81
"5606",2016,"39-5012",817086.56,816526.97,791525.55,25001.42,60060.35,756466.62,0.926444132029099,496.48717948718,400,41.0470852017937,40,82.0464280071484,81
"5607",2017,"39-5012",867125.98,856883.02,842432.59,14450.43,56093.68,800789.34,0.934537528821612,469.363636363636,435.5,40.4978165938865,37,81.6977768914127,81
"5608",2018,"39-5012",922958.59,914073.56,894498.56,19575,86793.17,827280.39,0.905047937279796,593.857142857143,571.5,41.4270613107822,40,80.2960663253403,81
"5609",2019,"39-5012",735835.82,730843.38,710081.66,20761.72,48346.71,682496.67,0.933848056474152,540.767441860465,399,41.3900709219858,41,80.7235193263979,81
"5610",2020,"39-5012",790275.5801,781556.8265,737269.9581,44286.8684,116541.658,665015.1685,0.850885240780377,666.21052631579,563.5,42.841225626741,41,81.690125475988,81
"5611",2021,"39-5012",716624.055000001,713309.121200001,695399.730700001,17909.3905,75822.7467,637486.374500001,0.893702821895165,529.290322580645,440,41.8088235294118,40,83.2704462935724,81
"5612",2022,"39-5012",788589.69,785698.08,765081.27,20616.81,60875.52,724822.56,0.922520467403968,639.483870967742,583,41.6519174041298,40,81.2950329088242,81
"5613",2023,"39-5012",687929.19,683511.44,664695.88,18815.56,31363.03,652148.41,0.954114842613314,696.176470588235,564.5,43.4055944055944,41,82.6610209625754,81
"5614",2024,"39-5012",710124.97,710124.97,690125.16,19999.81,59253.18,650871.79,0.916559503603992,696.176470588235,564.5,44.0513698630137,42,81.757164925492,81
"5615",2025,"39-5012",720138.57,712746.86,695169.31,17577.55,47276.32,665470.54,0.933670251455054,696.176470588235,564.5,43.3264604810997,40,82.1250481973362,81
"5616",2003,"39-5090",170790.53,167590.57,149369.56,18221.01,22527.57,145063,0.865579728024077,261.15,262.5,37.6039603960396,36,76.6137551772752,73
"5617",2004,"39-5090",203891.08,201101.91,191624.69,9477.22,31824.26,169277.65,0.841750583075019,438.230769230769,387.5,36.3695652173913,35,70.5520546274275,73
"5618",2005,"39-5090",190206.42,189394.54,186738.88,2655.66,35757.96,153636.58,0.811198569927095,492.25,326,35.0661157024793,35,73.2906301839536,73
"5619",2006,"39-5090",238144.05,234238.31,231864.99,2373.32,43722.18,190516.13,0.813343171746757,478.125,215,37.1645569620253,36,74.4463259233726,73
"5620",2007,"39-5090",230296.49,229940.5,228586.4,1354.1,32236.46,197704.04,0.859805210478363,515.705882352941,280,39.9266666666667,38,73.6642225706215,73
"5621",2008,"39-5090",225348.84,220824.5,219038.69,1785.81,39465.23,181359.27,0.821282375823335,374.809523809524,282,38.007299270073,38,78.7470129899536,77
"5622",2009,"39-5090",239701.35,232277.44,225053.98,7223.46,41281.22,190996.22,0.82227623999989,354.035714285714,300,38.0263157894737,36,75.8215592525903,73
"5623",2010,"39-5090",280572.26,279402.58,272219.53,7183.05,37252.94,242149.64,0.866669305630607,528.65,425,39.3352601156069,38.5,76.5645522671981,73
"5624",2011,"39-5090",299029.05,293737.18,282133.32,11603.86,46308.22,247428.96,0.842348115413922,349.692307692308,310,40.3439153439153,40,76.8859665637151,73
"5625",2012,"39-5090",272214.93,268719.78,259125.56,9594.22,46354.98,222364.8,0.827496956122843,439.727272727273,355,39.989010989011,39,79.1324706726092,73
"5626",2013,"39-5090",308037.91,305228.76,290423.3,14805.46,36426.88,268801.88,0.880657117632034,410.6,314,39.7566137566138,40,76.3032749273037,73
"5627",2014,"39-5090",651746.39,648675.32,624735.94,23939.38,92333.73,556341.59,0.857658019115017,422.105263157895,332,40.1570680628272,40,74.4729027612766,73
"5628",2015,"39-5090",349581.49,347688.13,336936.26,10751.87,44736.41,302951.72,0.871331788059604,426.84,425,40.9126213592233,41,77.8433832641913,73
"5629",2016,"39-5090",271235.5,271235.5,265065.05,6170.45,24334.33,246901.17,0.910283388420764,421.631578947368,322.5,42.3086419753086,43,74.8824536611174,73
"5630",2017,"39-5090",376063.61,372999.58,361169.55,11830.03,58249.85,314749.73,0.843834006461884,472.08,467.5,42.1145833333333,43,75.6738391769769,73
"5631",2018,"39-5090",392793.39,391136.59,383704.77,7431.82,42674.21,348462.38,0.890896911485576,624.04347826087,557,41.4517766497462,41,74.6216355007851,73
"5632",2019,"39-5090",439871.24,439871.24,434914.79,4956.45,68724.79,371146.45,0.843761574409821,473.307692307692,455.5,41.3962264150943,42,75.654138401956,73
"5633",2020,"39-5090",380243.5903,374317.4514,353982.7293,20334.7221,58176.6148,316140.8366,0.844579475035398,561.058823529412,493,41.3988764044944,42,80.1363382011957,73
"5634",2021,"39-5090",345365.9722,341806.1104,309115.9674,32690.143,60585.9345,281220.1759,0.822747655303473,657.125,588,40.8218390804598,40.5,82.2834444129353,81
"5635",2022,"39-5090",439711.89,433893.22,419368.8,14524.42,35737.82,398155.4,0.917634527684023,812.55,470.5,41.2113402061856,41.5,82.2695241239308,73
"5636",2023,"39-5090",406145.21,401750.33,391858.07,9892.26,36775.49,364974.84,0.908461830012685,629.375,577,41.6949152542373,40,80.3634242938892,73
"5637",2024,"39-5090",431230.53,423841.74,421835.58,2006.16,61288.12,362553.62,0.855398574005477,629.375,577,41.4972067039106,41,78.9846080284589,73
"5638",2025,"39-5090",350655.9,348476.12,332503.45,15972.67,32671.65,315804.47,0.906244221268304,629.375,577,41.6524390243902,40,77.894004960799,73
"5639",2000,"39-6010",50599.63,50599.63,44575.72,6023.91,36130.35,14469.28,0.285956241182001,455.428571428571,207.5,36.44,25,76.5394351697828,73
"5640",2001,"39-6010",54391.84,54391.84,54391.84,0,45849.91,8541.93,0.15704432870813,453,264,37.8139534883721,34,78.4980826168043,81
"5641",2002,"39-6010",34237.26,34237.26,34237.26,0,27980.9,6256.36,0.182735417495442,327.222222222222,356,37.6538461538462,32,78.2638905683457,77
"5642",2003,"39-6010",73944.77,70558.42,69153.78,1404.64,55481.91,15076.51,0.213674144063884,399.666666666667,334,37.5263157894737,31.5,80.0001580250805,73
"5643",2004,"39-6010",76555.04,74229.23,70244.47,3984.76,68790.31,5438.92,0.0732719442192786,398,310,36.78,31,80.324850062435,73
"5644",2005,"39-6010",78727.4,78727.4,73893.77,4833.63,70601.18,8126.22,0.103219717658655,400.5,380.5,40.7777777777778,37.5,80.9351850816869,81
"5645",2006,"39-6010",82829.3,82829.3,82320.82,508.48,63410.84,19418.46,0.234439503895361,460.666666666667,390,38.8846153846154,33,88.9408464154592,81
"5646",2007,"39-6010",71925.71,71925.71,63592.04,8333.67,63176.43,8749.28,0.121643290000196,788.4,572,43.1590909090909,45.5,77.2506801809811,73
"5647",2008,"39-6010",84111.78,81702.83,81702.83,0,62894.74,18808.09,0.230201206004737,569.5,565,38.6739130434783,37.5,75.7918987628703,77
"5648",2009,"39-6010",73799.48,73799.48,68629.15,5170.33,55754.83,18044.65,0.244509175403404,465.833333333333,640,41.9583333333333,42.5,81.342693065046,73
"5649",2010,"39-6010",80909.29,75637.94,71909.53,3728.41,59253.02,16384.92,0.2166230333613,557.666666666667,777.5,41.5454545454545,33.5,78.9763097725824,77
"5650",2011,"39-6010",91398.33,91398.33,84929.34,6468.99,75905.12,15493.21,0.169513053466075,462.25,225,38.2678571428571,32,80.6629371674515,77
"5651",2012,"39-6010",58609.25,58609.25,54116.11,4493.14,47378.86,11230.39,0.191614634208764,379,215,43.452380952381,47,80.1940429198463,73
"5652",2013,"39-6010",75538.45,75538.45,71421.37,4117.08,65643.21,9895.24,0.13099606888942,849.8,567,44.5714285714286,41.5,78.9666170010107,73
"5653",2014,"39-6010",198330.46,198330.46,184115.69,14214.77,160682.01,37648.45,0.189826867743865,672.545454545455,704.5,42.0862068965517,44,76.4466794460115,73
"5654",2015,"39-6010",63650.2,63650.2,62896.79,753.41,54561.22,9088.98,0.142795780688827,792,445.5,41.8510638297872,35,80.8954895664115,81
"5655",2016,"39-6010",78509,76740.18,68283.35,8456.83,62000.62,14739.56,0.192070959437416,681.888888888889,560,42.5,38,78.9960787165211,77
"5656",2017,"39-6010",79440.34,77520.37,76705.5,814.87,53745.99,23774.38,0.306685584705027,787.083333333333,787.5,41.4130434782609,40.5,84.9826137310748,81
"5657",2018,"39-6010",101010.66,101010.66,101010.66,0,65428.25,35582.41,0.352263909571524,513.875,423,42.4468085106383,35,82.8699003649714,73
"5658",2019,"39-6010",102177.47,102177.47,92982.09,9195.38,75688.93,26488.54,0.259240515546138,787.75,570,43.6521739130435,44.5,88.3927128945354,86
"5659",2020,"39-6010",71981.2478,71981.2478,64665.1409,7316.1069,65800.8762,6180.3716,0.0858608566660607,534.333333333333,330,42.3529411764706,32,80.420509462188,73
"5660",2021,"39-6010",124354.3686,124120.7918,111649.6138,12471.178,96544.5778,27576.214,0.222172398355583,632.2,178.5,42.1666666666667,39,85.4080092574788,81
"5661",2022,"39-6010",102264.8,102264.8,90493.21,11771.59,65869.25,36395.55,0.355895185831293,663.3,605.5,42.5581395348837,37.5,80.4736415658174,73
"5662",2023,"39-6010",62068.08,62068.08,62068.08,0,46870.22,15197.86,0.244857904417214,880,880,46.4074074074074,45,74.7973393087075,73
"5663",2024,"39-6010",93945.51,93945.51,93945.51,0,69243.08,24702.43,0.26294423224697,880,880,45.0571428571429,38.5,86.3709110738768,81
"5664",2025,"39-6010",66986.2,66986.2,66986.2,0,58647.68,8338.52,0.124481161791533,880,880,43.5,38,90.1781550528318,81
"5665",2000,"39-7010",57827.3,57827.3,51502.86,6324.44,27166.64,30660.66,0.530210817382102,300,300,36.3333333333333,27.5,84.0078658349949,81
"5666",2001,"39-7010",44857.82,44642.23,40636.45,4005.78,15076.16,29566.07,0.662289271839691,388,192.5,43.4,40.5,90.4752193158809,81
"5667",2002,"39-7010",49063.14,41493.64,39962.71,1530.93,16508.95,24984.69,0.602133001587713,270.428571428571,97,33.0967741935484,24,93.9694042267682,86.5
"5668",2003,"39-7010",29442.07,28585.9,23159.77,5426.13,17640.43,10945.47,0.382897512409964,94.3333333333333,84,39.5666666666667,40.5,83.2002067452835,81
"5669",2004,"39-7010",21411.87,18922.15,14261.96,4660.19,12997.77,5924.38,0.313092328303073,480,480,42.8823529411765,42,84.4377488816017,81
"5670",2005,"39-7010",50062.59,46487.41,46318.68,168.73,26603,19884.41,0.427737531516598,16,16,41.5897435897436,43,85.46585451846,81
"5671",2006,"39-7010",38076.15,38076.15,32755.87,5320.28,22723.17,15352.98,0.403217762300022,122.666666666667,69,42.4615384615385,36,81.4188921411435,73
"5672",2007,"39-7010",37526.4,36889.35,36889.35,0,21900.81,14988.54,0.406310764488938,257.833333333333,66.5,44.1612903225806,44.5,84.0933827784984,81
"5673",2008,"39-7010",32836.58,32544.71,22329.87,10214.84,17539.24,15005.47,0.46107247537311,265.666666666667,92.5,46.6451612903226,57,91.7660129710789,81
"5674",2009,"39-7010",46455.31,44670.68,33341.55,11329.13,18460,26210.68,0.586753548412516,265.4,90.5,46.5806451612903,43,79.7258409766764,81
"5675",2010,"39-7010",30093.94,27858.29,25627.57,2230.72,16341.2,11517.09,0.413416975700949,28,28,45.625,47.5,91.169555274211,96
"5676",2011,"39-7010",41594.41,41594.41,32073.01,9521.4,30422.25,11172.16,0.26859763126824,233.5,90.5,42,39.5,88.411065333058,81
"5677",2012,"39-7010",39575.54,38409.15,26326.96,12082.19,30537.21,7871.94,0.204949601852684,327.5,225,47.1851851851852,29.5,83.5674476003765,73
"5678",2013,"39-7010",42819.61,41469.61,37443.13,4026.48,16143.72,25325.89,0.610709625675284,310.857142857143,81.5,39,32,87.7817080990152,81
"5679",2014,"39-7010",103228.01,100505.73,100505.73,0,39842.47,60663.26,0.603580114288011,289,192.5,40.8684210526316,35.5,87.9497624662793,81
"5680",2015,"39-7010",35138.74,35138.74,34156.78,981.96,14140.91,20997.83,0.597569235550279,320,320,41.4814814814815,39,91.5765368934686,81
"5681",2016,"39-7010",59765.38,56246.46,49776.27,6470.19,32501.46,23745,0.42215990126312,240,240,44.6060606060606,50,92.7296295624649,86
"5682",2017,"39-7010",46644.07,42098.35,41706.63,391.72,16498.79,25599.56,0.608089390676832,330,145,39.3666666666667,22,86.4856615520561,81
"5683",2018,"39-7010",64880.04,61803.74,57179.52,4624.22,33702.95,28100.79,0.45467782370452,301,207,46.6666666666667,44.5,92.930822309459,91
"5684",2019,"39-7010",87426.19,87019.18,82804.73,4214.45,48497.35,38521.83,0.442682061586882,489,489,41.2045454545455,35,92.6455953733418,81
"5685",2020,"39-7010",90657.9765,80607.8602,71046.9176,9560.9426,47341.0755,33266.7847,0.412699017409223,329.5,364,38.6111111111111,32.5,92.7770223219496,81
"5686",2021,"39-7010",77941.7402,77107.9547,61052.0498,16055.9049,40008.0702,37099.8845,0.481142116197254,251.833333333333,120,41.5128205128205,31.5,92.347590631917,91.5
"5687",2022,"39-7010",51490.62,50891.14,50891.14,0,24073.85,26817.29,0.5269540041744,251.833333333333,120,36.2173913043478,25.5,92.1937105358615,86
"5688",2023,"39-7010",65523.42,65523.42,65523.42,0,36012.57,29510.85,0.450386289360354,398.333333333333,275,41.5925925925926,25.5,94.4850932689411,101.5
"5689",2024,"39-7010",83390.36,81845.99,74209.51,7636.48,42411.79,39434.2,0.481809799111722,398.333333333333,275,42.0526315789474,39,90.861432551552,81
"5690",2025,"39-7010",81837.78,80594.64,76067.01,4527.63,40778.79,39815.85,0.494026029522559,398.333333333333,275,36.9090909090909,24.5,92.4775535941348,81
"5691",2000,"39-9011",1606826.37,1567632.64,1513066.84,54565.8,73828.21,1493804.43,0.952904648629924,216.745454545455,180,37.7786458333333,36,75.5998159811216,73
"5692",2001,"39-9011",1482277.35,1438690.55,1366664.36,72026.19,56066.91,1382623.64,0.961029208122622,201.784090909091,161,36.5133387227162,35,74.5878967926772,73
"5693",2002,"39-9011",1517528.52,1479304.8,1395680.69,83624.11,56970.94,1422333.86,0.961488031405022,233.753086419753,200,37.4738134206219,36,75.7046689228617,73
"5694",2003,"39-9011",1429362.01,1396728.14,1317234.46,79493.68,87551.41,1309176.73,0.937316785212046,267.654320987654,234.5,37.9130808950086,37,76.8035923941506,73
"5695",2004,"39-9011",1397081.8,1372017.95,1300190.36,71827.59,76228.22,1295789.73,0.944440799772335,260.178571428571,240,38.7860380779692,39,76.202734621657,73
"5696",2005,"39-9011",1323256.64,1296710.26,1205706.33,91003.93,65818.78,1230891.48,0.949241721893987,274.022471910112,299,39.1245098039216,39,76.4104332374142,73
"5697",2006,"39-9011",1418598.03,1387190.02,1329438.04,57751.98,73428.49,1313761.53,0.947066739998605,263.72972972973,200,38.2373505059798,36,76.9749651745621,73
"5698",2007,"39-9011",1419929.53,1389409.93,1327016.43,62393.5,54317.17,1335092.76,0.960906303584573,265.247191011236,212.5,38.4345794392523,37,77.5125409100824,73
"5699",2008,"39-9011",1359168.45,1322931.08,1239077.39,83853.69,64083.34,1258847.74,0.951559577842861,293.95145631068,196,38.4483775811209,38,77.5897362242028,73
"5700",2009,"39-9011",1323107.25,1294011.14,1221841.27,72169.87,51888.66,1242122.48,0.95990091708175,262.089887640449,207.5,38.0488841657811,37,75.958130205896,73
"5701",2010,"39-9011",1402276,1378116.19,1245996.77,132119.42,89963.38,1288152.81,0.934720032568517,316.988505747126,307.5,38.4900398406375,38,79.073591371131,81
"5702",2011,"39-9011",1416383.69,1389307.77,1253679.64,135628.13,70367.38,1318940.39,0.949350761926567,274.878378378378,228,38.5618305744888,37,78.0285176624327,81
