"","date","ue","eu","ee","en","un","ne","nu","u","Etotal","Utotal","LFtotal","NILFtotal","EEtotal","ENtotal","EUtotal","UEtotal","UNtotal","NEtotal","NUtotal","EE","EU","EN","UE","UN","NE","NU"
"265","2018-01-01",0.289961615861058,0.0104077971207385,0.0180035662754341,1,1,0,0,0.0445798809177765,108513570.9121,5063240.7384,113576811.650499,70897694.0787997,1953631.2657,108513570.9121,1129387.2309,1468145.466,5063240.7384,0,0,0.0172009694347799,0.00994381876447958,0.955420119082225,0.012926454305812,0.0445798809177765,0,0
"266","2018-02-01",0.263585447595846,0.00973414704755276,0.0169855292904511,0,0,0,0,0.0429288928255561,108345653.722701,4859784.1079,113205437.8306,69696672.6165999,1840308.2748,0,1054652.5253,1280968.3693,0,0,0,0.016256359323956,0.00931627089220018,0,0.0113154314302183,0,0,0
"267","2018-03-01",0.273306773652615,0.00820106079671666,0.0150164188700373,0,0,0,0,0.0419351077177362,110700744.2578,4845441.7569,115546186.014699,70670548.8132002,1662328.745,0,907863.5339,1324292.0535,0,0,0,0.0143867037271877,0.00785714842880668,0,0.0114611489931094,0,0,0
"268","2018-04-01",0.261021132534731,0.0069572446714754,0.0152284311593559,1,1,0,0,0.0374703007900891,110532136.573101,4302903.49250001,114835040.065601,70138021.9518002,1683231.0327,110532136.573101,768999.1182,1123148.7428,4302903.49250001,0,0,0.0146578172632537,0.00669655462096498,0.962529699209911,0.00978054034864607,0.0374703007900891,0,0
"269","2018-05-01",0.271184948529192,0.0114273532963145,0.0197649136438117,0,0,0,0,0.0357357764148911,110085918.6795,4079800.6191,114165719.2986,69506897.5798001,2175838.6761,0,1257990.6857,1106380.5209,0,0,0,0.0190585991089768,0.0110189879539035,0,0.00969100468772297,0,0,0
"270","2018-06-01",0.263522526907321,0.0099399724957759,0.0184670913290418,0,0,0,0,0.041108437495757,110447764.0825,4734982.74870001,115182746.831201,68582693.4594999,2039648.9464,0,1097847.7372,1247774.6188,0,0,0,0.0177079380594134,0.00953135575772375,0,0.0108329993260935,0,0,0
"271","2018-07-01",0.326666296973305,0.0105950720375442,0.0205879829528665,1,1,0,0,0.0426370835674719,110098332.079899,4903335.72040001,115001667.800299,68585034.4502993,2266702.584,110098332.079899,1166499.7596,1601754.5226,4903335.72040001,0,0,0.0197101714032194,0.0101433290656761,0.957362916432529,0.0139280982027274,0.0426370835674719,0,0
"272","2018-08-01",0.301173715831479,0.00822686180544439,0.0172929957295942,1,1,0,0,0.0399548898186522,110671046.291,4605876.7591,115276923.0501,70820556.1049993,1913833.9309,110671046.291,910475.4037,1387169.0182,4605876.7591,0,0,0.0166020559905839,0.00789815844845461,0.960045110181351,0.0120333626323208,0.0399548898186522,0,0
"273","2018-09-01",0.279049526054288,0.00825350001593407,0.0162918454350742,0,0,0,0,0.0365854787788716,110575726.2662,4199091.6658,114774817.931999,70483458.4739,1801482.6412,0,912636.758499999,1171754.5392,0,0,0,0.0156958004696407,0.00795154176624973,0,0.0102091605137133,0,0,0
"274","2018-10-01",0.257311117129938,0.00850608378068925,0.0159464089872795,0,0,0,0,0.0354101662893165,111894011.7379,4107637.6963,116001649.4342,70069771.2928994,1784307.6744,0,951779.8384,1056940.8444,0,0,0,0.0153817439933225,0.00820488193954419,0,0.00911142944566091,0,0,0
"275","2018-11-01",0.246478203939094,0.00930765779725096,0.0163201834885236,0,0,0,0,0.0353162235238644,111090435.115201,4066922.9996,115157358.114801,69656397.1066998,1813016.2849,0,1033991.7546,1002407.8765,0,0,0,0.0157438162404924,0.0089789464739996,0,0.00870467934407366,0,0,0
"276","2018-12-01",0.234285430529823,0.0127268497770801,0.0180587098191983,0,0,0,0,0.0380517924092059,110656074.4542,4377223.16100001,115033297.6152,69940293.1964003,1998305.9383,0,1408303.2365,1025519.6128,0,0,0,0.01737154354198,0.0122425703313395,0,0.00891498056702225,0,0,0
"277","2019-01-01",0.278171011837484,0.0101739497372909,0.0188581121808509,0,0,0,0,0.0442240035782712,109152544.181499,5050516.5672,114203060.748699,69789282.3565003,2058410.923,0,1110512.4982,1404907.3038,0,0,0,0.0180241309602855,0.00972401694770381,0,0.0123018358228722,0,0,0
"278","2019-02-01",0.260631827999685,0.00900753061186754,0.0183952651094092,1,1,0,0,0.0412630455381409,108277657.4653,4660158.2321,112937815.6974,69053779.9233005,1991796.2145,108277657.4653,975314.3142,1214585.5588,4660158.2321,0,0,0.0176362204475135,0.00863585246604385,0.958736954461859,0.0107544629874399,0.0412630455381409,0,0
"279","2019-03-01",0.263566186739903,0.00608538785340679,0.0139660684865547,1,1,0,0,0.0389789799220636,110697817.7279,4489899.7259,115187717.4538,70978906.3940001,1546013.3037,110697817.7279,673639.1554,1183385.7496,4489899.7259,0,0,0.0134216853834271,0.00584818564245087,0.961021020077935,0.0102735411010696,0.0389789799220636,0,0
"280","2019-04-01",0.280271053998325,0.00815365690482821,0.0177420645897416,1,1,0,0,0.032309074492867,109106800.897302,3642836.4315,112749637.328802,70141920.0507002,1935779.9087,109106800.897302,889619.4205,1020981.6062,3642836.4315,0,0,0.0171688349032543,0.00789021979650082,0.967690925507131,0.00905529836182623,0.032309074492867,0,0
"281","2019-05-01",0.27443634365199,0.0101786250305064,0.0165043980417297,0,0,0,0,0.0340551386824485,109632561.1225,3865181.36039999,113497742.4829,70235050.8204003,1809419.4271,0,1115908.7308,1060746.2401,0,0,0,0.0159423384775482,0.00983199054349582,0,0.00934596774257262,0,0,0
"282","2019-06-01",0.258358979376017,0.00973354516718152,0.0201453606323176,1,1,0,0,0.0393886687392048,109679103.6322,4497254.75850001,114176358.3907,68610678.3523003,2209525.0965,109679103.6322,1067566.5091,1161906.1494,4497254.75850001,0,0,0.0193518616957394,0.0093501537809333,0.960611331260794,0.010176416254441,0.0393886687392048,0,0
"283","2019-07-01",0.304395880857963,0.00963147764792138,0.019740812259812,0,0,0,0,0.0414418808054607,111658240.065801,4827383.31990001,116485623.385701,68529752.1386998,2204224.3544,0,1075433.8434,1469435.5979,0,0,0,0.0189227158711379,0.00923233109925575,0,0.0126147378121889,0,0,0
"284","2019-08-01",0.303798980500776,0.00729533738840146,0.0179154603111321,1,1,0,0,0.0380688421210904,111152741.4879,4398917.8772,115551659.3651,68870273.2851994,1991352.5286,111152741.4879,810896.7508,1336386.7664,4398917.8772,0,0,0.017233439481021,0.00701761234114233,0.961931157878911,0.0115652754252323,0.0380688421210904,0,0
"285","2019-09-01",0.253933581578927,0.00795599065693073,0.0174811812892832,0,0,0,0,0.0330345090360609,112463465.755901,3842097.16940001,116305562.925301,69674606.0873998,1965994.2333,0,894758.2828,975637.494999999,0,0,0,0.0169036990480213,0.00769316841168355,0,0.00838857119522835,0,0,0
"286","2019-10-01",0.255955853065975,0.00880812889776019,0.0165249516423472,0,0,0,0,0.0331764446551149,113207502.441701,3884703.0759,117092205.5176,69985360.3164994,1870748.5034,0,997146.2737,994312.4897,0,0,0,0.0159767124987564,0.00851590649686857,0,0.00849170519339603,0,0,0
"287","2019-11-01",0.26682887030755,0.00938865795812198,0.0163890735782859,0,0,0,0,0.0332460480221864,112711007.933201,3876059.2338,116587067.167001,69751770.6516993,1847229.0021,0,1058205.1016,1034244.5066,0,0,0,0.015844201651063,0.00907652218478236,0,0.00887100543595054,0,0,0
"288","2019-12-01",0.266996554053611,0.0129322651497226,0.0195548746645513,0,0,0,0,0.034372636283794,110691527.797101,3940194.497,114631722.294101,69636131.3231998,2164558.9525,0,1431492.1873,1052018.353,0,0,0,0.0188827220701315,0.0124877491034057,0,0.00917737544151111,0,0,0
"289","2020-01-01",0.257691233376433,0.00858009766428221,0.0167912892038785,0,0,0,0,0.039964783724636,110615495.0253,4604752.26359999,115220247.2889,70494375.9038999,1857376.7674,0,949091.7505,1186604.2902,0,0,0,0.0161202289623876,0.0082371959167929,0,0.0102985744096238,0,0,0
"290","2020-02-01",0.234402427302382,0.0158849567835038,0.0173385131737008,1,1,0,0,0.0388105202394079,102222583.865402,4127502.16640001,106350086.031802,65734869.8745006,1772387.617,102222583.865402,1623801.327,967496.5265,4127502.16640001,0,0,0.0166655964572517,0.0152684533467555,0.961189479760593,0.00909728014898542,0.0388105202394079,0,0
"291","2020-03-01",0.209942126178517,0.108133963082662,0.0143522647935031,0,0,0,0,0.0461910916819549,106328154.222099,5149263.6284,111477417.850499,69194021.4996997,1526049.8244,0,11497684.7033,1081047.3544,0,0,0,0.0136893180145827,0.103139137279977,0,0.0096974559982164,0,0,0
"292","2020-04-01",0.329106153094406,0.0351766152216245,0.0129096828752568,1,1,0,0,0.143668446688594,92258768.2059003,15478436.9095,107737205.1154,75118089.9534002,1191031.44,92258768.2059003,3245351.19,5094048.8272,15478436.9095,0,0,0.0110549687893264,0.0301228455529714,0.856331553311408,0.0472821698107319,0.143668446688594,0,0
"293","2020-05-01",0.361895531786323,0.027590778175718,0.0140466117869005,0,0,0,0,0.127996648294809,94264921.4834014,13836637.185,108101558.668401,72904145.9494002,1324102.7572,0,2600842.5384,5007417.17219999,0,0,0,0.0122486925582789,0.0240592510453805,0,0.0463214151015168,0,0,0
"294","2020-06-01",0.305110202522437,0.0241608597310338,0.014913809110673,0,0,0,0,0.110620919031218,97080701.7345998,12074892.1083,109155593.8429,70598810.0186002,1447843.054,0,2345553.2172,3684172.7766,0,0,0,0.0132640298405941,0.0214881632230024,0,0.0337515710088332,0,0,0
"295","2020-07-01",0.278994400497974,0.0133504006549446,0.0177203243096956,0,0,0,0,0.10027415200016,99492686.589001,11088427.4361,110581114.025101,70752743.5148003,1763042.6728,0,1328267.2282,3093609.165,0,0,0,0.0159434338163731,0.0120117005504077,0,0.0279759269227273,0,0,0
"296","2020-08-01",0.263362174920481,0.0146502532409813,0.0169548191880712,1,1,0,0,0.0840787044671302,102750991.8729,9432219.03620001,112183210.909101,71821685.6602991,1742124.4886,102750991.8729,1505328.0517,2484089.7197,9432219.03620001,0,0,0.0155292799562637,0.0134184789283642,0.915921295532865,0.0221431504729598,0.0840787044671302,0,0
"297","2020-09-01",0.280423214715625,0.0135857149170519,0.019696903789717,1,1,0,0,0.074550092943089,103356108.322101,8325904.4308,111682012.752901,72739520.8068006,2035795.3217,103356108.322101,1404166.6226,2334776.8859,8325904.4308,0,0,0.0182284977815026,0.0125728986072874,0.925449907056914,0.0209055767204496,0.074550092943089,0,0
"298","2020-10-01",0.230775124423522,0.0118282404348726,0.017751299728756,0,0,0,0,0.0630908465865982,105401151.4024,7097644.2582,112498795.6606,72179507.9229003,1871007.4303,0,1246710.1609,1637959.7368,0,0,0,0.0166313552008563,0.0110819867322066,0,0.0145597979710075,0,0,0
"299","2020-11-01",0.2041968790726,0.0148986025478992,0.0152290559812351,0,0,0,0,0.0616651702418486,103684422.504299,6813897.7286,110498320.232899,71351086.3603005,1579015.8747,0,1544753.0013,1391376.6505,0,0,0,0.0142899536515296,0.0139798776854174,0,0.0125918353108661,0,0,0
"300","2020-12-01",0.216456548908118,0.0165513928923573,0.0163065779491163,1,1,0,0,0.0634166336722049,105185600.433901,7122181.4631,112307781.897001,73247354.9664003,1715217.1926,105185600.433901,1740968.1994,1541642.8202,7122181.4631,0,0,0.0152724696688698,0.0155017592725379,0.936583366327791,0.0137269456680558,0.0634166336722049,0,0
"301","2021-01-01",0.236516434312252,0.0119597797572123,0.0175015916900221,0,0,2.50098923978161,0,0.0693495395897677,102684982.6193,7651805.45260001,110336788.0719,73509379.7794005,1797150.6385,0,1228089.7765,1809777.7417,0,183846167.851301,0,0.016287864364231,0.0111303745374546,0,0.0164023058249682,0,1.66622729430459,0
"302","2021-02-01",0.221834274348553,0.0104527490769664,0.0183898545649804,0,0,0,0,0.0641140920339568,101870545.026901,6978775.3441,108849320.371001,71967393.3578002,1873384.5075,0,1064827.2455,1548131.5643,0,0,0,0.0172108057369102,0.0097825805606379,0,0.0142227030818692,0,0,0
"303","2021-03-01",0.262580430309936,0.0118481935101489,0.0180084750694466,0,0,0,0,0.0621317200915367,104586438.281799,6928622.54530001,111515060.827099,73738134.6176003,1883442.2664,0,1239160.3593,1819320.6894,0,0,0,0.0168895775371564,0.011112044867386,0,0.0163145737975322,0,0,0
"304","2021-04-01",0.224748307821461,0.0096808302395369,0.0149066909995097,0,0,0,0,0.0596490034696905,104876311.0372,6652587.6657,111528898.702899,73253776.2355,1563358.7618,0,1015289.7633,1495157.8205,0,0,0,0.0140175217363584,0.00910337836298932,0,0.0134060125930494,0,0,0
"305","2021-05-01",0.220685938461017,0.0119363782625831,0.0171666538948609,1,1,0,0,0.057099355893056,102794264.776799,6224925.5475,109019190.3243,72003752.3772001,1764633.5658,102794264.776799,1226991.2276,1373753.5363,6224925.5475,0,0,0.0161864490146252,0.0112548187520937,0.94290064410694,0.0126010249407787,0.057099355893056,0,0
"306","2021-06-01",0.259164264393144,0.0132668157393281,0.0218430319629566,0,0,0,0,0.0612870645290172,103342775.518901,6747084.34549999,110089859.864401,70688587.7700003,2257319.5488,0,1371029.5608,1748603.1512,0,0,0,0.0205043366535335,0.0124537315470173,0,0.0158834169954779,0,0,0
"307","2021-07-01",0.253652977213869,0.0104218128933065,0.0179095821372234,1,1,0,0,0.0569302053445626,105876635.9746,6391444.89770001,112268080.8723,70360842.4963995,1896206.3084,105876635.9746,1103426.4899,1621209.027,6391444.89770001,0,0,0.0168899859485159,0.00982849694522789,0.943069794655435,0.0144405160790452,0.0569302053445626,0,0
"308","2021-08-01",0.289225754638576,0.00894200478463814,0.0243356900095862,0,0,0,0,0.0521257044620766,104065398.063602,5722786.4599,109788184.523502,69856531.9147999,2532503.268,0,930553.2874,1655177.2325,0,0,0,0.0230671750242657,0.00847589648593559,0,0.0150760962091115,0,0,0
"309","2021-09-01",0.261741594138277,0.00771174626479381,0.0181848001977945,1,1,0,0,0.0450854078000204,106306460.515,5019161.04669999,111325621.5617,72143219.4292995,1933161.7442,106306460.515,819808.4498,1313723.2136,5019161.04669999,0,0,0.017364931065115,0.00736405903959528,0.954914592199977,0.0118007265099517,0.0450854078000204,0,0
"310","2021-10-01",0.264507020154592,0.00922104746501502,0.0178537505405355,1,1,0,0,0.0431695942989046,105434139.9487,4756902.6023,110191042.551,70756919.5056001,1882394.8331,105434139.9487,972213.2089,1258234.1325,4756902.6023,0,0,0.0170830113729868,0.00882297858693939,0.956830405701097,0.0114186607492859,0.0431695942989046,0,0
"311","2021-11-01",0.258387303132251,0.0075437034337651,0.0165667300894297,1,1,0,0,0.0389222483478928,105882970.388901,4288105.9958,110171076.384701,71298032.88,1754134.5915,105882970.388901,798749.7273,1107992.1438,4288105.9958,0,0,0.0159219157065764,0.00725008553525324,0.961077751652107,0.0100570147824558,0.0389222483478928,0,0
"312","2021-12-01",0.246572900686676,0.0142052901759403,0.0202828650850394,1,1,0,0,0.0356648205703622,106215003.8058,3928238.9914,110143242.797201,71473224.9417003,2154344.5922,106215003.8058,1508814.9501,968597.2827,3928238.9914,0,0,0.0195594803411286,0.0136986610506654,0.964335179429635,0.00879397826050403,0.0356648205703622,0,0
"313","2022-01-01",0.295981370176264,0.00970399528923818,0.0187501420174701,1,1,0,0,0.0424648481629613,106478590.137601,4722121.328,111200711.465601,72375545.0672001,1996488.6869,106478590.137601,1033267.7371,1397659.9408,4722121.328,0,0,0.0179539200836642,0.00929191660270659,0.957535151837038,0.0125688039436003,0.0424648481629613,0,0
"314","2022-02-01",0.28238222998371,0.0087707058830925,0.0192852083442865,0,0,0,0,0.0401076737019755,105242071.8131,4397383.4985,109639455.3116,70038775.3816,2029615.2815,0,923047.2584,1241742.9584,0,0,0,0.0185117235007392,0.0084189332733974,0,0.0113256943394229,0,0,0
"315","2022-03-01",0.304112365145194,0.00952487416132519,0.0192960264399179,1,1,0,0,0.0377672084141612,108196381.3742,4246659.7696,112443041.1438,71856963.7139998,2087760.2357,108196381.3742,1030556.9173,1291461.7465,4246659.7696,0,0,0.0185672693877963,0.00916514625375573,0.962232791585835,0.011485475075762,0.0377672084141612,0,0
"316","2022-04-01",0.290470202480747,0.00816779194600866,0.0173356363324604,0,0,0,0,0.0322307294693108,109473642.2537,3645926.2088,113119568.462499,72635082.6492003,1897795.2501,0,894157.9335,1059032.9241,0,0,0,0.0167768961276505,0.00790453805343524,0,0.0093620665150529,0,0,0
"317","2022-05-01",0.311025883026109,0.0105255252791869,0.0204119502617669,0,0,0,0,0.0331185364672818,106888513.528601,3661246.2507,110549759.7793,70242778.3113997,2181803.0217,0,1125057.7512,1138742.3481,0,0,0,0.0197359363426543,0.0101769352863909,0,0.0103007220492687,0,0,0
"318","2022-06-01",0.286310796846265,0.010255326721155,0.0179228938680925,0,0,0,0,0.0384696052986708,108212394.6096,4329439.9553,112541834.5649,69627200.4800993,1939479.2638,0,1109753.462,1239565.4035,0,0,0,0.017233407215177,0.00986080834998327,0,0.0110142633474237,0,0,0
"319","2022-07-01",0.310689262844375,0.00936294169215432,0.0208043632730498,0,0,0,0,0.039317747054676,110238641.7791,4511725.9321,114750367.7112,70465183.1127002,2293444.7503,0,1032157.9752,1401744.804,0,0,0,0.0199863825802465,0.00899481191901455,0,0.0122156018491189,0,0,0
"320","2022-08-01",0.337933941411873,0.00811371992368194,0.0226534208086885,1,1,0,0,0.0371439025344166,109267698.2123,4215197.6222,113482895.834499,69444483.7259998,2475287.1484,109267698.2123,886567.5,1424458.3463,4215197.6222,0,0,0.0218119843540995,0.00781234470164515,0.962856097465584,0.0125521853828739,0.0371439025344166,0,0
"321","2022-09-01",0.258238600138705,0.00863038207584253,0.0191073370015967,1,1,0,0,0.0328621399843438,109738366.352401,3728773.0176,113467139.37,70901843.5386004,2096807.9479,109738366.352401,947084.03,962913.1243,3728773.0176,0,0,0.0184794290183223,0.00834676925194785,0.967137860015659,0.00848627302711912,0.0328621399843438,0,0
"322","2022-10-01",0.278496398572897,0.00899590682019756,0.017786761208419,0,0,0,0,0.0326508347036145,109534380.4682,3697102.4314,113231482.8996,71407767.6557005,1948261.8695,0,985361.0803,1029629.7123,0,0,0,0.0172060086082903,0.0087021829536022,0,0.00909313987535561,0,0,0
"323","2022-11-01",0.266114757865967,0.00982282240935101,0.0162054413126105,0,0,0,0,0.0332852163177304,109134430.546101,3757636.885,112892067.431101,72034272.5202994,1768571.6094,0,1072008.13,999962.6298,0,0,0,0.0156660396929959,0.00949586764060509,0,0.00885768728090914,0,0,0
"324","2022-12-01",0.220596966679186,0.0122565294485009,0.0176612189292095,0,0,0,0,0.0320957579220745,109793947.981301,3640773.356,113434721.337301,71239461.1611006,1939094.9524,0,1345692.7567,803143.5587,0,0,0,0.0170943687218488,0.0118631468463571,0,0.00708022684087908,0,0,0
"325","2023-01-01",0.305129065808506,0.00957791197718071,0.0193230300857837,1,1,0,0,0.037117394074495,107940140.989301,4160898.4573,112101039.446601,70757863.1925005,2085730.5918,107940140.989301,1033841.1692,1269611.0592,4160898.4573,0,0,0.0186058095633763,0.00922240484391287,0.962882605925505,0.0113255957791968,0.037117394074495,0,0
"326","2023-02-01",0.252017766400178,0.00817939305854214,0.0186526693872775,0,0,0,0,0.0384864246979585,107177809.261101,4289997.3452,111467806.606301,69811962.5902007,1999152.2418,0,876649.4291,1081155.5488,0,0,0,0.0179347948314881,0.00786459746351953,0,0.00969926278910816,0,0,0
"327","2023-03-01",0.281488055881262,0.00617777611607381,0.0141766458977448,1,1,0,0,0.0374961712716929,110804461.029099,4316598.9832,115121060.012299,71068703.3196999,1570835.6079,110804461.029099,684525.1529,1215071.0558,4316598.9832,0,0,0.0136450759551048,0.00594613316474733,0.962503828728307,0.0105547243542596,0.0374961712716929,0,0
"328","2023-04-01",0.246922360008779,0.00846520279020977,0.0144322731315333,0,0,0,0,0.0317151278351428,109597896.2693,3589761.0203,113187657.2896,71420125.9846009,1581746.7736,0,927768.417300001,886392.263,0,0,0,0.0139745517442151,0.00819672780156787,0,0.00783117421303359,0,0,0
"329","2023-05-01",0.280913633439215,0.00988573502297344,0.0202004752305433,1,1,0,0,0.035576285803729,108195262.124099,3991176.81499999,112186438.9391,70339194.9467001,2185595.7126,108195262.124099,1069589.6921,1121175.9808,3991176.81499999,0,0,0.0194818173503702,0.00953403728841618,0.964423714196268,0.00999386370939746,0.035576285803729,0,0
"330","2023-06-01",0.286774867047667,0.00918622433204545,0.019491851353617,0,0,0,0,0.0390334361590481,108841910.9048,4421042.2512,113262953.156001,70196574.1439994,2121530.3484,0,999846.2103,1267843.8038,0,0,0,0.0187310174181839,0.00882765443103784,0,0.0111938084649246,0,0,0
"331","2023-07-01",0.266545306390395,0.00958254180374073,0.0161216724013799,0,0,0,0,0.0382485134534953,111257731.1673,4424680.27020001,115682411.4375,70177343.4665008,1793660.694,0,1066131.8599,1179377.7583,0,0,0,0.0155050423976428,0.00921602382464165,0,0.0101949617374391,0,0,0
"332","2023-08-01",0.343368122333728,0.0088124531763486,0.0213929766608777,0,0,0,0,0.039940224739583,108725024.6925,4523157.8626,113248182.5551,69690149.8184002,2325951.9157,0,958134.1892,1553108.2223,0,0,0,0.0205385363651936,0.00846048181597819,0,0.0137141999744177,0,0,0
"333","2023-09-01",0.263733652303202,0.00783258059152791,0.0160867987605921,0,0,0,0,0.0356255443189548,111804524.8136,4130239.0688,115934763.8824,70948749.8014998,1798576.8912,0,875717.9511,1089283.0345,0,0,0,0.0155136977983965,0.00755354064453263,0,0.00939565491852756,0,0,0
"334","2023-10-01",0.282426825279298,0.00772296729889548,0.0175799961805784,0,0,0,0,0.0360773666956176,109679810.0804,4105058.42550001,113784868.505901,71140671.7340001,1928170.6423,0,847053.5866,1159378.6187,0,0,0,0.0169457562118641,0.00744434297567496,0,0.0101892161402804,0,0,0
"335","2023-11-01",0.250334139888958,0.0089494029645933,0.0136119733736308,1,1,0,0,0.035493380710694,110398118.8364,4062597.7917,114460716.6281,71355146.4736992,1502736.2541,110398118.8364,987997.252,1017006.9239,4062597.7917,0,0,0.0131288384204567,0.0086317583980376,0.964506619289308,0.00888520493196292,0.035493380710694,0,0
"336","2023-12-01",0.222707699049274,0.0123719683608941,0.0165561249581201,1,1,0,0,0.0361063513493956,109644092.648001,4107142.0463,113751234.694301,72516134.5943999,1815281.2988,109644092.648001,1356513.2452,914692.1548,4107142.0463,0,0,0.0159583436933977,0.011925261724372,0.9638936486506,0.00804116243008854,0.0361063513493956,0,0
"337","2024-01-01",0.283063541296711,0.00994254283034135,0.0168786434528296,1,1,0,0,0.0404754453147938,108212187.9643,4564694.5406,112776882.5049,72018539.9388,1826474.9379,108212187.9643,1075904.3136,1292098.6016,4564694.5406,0,0,0.0161954728427667,0.00954011398172188,0.959524554685207,0.0114571228863669,0.0404754453147938,0,0
"338","2024-02-01",0.245055295474851,0.00858204682335597,0.0154451590552207,0,0,0,0,0.0411148975528101,105639951.9789,4529610.26510001,110169562.244,69697724.5254996,1631625.8609,0,906607.0143,1110004.9819,0,0,0,0.0148101329229785,0.00822919684742028,0,0.0100754233682221,0,0,0
"339","2024-03-01",0.258733628053113,0.00861564080187374,0.0158225181947962,0,0,0,0,0.0390786229560237,111446626.3834,4532296.6022,115978922.9856,71604077.3417005,1763366.2737,0,960184.1015,1172657.5433,0,0,0,0.0152041959720469,0.00827895342345275,0,0.0101109538967317,0,0,0
"340","2024-04-01",0.300091080040133,0.00877298666302825,0.0163680381788335,1,1,0,0,0.0359087722475739,110331128.506001,4109419.577,114440548.083,71477980.7548003,1805904.1237,110331128.506001,967933.5189,1233200.1592,4109419.577,0,0,0.0157802820237302,0.00845795948301458,0.964091227752428,0.0107759022466896,0.0359087722475739,0,0
"341","2024-05-01",0.257049557368916,0.00992831746916488,0.016631948843125,0,0,0,0,0.0373458427710433,109610921.8586,4252318.6785,113863240.5371,71343940.9188999,1823043.245,0,1088252.0303,1093056.6341,0,0,0,0.0160108146966536,0.00955753608598044,0,0.00959973235386582,0,0,0
"342","2024-06-01",0.24199368481951,0.0118155321493587,0.016268020423486,0,0,0,0,0.0434193130168287,110392961.4944,5010749.8669,115403711.361299,71040492.8233999,1795874.9522,0,1304351.5856,1212569.824,0,0,0,0.0155616741525546,0.0113025098605054,0,0.0105071995492741,0,0,0
"343","2024-07-01",0.30156414610375,0.0117089688263712,0.0206594187376698,0,0,0,0,0.0467222808137369,110245077.7982,5403358.72700001,115648436.5252,70166775.9970998,2277599.226,0,1290856.1792,1629459.2606,0,0,0,0.0196941635739599,0.0111618990968263,0,0.0140897647176142,0,0,0
"344","2024-08-01",0.29198960565124,0.00859351823977541,0.0196681070745014,0,0,0,0,0.04356094700199,109499501.1641,4987146.80460001,114486647.968699,71117474.9495,2153647.9135,0,940985.9605,1456195.0288,0,0,0,0.0188113457045996,0.00821917644717194,0,0.0127193437369056,0,0,0
"345","2024-09-01",0.227994628704904,0.00895866996539099,0.0183612123960097,1,1,0,0,0.0388214961524437,110440599.812499,4460637.9601,114901237.7726,71266267.4189004,2027823.3103,110440599.812499,989400.8845,1017001.4955,4460637.9601,0,0,0.0176484026596237,0.0086108809937985,0.961178503847551,0.00885109260104528,0.0388214961524437,0,0
"346","2024-10-01",0.214631559413798,0.00815884356072612,0.0145479542317688,1,1,0,0,0.0396082823057316,110386456.1928,4552536.0528,114938992.2456,72134132.6710001,1605897.1125,110386456.1928,900625.8273,977117.9123,4552536.0528,0,0,0.013971734753586,0.00783568578168458,0.960391717694269,0.00850118739698109,0.0396082823057316,0,0
"347","2024-11-01",0.219600933129002,0.00935845769088873,0.0137209961062651,1,1,0,0,0.0382544436079073,111028371.2787,4416270.5403,115444641.819,72326068.0028,1523419.85,111028371.2787,1039054.3151,969817.1316,4416270.5403,0,0,0.0131961070344737,0.00900045509889564,0.961745556392092,0.00840071151262722,0.0382544436079073,0,0
