acs_occ_code,SOC2010,SOC_major,SOC_minor,SOC_broad,SOC2010_cleaned,occ_title,occ_group,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,year
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, shapers, and casters, except metal and plastic",NA,41650,3.1,13.51,28100,0.8,8.4,10.14,12.81,16.08,19.62,17480,21090,26650,33450,40820,2007
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, shapers, and casters, except metal and plastic",NA,41900,2.9,13.98,29090,0.8,8.85,10.71,13.4,16.5,19.73,18410,22270,27870,34310,41050,2008
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, shapers, and casters, except metal and plastic",NA,35430,2.7,14.33,29800,0.7,9.17,11.03,13.69,16.92,20.58,19070,22930,28470,35200,42800,2009
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",NA,32250,3.1,14.56,30270,0.7,9.3,11.15,13.86,17.3,21.11,19340,23190,28830,35970,43910,2010
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",NA,30600,3.1,14.7,30570,0.8,9.26,11.11,13.92,17.44,21.69,19260,23110,28940,36280,45120,2011
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,31010,3.2,14.79,30770,0.8,9.170000000000002,11.05,14.08,17.7,21.8,19070,22990,29300,36810,45340,2012
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,32920,3.2,15.14,31480,0.8,9.29,11.22,14.32,18,22.43,19320,23350,29790,37450,46650,2013
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,34610,3.4,15.24,31700,0.8,9.3,11.25,14.34,18.03,22.78,19340,23400,29820,37510,47390,2014
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,38730,3.1,15.24,31690,0.8,9.52,11.35,14.24,17.98,22.76,19800,23610,29630,37390,47330,2015
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,39450,2.7,15.67,32590,0.8,10.01,11.77,14.72,18.42,22.94,20810,24480,30610,38300,47720,2016
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,41320,3.2,16.25,33810,0.7,10.51,12.42,15.36,18.93,23.62,21860,25830,31950,39380,49140,2017
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,42500,3.3,16.92,35190,0.7,11.02,12.98,16.03,19.76,24.53,22910,27000,33340,41090,51010,2018
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,44890,3.3,17.31,36000,0.7,11.67,13.5,16.36,19.95,24.96,24280,28080,34030,41500,51920,2019
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,41660,3.1,17.97,37370,0.8,12.26,14.03,17.04,21.02,25.62,25490,29190,35440,43710,53290,2020
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,38420,2.7,18.76,39020,0.6,13.86,14.55,18.03,22.22,24.76,28820,30270,37500,46210,51500,2021
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,39060,2.7,20.04,41680,0.6,14.44,16.85,19.03,22.69,27.15,30040,35050,39590,47200,56470,2022
8920,51-9195,51,51-9000,51-9190,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,38480,2.3,21.5,44710,0.6,15.64,17.86,20.82,23.71,28.72,32540,37150,43310,49330,59740,2023
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,121300,2.6,13.32,27700,1.3,8.029999999999998,10.21,12.75,15.92,19.62,16710,21240,26530,33110,40810,2000
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,120880,2.3,13.84,28780,0.9,8.439999999999998,10.7,13.35,16.46,20.3,17550,22250,27760,34240,42220,2001
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,114390,2.6,14.07,29260,0.9,8.48,10.85,13.59,16.77,20.67,17650,22570,28280,34890,42990,2002
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,109600,1.9,14.29,29720,0.7,8.95,11.26,13.91,16.95,20.7,18610,23430,28920,35260,43060,2003
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,109560,1.8,15.01,31220,0.7,9.27,11.74,14.63,17.58,21.63,19290,24420,30430,36560,44990,2004
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,107560,1.8,15.32,31870,0.8,9.21,11.87,14.98,18.08,22.03,19160,24700,31160,37600,45820,2005
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,113930,1.7,15.68,32610,0.7,9.49,12,15.14,18.79,23,19730,24960,31490,39090,47850,2006
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,111250,2,15.89,33050,0.7,9.57,12.19,15.41,19.04,23.31,19900,25360,32050,39600,48480,2007
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,104170,2.3,16.35,34010,0.7,10.04,12.56,15.91,19.47,23.78,20880,26130,33080,40490,49450,2008
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper goods machine setters, operators, and tenders",NA,94210,2.1,16.85,35040,0.8,10.24,12.89,16.4,20.03,24.43,21290,26810,34120,41670,50820,2009
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,88390,2.2,16.81,34970,0.8,10.12,12.77,16.41,20.1,24.47,21050,26550,34130,41810,50910,2010
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,93290,2.4,16.89,35140,0.9,9.97,12.67,16.48,20.49,24.89,20740,26350,34270,42620,51780,2011
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,95690,2.4,17.14,35660,1.2,9.94,12.7,16.68,20.94,25.65,20680,26410,34690,43560,53340,2012
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,94910,2.2,17.23,35830,1.1,9.85,12.8,16.73,21.04,25.86,20490,26620,34790,43770,53790,2013
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,92170,2,17.57,36550,1.1,10.01,13.12,16.95,21.43,26.6,20820,27280,35260,44580,55320,2014
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,91400,2.2,17.87,37160,1.1,10.16,13.18,17.17,21.93,27.19,21140,27420,35710,45610,56560,2015
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,93100,2.2,18.54,38570,1.1,10.67,13.58,17.79,22.85,28.23,22200,28240,36990,47520,58720,2016
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,94620,2,19.12,39770,1.1,11.04,13.81,18.22,23.5,29.23,22970,28730,37890,48880,60790,2017
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,97960,2.1,19.38,40320,1,11.45,14.19,18.62,23.66,29.23,23820,29510,38730,49200,60790,2018
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,100290,2.2,19.7,40980,0.9,12.02,14.68,18.85,23.78,29.53,25000,30530,39210,49460,61430,2019
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,99890,2.5,19.94,41480,0.9,12.57,15.06,19.15,24.04,29.57,26150,31320,39820,50000,61510,2020
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,87480,1.7,21.24,44180,0.5,14.17,17.5,21.55,23.39,29.51,29480,36390,44820,48640,61380,2021
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,92050,1.9,22.3,46390,0.5,15.04,17.94,21.97,24.97,30.16,31290,37310,45710,51940,62730,2022
8930,51-9196,51,51-9000,51-9190,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,96460,1.1,23.52,48910,0.3,17.11,18.77,22.71,27.25,30.91,35590,39040,47250,56690,64290,2023
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,NA,15790,11.8,16.3,33910,3.7,8.83,11.59,17.56,20.49,24.04,18370,24100,36510,42610,50010,2000
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,NA,13410,10,17.23,35840,2.8,9.2,12.33,18.38,21.45,25.34,19140,25650,38230,44610,52710,2001
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,NA,13020,10.3,17.3,35990,2.5,9.35,12.23,18.67,21.53,25.25,19440,25430,38840,44790,52530,2002
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,14830,8.6,17.59,36590,2.4,9.37,12.63,19.01,21.74,25.2,19490,26260,39550,45220,52420,2003
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,17960,5.7,17.38,36150,2.7,9.66,12.6,17.5,22.08,25.65,20090,26200,36390,45930,53360,2004
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,19860,5.8,17.8,37020,2.7,9.96,12.81,17.68,22.83,26.15,20720,26650,36770,47490,54400,2005
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,23210,7.2,18.38,38220,3.2,9.87,12.64,18.33,24.04,27.37,20520,26290,38120,50010,56940,2006
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,20530,7.4,19.01,39540,2.7,10.37,13.69,20.06,23.74,27.39,21580,28480,41720,49380,56980,2007
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,21740,9.7,18.31,38080,3.3,9.42,12.74,19.35,23.42,26.76,19600,26510,40240,48710,55670,2008
8940,51-9197,51,51-9000,51-9190,51-9197,Tire builders,NA,17820,9.7,18.19,37830,3.2,9.59,13.22,18.95,23.39,25.57,19950,27490,39420,48650,53180,2009
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,NA,15020,6.1,18.19,37840,4.1,9.38,12.3,18.87,24.02,26.91,19520,25590,39250,49950,55960,2010
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,NA,16690,6.9,18.92,39360,2.9,10.58,13.55,19.59,24.22,27.3,22000,28180,40760,50380,56790,2011
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,17360,6.5,18.91,39340,2.2,10.4,13.23,19.81,24.39,27.38,21630,27530,41210,50730,56960,2012
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,17570,7.5,18.86,39240,1.9,11.01,13.83,19.09,24.07,27.21,22900,28780,39710,50060,56590,2013
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,17680,5.8,20.17,41960,1.6,12.03,15.6,20.45,25.41,28.16,25030,32460,42540,52850,58560,2014
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,17710,6.6,19.34,40230,2.3,11.99,14.29,18.81,24.63,28.2,24950,29720,39120,51220,58660,2015
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,22280,7.6,20.3,42230,2.3,12.24,14.75,20.04,26.12,29.18,25460,30690,41680,54340,60690,2016
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,21910,8.2,20.18,41980,2.5,12.31,14.62,19.34,26.21,29.54,25610,30400,40230,54520,61440,2017
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,23920,8.1,21.89,45530,1.7,13.28,16.61,22.42,27.54,30.06,27610,34550,46630,57270,62520,2018
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,20790,6.6,21.64,45010,2,13.68,16.71,22.12,27.03,29.55,28440,34760,46010,56230,61470,2019
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,18820,6.3,22.11,45980,1.9,14.36,17.36,22.25,27.44,30.3,29860,36100,46270,57070,63030,2020
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,17240,2.2,23,47840,0.6,14.66,18.09,23.05,28.9,29.03,30500,37630,47940,60110,60390,2021
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,18360,1.9,24.33,50600,0.5,17.21,19.97,24.83,28.91,30.4,35800,41540,51650,60140,63230,2022
8940,51-9197,51,51-9000,51-9190,51-9197,Tire Builders,detailed,20660,1.5,25.93,53930,0.6,18.24,22.25,26,29.97,32.07,37940,46280,54080,62330,66700,2023
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,NA,533720,2.5,9.3,19350,0.5,6.15,7.13,8.66,10.7,13.53,12780,14830,18000,22260,28130,2000
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,NA,459440,1.7,9.81,20410,0.4,6.46,7.49,9.13,11.36,14.37,13440,15590,18990,23620,29900,2001
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,NA,464390,2,9.97,20730,0.5,6.59,7.59,9.25,11.54,14.63,13710,15790,19240,23990,30430,2002
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,452700,2.2,10.09,20980,0.5,6.59,7.67,9.42,11.77,14.85,13700,15960,19590,24470,30890,2003
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,480430,1.5,10.35,21530,0.4,6.87,7.9,9.7,12.28,15.38,14290,16440,20180,25550,31990,2004
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,528610,1.4,10.45,21730,0.4,6.97,7.99,9.8,12.35,15.46,14490,16610,20390,25680,32150,2005
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,539350,1,10.63,22120,0.3,7.15,8.19,9.97,12.48,15.55,14870,17040,20740,25960,32340,2006
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,524440,1,10.86,22600,0.3,7.37,8.37,10.14,12.67,15.77,15330,17410,21090,26340,32810,2007
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,499870,1,11.21,23320,0.3,7.73,8.68,10.48,13.02,16.01,16070,18050,21790,27090,33300,2008
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--production workers,NA,433370,1.1,11.54,24000,0.3,7.89,8.89,10.75,13.52,16.74,16410,18490,22370,28120,34820,2009
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,NA,394270,1.1,11.66,24240,0.3,8.08,8.97,10.79,13.63,16.98,16810,18650,22450,28340,35320,2010
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,NA,420910,1.2,11.72,24370,0.4,8.16,9.02,10.83,13.68,17.16,16970,18770,22520,28450,35700,2011
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,419840,1.3,11.84,24620,0.4,8.22,9.12,10.96,13.88,17.28,17100,18960,22810,28870,35950,2012
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,426670,1.2,12.05,25070,0.4,8.279999999999998,9.22,11.13,14.13,17.57,17230,19170,23160,29390,36550,2013
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,420520,1.2,12.31,25600,0.4,8.4,9.35,11.35,14.42,17.95,17470,19440,23610,30000,37330,2014
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,439000,1.6,12.5,26010,0.4,8.62,9.55,11.52,14.53,18.15,17930,19860,23960,30230,37760,2015
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,429890,1.7,12.95,26930,0.4,8.9,10.01,11.94,14.96,18.63,18510,20820,24830,31120,38750,2016
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,402140,2,13.5,28070,0.4,9.18,10.49,12.54,15.73,19.08,19090,21830,26070,32730,39680,2017
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,350410,2.1,14.12,29380,0.4,9.58,11.06,13.33,16.6,19.74,19930,23000,27730,34540,41060,2018
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,303030,1.9,14.68,30540,0.4,9.9,11.59,13.99,17.32,20.48,20590,24120,29100,36030,42600,2019
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,239340,1.7,15.39,32000,0.4,10.43,12.47,14.66,17.96,21.72,21700,25930,30500,37360,45180,2020
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,202860,1.3,15.82,32910,0.4,10.98,13.59,14.42,17.85,22.23,22830,28260,30000,37120,46230,2021
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,190680,1.1,17.18,35740,0.4,12.38,14.54,16.67,18.93,22.92,25740,30250,34670,39370,47680,2022
8950,51-9198,51,51-9000,51-9190,51-9198,Helpers--Production Workers,detailed,181810,1,18.35,38160,0.4,13.76,15.58,17.65,20.48,24,28630,32400,36700,42600,49910,2023
8965,51-9199,51,51-9000,51-9190,51-9199,"Production workers, all other",NA,299950,2,13.47,28010,1,7.28,8.45,11.38,16.93,24.41,15130,17570,23670,35220,50760,2004
8965,51-9199,51,51-9000,51-9190,51-9199,"Production workers, all other",NA,296340,1.7,13.49,28070,0.8,7.39,8.52,11.36,16.77,24.17,15370,17720,23630,34890,50280,2005
8965,51-9199,51,51-9000,51-9190,51-9199,"Production workers, all other",NA,288470,1.8,13.82,28740,0.8,7.52,8.86,11.97,17.01,24.33,15640,18420,24890,35380,50610,2006
8965,51-9199,51,51-9000,51-9190,51-9199,"Production workers, all other",NA,288480,1.7,14.18,29500,0.8,7.75,9.16,12.33,17.54,24.57,16110,19040,25640,36480,51100,2007
8965,51-9199,51,51-9000,51-9190,51-9199,"Production workers, all other",NA,280160,1.8,14.57,30310,0.7,8.12,9.66,12.86,17.86,24.62,16880,20090,26750,37140,51200,2008
8965,51-9199,51,51-9000,51-9190,51-9199,"Production workers, all other",NA,239550,1.8,14.97,31130,0.7,8.39,10.01,13.33,18.32,24.77,17440,20830,27730,38110,51530,2009
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,218740,2.4,14.61,30380,1.1,8.56,9.85,12.95,17.74,23.28,17790,20480,26940,36890,48420,2012
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,206600,2.5,14.89,30980,1,8.62,10,13.26,17.9,23.73,17920,20800,27590,37240,49350,2013
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,217500,1.9,15.08,31360,0.9,8.74,10.16,13.59,18.09,23.8,18170,21140,28260,37630,49490,2014
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,241910,3.1,15.15,31520,1,9.03,10.22,13.44,18.25,24.02,18780,21260,27950,37970,49960,2015
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,251670,2.9,15.57,32380,0.9,9.35,10.65,13.83,18.72,24.75,19450,22150,28770,38930,51470,2016
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,256050,2.9,15.82,32910,0.9,9.53,10.95,13.89,18.91,25.25,19820,22780,28890,39340,52510,2017
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,230760,2.3,16.58,34490,0.8,9.69,11.47,14.5,19.63,26.88,20140,23860,30170,40840,55910,2018
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,222230,1.8,16.26,33830,0.6,9.77,11.6,14.33,18.91,25.39,20320,24120,29800,39330,52820,2019
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,194360,2.1,17.13,35620,0.6,10.28,12.41,15.1,19.76,26.28,21380,25810,31420,41100,54660,2020
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,204500,1.6,17.42,36230,0.5,11.39,13.87,15.83,19.01,24.03,23700,28840,32930,39530,49980,2021
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,252660,1.2,18.68,38860,0.3,13.23,14.68,17.06,21,27.01,27510,30530,35490,43690,56180,2022
8965,51-9199,51,51-9000,51-9190,51-9199,"Production Workers, All Other",detailed,243500,1.1,19.9,41400,0.3,14.05,15.9,18,22.36,28.41,29220,33070,37430,46520,59090,2023
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,372930,0.5,24.82,51620,0.2,14.28,18.16,23.52,30.25,36.49,29700,37770,48910,62920,75890,2012
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,371250,0.5,25.08,52180,0.3,14.29,18.18,23.7,30.76,37.22,29730,37820,49310,63990,77410,2013
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,374480,0.5,25.72,53510,0.3,14.63,18.57,24.36,31.47,38.32,30420,38620,50660,65460,79700,2014
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,386340,0.5,26.1,54290,0.3,14.79,18.7,24.66,31.85,39.16,30770,38890,51280,66260,81450,2015
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,393850,0.5,26.52,55160,0.3,15.04,18.82,25.12,32.21,39.81,31290,39140,52250,67000,82810,2016
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,403620,0.6,27.08,56330,0.2,15.48,19.18,25.82,33.16,40.73,32200,39900,53700,68970,84730,2017
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,419980,0.6,27.92,58070,0.2,16,19.79,26.67,34.24,42.16,33280,41160,55470,71220,87700,2018
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,464890,0.6,27.81,57850,0.2,16.14,19.75,26.46,34.07,41.93,33580,41080,55040,70870,87220,2019
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,487450,0.6,28.04,58330,0.2,16.46,19.9,26.37,34.06,42.04,34240,41400,54840,70840,87450,2020
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,557850,0.5,28.19,58630,0.2,17.73,20.62,26.36,34.05,39.54,36870,42880,54830,70820,82240,2021
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,599710,0.7,29.26,60850,0.4,17.96,21.7,27.79,35.08,42.26,37350,45130,57810,72970,87890,2022
9000,53-1000,53,53-1000,53-1000,53-1000,Supervisors of Transportation and Material Moving Workers,minor,603350,0.6,30.7,63860,0.2,19,22.89,29.09,36.52,44.28,39510,47600,60500,75950,92110,2023
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,101260,2.9,53.82692307692308,111960,2.6,23.197115384615383,34.67788461538461,47.3125,66.52884615384616,90,48250,72130,98410,138380,187200,2012
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,110370,3.5,54.37019230769231,113090,2.6,22.54326923076923,35.17307692307692,48.72596153846154,67.86057692307692,90,46890,73160,101350,141150,187200,2013
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,113920,2.9,55.39903846153846,115230,2.7,22.47596153846154,35.22115384615385,49.70673076923077,69.8701923076923,90,46750,73260,103390,145330,187200,2014
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,121110,3.7,57.38461538461539,119360,3.1,22.35576923076923,34.47115384615385,49.28846153846154,71.20192307692308,90,46500,71700,102520,148100,187200,2015
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,120500,3.4,63.10096153846154,131250,3.7,24.58173076923077,35.41346153846154,50.82692307692308,78.03365384615384,100,51130,73660,105720,162310,208000,2016
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,122570,3.5,66.67788461538461,138690,3.5,26.35576923076923,36.82211538461539,53.8125,84.58653846153847,100,54820,76590,111930,175940,208000,2017
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,120760,2.4,70.50961538461539,146660,3.8,26.91826923076923,37.45673076923077,55.61057692307692,94.97115384615384,100,55990,77910,115670,197540,208000,2018
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,122350,2,73.3701923076923,152610,3.4,28.427884615384617,40.32692307692308,58.37980769230769,100,100,59130,83880,121430,208000,208000,2019
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,120670,2.3,78.59615384615384,163480,3.5,30.692307692307693,43.49519230769231,62.71153846153846,100,100,63840,90470,130440,208000,208000,2020
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,124080,1.1,81.50961538461539,169540,0.5,33.39903846153846,48.34134615384615,64.72596153846153,100,100,69470,100550,134630,208000,208000,2021
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,138330,1,91.16346153846153,189620,2,35.76442307692308,49.24038461538461,71.58653846153847,115,115,74390,102420,148900,239200,239200,2022
9030,53-2010,53,53-2000,53-2010,53-2010,Aircraft Pilots and Flight Engineers,broad,146420,1.1,100.8076923076923,209680,1.3,36.66826923076923,51.81730769230769,82.3125,115,115,76270,107780,171210,239200,239200,2023
9040,53-2020,53,53-2000,53-2020,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,30250,1.2,49.36,102670,1.3,20.35,30.36,49.27,68.44,80.15,42320,63150,102490,142360,166720,2012
9040,53-2020,53,53-2000,53-2020,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,30310,1.4,49.4,102750,1.3,20.52,31.02,48.98,67.72,79.90999999999998,42680,64520,101880,140870,166220,2013
9040,53-2020,53,53-2000,53-2020,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,29920,1.3,49.44,102840,1.4,20.29,31.08,48.78,67.05,80.44,42200,64640,101460,139470,167320,2014
9040,53-2020,53,53-2000,53-2020,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,31050,1.8,49.32,102580,1.4,20.23,31.31,48.05,66.7,80.16,42070,65130,99940,138740,166730,2015
9040,53-2020,53,53-2000,53-2020,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,32000,1.8,48.17,100190,1.5,17.75,29.55,46.57,67.09,80.16,36910,61460,96870,139540,166730,2016
