"","year","occ_code"
"5427",2007,"11-9041"
"5428",2007,"11-9051"
"5429",2007,"11-9061"
"5430",2007,"11-9071"
"5431",2007,"11-9081"
"5432",2007,"11-9111"
"5433",2007,"11-9121"
"5434",2007,"11-9131"
"5435",2007,"11-9141"
"5436",2007,"11-9151"
"5437",2007,"11-9199"
"5438",2007,"13-0000"
"5439",2007,"13-1011"
"5440",2007,"13-1021"
"5441",2007,"13-1022"
"5442",2007,"13-1023"
"5443",2007,"13-1031"
"5444",2007,"13-1032"
"5445",2007,"13-1041"
"5446",2007,"13-1051"
"5447",2007,"13-1061"
"5448",2007,"13-1071"
"5449",2007,"13-1072"
"5450",2007,"13-1073"
"5451",2007,"13-1079"
"5452",2007,"13-1081"
"5453",2007,"13-1111"
"5454",2007,"13-1121"
"5455",2007,"13-1199"
"5456",2007,"13-2011"
"5457",2007,"13-2021"
"5458",2007,"13-2031"
"5459",2007,"13-2041"
"5460",2007,"13-2051"
"5461",2007,"13-2052"
"5462",2007,"13-2053"
"5463",2007,"13-2061"
"5464",2007,"13-2071"
"5465",2007,"13-2072"
"5466",2007,"13-2081"
"5467",2007,"13-2082"
"5468",2007,"13-2099"
"5469",2007,"15-0000"
"5470",2007,"15-1011"
"5471",2007,"15-1021"
"5472",2007,"15-1031"
"5473",2007,"15-1032"
"5474",2007,"15-1041"
"5475",2007,"15-1051"
"5476",2007,"15-1061"
"5477",2007,"15-1071"
"5478",2007,"15-1081"
"5479",2007,"15-1099"
"5480",2007,"15-2011"
"5481",2007,"15-2021"
"5482",2007,"15-2031"
"5483",2007,"15-2041"
"5484",2007,"15-2091"
"5485",2007,"15-2099"
"5486",2007,"17-0000"
"5487",2007,"17-1011"
"5488",2007,"17-1012"
"5489",2007,"17-1021"
"5490",2007,"17-1022"
"5491",2007,"17-2011"
"5492",2007,"17-2021"
"5493",2007,"17-2031"
"5494",2007,"17-2041"
"5495",2007,"17-2051"
"5496",2007,"17-2061"
"5497",2007,"17-2071"
"5498",2007,"17-2072"
"5499",2007,"17-2081"
"5500",2007,"17-2111"
"5501",2007,"17-2112"
"5502",2007,"17-2121"
"5503",2007,"17-2131"
"5504",2007,"17-2141"
"5505",2007,"17-2151"
"5506",2007,"17-2161"
"5507",2007,"17-2171"
"5508",2007,"17-2199"
"5509",2007,"17-3011"
"5510",2007,"17-3012"
"5511",2007,"17-3013"
"5512",2007,"17-3019"
"5513",2007,"17-3021"
"5514",2007,"17-3022"
"5515",2007,"17-3023"
"5516",2007,"17-3024"
"5517",2007,"17-3025"
"5518",2007,"17-3026"
"5519",2007,"17-3027"
"5520",2007,"17-3029"
"5521",2007,"17-3031"
"5522",2007,"19-0000"
"5523",2007,"19-1011"
"5524",2007,"19-1012"
"5525",2007,"19-1013"
"5526",2007,"19-1021"
"5527",2007,"19-1022"
"5528",2007,"19-1023"
"5529",2007,"19-1029"
"5530",2007,"19-1031"
"5531",2007,"19-1032"
"5532",2007,"19-1041"
"5533",2007,"19-1042"
"5534",2007,"19-1099"
"5535",2007,"19-2011"
"5536",2007,"19-2012"
"5537",2007,"19-2021"
"5538",2007,"19-2031"
"5539",2007,"19-2032"
"5540",2007,"19-2041"
"5541",2007,"19-2042"
"5542",2007,"19-2043"
"5543",2007,"19-2099"
"5544",2007,"19-3011"
"5545",2007,"19-3021"
"5546",2007,"19-3022"
"5547",2007,"19-3031"
"5548",2007,"19-3032"
"5549",2007,"19-3039"
"5550",2007,"19-3041"
"5551",2007,"19-3051"
"5552",2007,"19-3091"
"5553",2007,"19-3092"
"5554",2007,"19-3093"
"5555",2007,"19-3094"
"5556",2007,"19-3099"
"5557",2007,"19-4011"
"5558",2007,"19-4021"
"5559",2007,"19-4031"
"5560",2007,"19-4041"
"5561",2007,"19-4051"
"5562",2007,"19-4061"
"5563",2007,"19-4091"
"5564",2007,"19-4092"
"5565",2007,"19-4093"
"5566",2007,"19-4099"
"5567",2007,"21-0000"
"5568",2007,"21-1011"
"5569",2007,"21-1012"
"5570",2007,"21-1013"
"5571",2007,"21-1014"
"5572",2007,"21-1015"
"5573",2007,"21-1019"
"5574",2007,"21-1021"
"5575",2007,"21-1022"
"5576",2007,"21-1023"
"5577",2007,"21-1029"
"5578",2007,"21-1091"
"5579",2007,"21-1092"
"5580",2007,"21-1093"
"5581",2007,"21-1099"
"5582",2007,"21-2011"
"5583",2007,"21-2021"
"5584",2007,"21-2099"
"5585",2007,"23-0000"
"5586",2007,"23-1011"
"5587",2007,"23-1021"
"5588",2007,"23-1022"
"5589",2007,"23-1023"
"5590",2007,"23-2011"
"5591",2007,"23-2091"
"5592",2007,"23-2092"
"5593",2007,"23-2093"
"5594",2007,"23-2099"
"5595",2007,"25-0000"
"5596",2007,"25-1011"
"5597",2007,"25-1021"
"5598",2007,"25-1022"
"5599",2007,"25-1031"
"5600",2007,"25-1032"
"5601",2007,"25-1041"
"5602",2007,"25-1042"
"5603",2007,"25-1043"
"5604",2007,"25-1051"
"5605",2007,"25-1052"
"5606",2007,"25-1053"
"5607",2007,"25-1054"
"5608",2007,"25-1061"
"5609",2007,"25-1062"
"5610",2007,"25-1063"
"5611",2007,"25-1064"
"5612",2007,"25-1065"
"5613",2007,"25-1066"
"5614",2007,"25-1067"
"5615",2007,"25-1069"
"5616",2007,"25-1071"
"5617",2007,"25-1072"
"5618",2007,"25-1081"
"5619",2007,"25-1082"
"5620",2007,"25-1111"
"5621",2007,"25-1112"
"5622",2007,"25-1113"
"5623",2007,"25-1121"
"5624",2007,"25-1122"
"5625",2007,"25-1123"
"5626",2007,"25-1124"
"5627",2007,"25-1125"
"5628",2007,"25-1126"
"5629",2007,"25-1191"
"5630",2007,"25-1192"
"5631",2007,"25-1193"
"5632",2007,"25-1194"
"5633",2007,"25-1199"
"5634",2007,"25-2011"
"5635",2007,"25-2012"
"5636",2007,"25-2021"
"5637",2007,"25-2022"
"5638",2007,"25-2023"
"5639",2007,"25-2031"
"5640",2007,"25-2032"
"5641",2007,"25-2041"
"5642",2007,"25-2042"
"5643",2007,"25-2043"
"5644",2007,"25-3011"
"5645",2007,"25-3021"
"5646",2007,"25-3099"
"5647",2007,"25-4011"
"5648",2007,"25-4012"
"5649",2007,"25-4013"
"5650",2007,"25-4021"
"5651",2007,"25-4031"
"5652",2007,"25-9011"
"5653",2007,"25-9021"
"5654",2007,"25-9031"
"5655",2007,"25-9041"
"5656",2007,"25-9099"
"5657",2007,"27-0000"
"5658",2007,"27-1011"
"5659",2007,"27-1012"
"5660",2007,"27-1013"
"5661",2007,"27-1014"
"5662",2007,"27-1019"
"5663",2007,"27-1021"
"5664",2007,"27-1022"
"5665",2007,"27-1023"
"5666",2007,"27-1024"
"5667",2007,"27-1025"
"5668",2007,"27-1026"
"5669",2007,"27-1027"
"5670",2007,"27-1029"
"5671",2007,"27-2011"
"5672",2007,"27-2012"
"5673",2007,"27-2021"
"5674",2007,"27-2022"
"5675",2007,"27-2023"
"5676",2007,"27-2031"
"5677",2007,"27-2032"
"5678",2007,"27-2041"
"5679",2007,"27-2042"
"5680",2007,"27-2099"
"5681",2007,"27-3011"
"5682",2007,"27-3012"
"5683",2007,"27-3021"
"5684",2007,"27-3022"
"5685",2007,"27-3031"
"5686",2007,"27-3041"
"5687",2007,"27-3042"
"5688",2007,"27-3043"
"5689",2007,"27-3091"
"5690",2007,"27-3099"
"5691",2007,"27-4011"
"5692",2007,"27-4012"
"5693",2007,"27-4013"
"5694",2007,"27-4014"
"5695",2007,"27-4021"
"5696",2007,"27-4031"
"5697",2007,"27-4032"
"5698",2007,"27-4099"
"5699",2007,"29-0000"
"5700",2007,"29-1011"
"5701",2007,"29-1021"
"5702",2007,"29-1022"
"5703",2007,"29-1023"
"5704",2007,"29-1024"
"5705",2007,"29-1029"
"5706",2007,"29-1031"
"5707",2007,"29-1041"
"5708",2007,"29-1051"
"5709",2007,"29-1061"
"5710",2007,"29-1062"
"5711",2007,"29-1063"
"5712",2007,"29-1064"
"5713",2007,"29-1065"
"5714",2007,"29-1066"
"5715",2007,"29-1067"
"5716",2007,"29-1069"
"5717",2007,"29-1071"
"5718",2007,"29-1081"
"5719",2007,"29-1111"
"5720",2007,"29-1121"
"5721",2007,"29-1122"
"5722",2007,"29-1123"
"5723",2007,"29-1124"
"5724",2007,"29-1125"
"5725",2007,"29-1126"
"5726",2007,"29-1127"
"5727",2007,"29-1129"
"5728",2007,"29-1131"
"5729",2007,"29-1199"
"5730",2007,"29-2011"
"5731",2007,"29-2012"
"5732",2007,"29-2021"
"5733",2007,"29-2031"
"5734",2007,"29-2032"
"5735",2007,"29-2033"
"5736",2007,"29-2034"
"5737",2007,"29-2041"
"5738",2007,"29-2051"
"5739",2007,"29-2052"
"5740",2007,"29-2053"
"5741",2007,"29-2054"
"5742",2007,"29-2055"
"5743",2007,"29-2056"
"5744",2007,"29-2061"
"5745",2007,"29-2071"
"5746",2007,"29-2081"
"5747",2007,"29-2091"
"5748",2007,"29-2099"
"5749",2007,"29-9011"
"5750",2007,"29-9012"
"5751",2007,"29-9091"
"5752",2007,"29-9099"
"5753",2007,"31-0000"
"5754",2007,"31-1011"
"5755",2007,"31-1012"
"5756",2007,"31-1013"
"5757",2007,"31-2011"
"5758",2007,"31-2012"
"5759",2007,"31-2021"
"5760",2007,"31-2022"
"5761",2007,"31-9011"
"5762",2007,"31-9091"
"5763",2007,"31-9092"
"5764",2007,"31-9093"
"5765",2007,"31-9094"
"5766",2007,"31-9095"
"5767",2007,"31-9096"
"5768",2007,"31-9099"
"5769",2007,"33-0000"
"5770",2007,"33-1011"
"5771",2007,"33-1012"
"5772",2007,"33-1021"
"5773",2007,"33-1099"
"5774",2007,"33-2011"
"5775",2007,"33-2021"
"5776",2007,"33-2022"
"5777",2007,"33-3011"
"5778",2007,"33-3012"
"5779",2007,"33-3021"
"5780",2007,"33-3031"
"5781",2007,"33-3041"
"5782",2007,"33-3051"
"5783",2007,"33-3052"
"5784",2007,"33-9011"
"5785",2007,"33-9021"
"5786",2007,"33-9031"
"5787",2007,"33-9032"
"5788",2007,"33-9091"
"5789",2007,"33-9092"
"5790",2007,"33-9099"
"5791",2007,"35-0000"
"5792",2007,"35-1011"
"5793",2007,"35-1012"
"5794",2007,"35-2011"
"5795",2007,"35-2012"
"5796",2007,"35-2013"
"5797",2007,"35-2014"
"5798",2007,"35-2015"
"5799",2007,"35-2019"
"5800",2007,"35-2021"
"5801",2007,"35-3011"
"5802",2007,"35-3021"
"5803",2007,"35-3022"
"5804",2007,"35-3031"
"5805",2007,"35-3041"
"5806",2007,"35-9011"
"5807",2007,"35-9021"
"5808",2007,"35-9031"
"5809",2007,"35-9099"
"5810",2007,"37-0000"
"5811",2007,"37-1011"
"5812",2007,"37-1012"
"5813",2007,"37-2011"
"5814",2007,"37-2012"
"5815",2007,"37-2019"
"5816",2007,"37-2021"
"5817",2007,"37-3011"
"5818",2007,"37-3012"
"5819",2007,"37-3013"
"5820",2007,"37-3019"
"5821",2007,"39-0000"
"5822",2007,"39-1011"
"5823",2007,"39-1012"
"5824",2007,"39-1021"
"5825",2007,"39-2011"
"5826",2007,"39-2021"
"5827",2007,"39-3011"
"5828",2007,"39-3012"
"5829",2007,"39-3019"
"5830",2007,"39-3021"
"5831",2007,"39-3031"
"5832",2007,"39-3091"
"5833",2007,"39-3092"
"5834",2007,"39-3093"
"5835",2007,"39-3099"
"5836",2007,"39-4011"
"5837",2007,"39-4021"
"5838",2007,"39-5011"
"5839",2007,"39-5012"
"5840",2007,"39-5091"
"5841",2007,"39-5092"
"5842",2007,"39-5093"
"5843",2007,"39-5094"
"5844",2007,"39-6011"
"5845",2007,"39-6012"
"5846",2007,"39-6021"
"5847",2007,"39-6022"
"5848",2007,"39-6031"
"5849",2007,"39-6032"
"5850",2007,"39-9011"
"5851",2007,"39-9021"
"5852",2007,"39-9031"
"5853",2007,"39-9032"
"5854",2007,"39-9041"
"5855",2007,"39-9099"
"5856",2007,"41-0000"
"5857",2007,"41-1011"
"5858",2007,"41-1012"
"5859",2007,"41-2011"
"5860",2007,"41-2012"
"5861",2007,"41-2021"
"5862",2007,"41-2022"
"5863",2007,"41-2031"
"5864",2007,"41-3011"
"5865",2007,"41-3021"
"5866",2007,"41-3031"
"5867",2007,"41-3041"
"5868",2007,"41-3099"
"5869",2007,"41-4011"
"5870",2007,"41-4012"
"5871",2007,"41-9011"
"5872",2007,"41-9012"
"5873",2007,"41-9021"
"5874",2007,"41-9022"
"5875",2007,"41-9031"
"5876",2007,"41-9041"
"5877",2007,"41-9091"
"5878",2007,"41-9099"
"5879",2007,"43-0000"
"5880",2007,"43-1011"
"5881",2007,"43-2011"
"5882",2007,"43-2021"
"5883",2007,"43-2099"
"5884",2007,"43-3011"
"5885",2007,"43-3021"
"5886",2007,"43-3031"
"5887",2007,"43-3041"
"5888",2007,"43-3051"
"5889",2007,"43-3061"
"5890",2007,"43-3071"
"5891",2007,"43-4011"
"5892",2007,"43-4021"
"5893",2007,"43-4031"
"5894",2007,"43-4041"
"5895",2007,"43-4051"
"5896",2007,"43-4061"
"5897",2007,"43-4071"
"5898",2007,"43-4081"
"5899",2007,"43-4111"
"5900",2007,"43-4121"
"5901",2007,"43-4131"
"5902",2007,"43-4141"
"5903",2007,"43-4151"
"5904",2007,"43-4161"
"5905",2007,"43-4171"
"5906",2007,"43-4181"
"5907",2007,"43-4199"
"5908",2007,"43-5011"
"5909",2007,"43-5021"
"5910",2007,"43-5031"
"5911",2007,"43-5032"
"5912",2007,"43-5041"
"5913",2007,"43-5051"
"5914",2007,"43-5052"
"5915",2007,"43-5053"
"5916",2007,"43-5061"
"5917",2007,"43-5071"
"5918",2007,"43-5081"
"5919",2007,"43-5111"
"5920",2007,"43-6011"
"5921",2007,"43-6012"
"5922",2007,"43-6013"
"5923",2007,"43-6014"
"5924",2007,"43-9011"
"5925",2007,"43-9021"
"5926",2007,"43-9022"
"5927",2007,"43-9031"
"5928",2007,"43-9041"
"5929",2007,"43-9051"
"5930",2007,"43-9061"
"5931",2007,"43-9071"
"5932",2007,"43-9081"
"5933",2007,"43-9111"
"5934",2007,"43-9199"
"5935",2007,"45-0000"
"5936",2007,"45-1011"
"5937",2007,"45-1012"
"5938",2007,"45-2011"
"5939",2007,"45-2021"
"5940",2007,"45-2041"
"5941",2007,"45-2091"
"5942",2007,"45-2092"
"5943",2007,"45-2093"
"5944",2007,"45-2099"
"5945",2007,"45-3011"
"5946",2007,"45-4011"
"5947",2007,"45-4021"
"5948",2007,"45-4022"
"5949",2007,"45-4023"
"5950",2007,"45-4029"
"5951",2007,"47-0000"
"5952",2007,"47-1011"
"5953",2007,"47-2011"
"5954",2007,"47-2021"
"5955",2007,"47-2022"
"5956",2007,"47-2031"
"5957",2007,"47-2041"
"5958",2007,"47-2042"
"5959",2007,"47-2043"
"5960",2007,"47-2044"
"5961",2007,"47-2051"
"5962",2007,"47-2053"
"5963",2007,"47-2061"
"5964",2007,"47-2071"
"5965",2007,"47-2072"
"5966",2007,"47-2073"
"5967",2007,"47-2081"
"5968",2007,"47-2082"
"5969",2007,"47-2111"
"5970",2007,"47-2121"
"5971",2007,"47-2131"
"5972",2007,"47-2132"
"5973",2007,"47-2141"
"5974",2007,"47-2142"
"5975",2007,"47-2151"
"5976",2007,"47-2152"
"5977",2007,"47-2161"
"5978",2007,"47-2171"
"5979",2007,"47-2181"
"5980",2007,"47-2211"
"5981",2007,"47-2221"
"5982",2007,"47-3011"
"5983",2007,"47-3012"
"5984",2007,"47-3013"
"5985",2007,"47-3014"
"5986",2007,"47-3015"
"5987",2007,"47-3016"
"5988",2007,"47-3019"
"5989",2007,"47-4011"
"5990",2007,"47-4021"
"5991",2007,"47-4031"
"5992",2007,"47-4041"
"5993",2007,"47-4051"
"5994",2007,"47-4061"
"5995",2007,"47-4071"
"5996",2007,"47-4091"
"5997",2007,"47-4099"
"5998",2007,"47-5011"
"5999",2007,"47-5012"
"6000",2007,"47-5013"
"6001",2007,"47-5021"
"6002",2007,"47-5031"
"6003",2007,"47-5041"
"6004",2007,"47-5042"
"6005",2007,"47-5049"
"6006",2007,"47-5051"
"6007",2007,"47-5061"
"6008",2007,"47-5071"
"6009",2007,"47-5081"
"6010",2007,"47-5099"
"6011",2007,"49-0000"
"6012",2007,"49-1011"
"6013",2007,"49-2011"
"6014",2007,"49-2021"
"6015",2007,"49-2022"
"6016",2007,"49-2091"
"6017",2007,"49-2092"
"6018",2007,"49-2093"
"6019",2007,"49-2094"
"6020",2007,"49-2095"
"6021",2007,"49-2096"
"6022",2007,"49-2097"
"6023",2007,"49-2098"
"6024",2007,"49-3011"
"6025",2007,"49-3021"
"6026",2007,"49-3022"
"6027",2007,"49-3023"
"6028",2007,"49-3031"
"6029",2007,"49-3041"
"6030",2007,"49-3042"
"6031",2007,"49-3043"
"6032",2007,"49-3051"
"6033",2007,"49-3052"
"6034",2007,"49-3053"
"6035",2007,"49-3091"
"6036",2007,"49-3092"
"6037",2007,"49-3093"
"6038",2007,"49-9011"
"6039",2007,"49-9012"
"6040",2007,"49-9021"
"6041",2007,"49-9031"
"6042",2007,"49-9041"
"6043",2007,"49-9042"
"6044",2007,"49-9043"
"6045",2007,"49-9044"
"6046",2007,"49-9045"
"6047",2007,"49-9051"
"6048",2007,"49-9052"
"6049",2007,"49-9061"
"6050",2007,"49-9062"
"6051",2007,"49-9063"
"6052",2007,"49-9064"
"6053",2007,"49-9069"
"6054",2007,"49-9091"
"6055",2007,"49-9092"
"6056",2007,"49-9093"
"6057",2007,"49-9094"
"6058",2007,"49-9095"
"6059",2007,"49-9096"
"6060",2007,"49-9097"
"6061",2007,"49-9098"
"6062",2007,"49-9099"
"6063",2007,"51-0000"
"6064",2007,"51-1011"
"6065",2007,"51-2011"
"6066",2007,"51-2021"
"6067",2007,"51-2022"
"6068",2007,"51-2023"
"6069",2007,"51-2031"
"6070",2007,"51-2041"
"6071",2007,"51-2091"
"6072",2007,"51-2092"
"6073",2007,"51-2093"
"6074",2007,"51-2099"
"6075",2007,"51-3011"
"6076",2007,"51-3021"
"6077",2007,"51-3022"
"6078",2007,"51-3023"
"6079",2007,"51-3091"
"6080",2007,"51-3092"
"6081",2007,"51-3093"
"6082",2007,"51-4011"
"6083",2007,"51-4012"
"6084",2007,"51-4021"
"6085",2007,"51-4022"
"6086",2007,"51-4023"
"6087",2007,"51-4031"
"6088",2007,"51-4032"
"6089",2007,"51-4033"
"6090",2007,"51-4034"
"6091",2007,"51-4035"
"6092",2007,"51-4041"
"6093",2007,"51-4051"
"6094",2007,"51-4052"
"6095",2007,"51-4061"
"6096",2007,"51-4062"
"6097",2007,"51-4071"
"6098",2007,"51-4072"
"6099",2007,"51-4081"
"6100",2007,"51-4111"
"6101",2007,"51-4121"
"6102",2007,"51-4122"
"6103",2007,"51-4191"
"6104",2007,"51-4192"
"6105",2007,"51-4193"
"6106",2007,"51-4194"
"6107",2007,"51-4199"
"6108",2007,"51-5011"
"6109",2007,"51-5012"
"6110",2007,"51-5021"
"6111",2007,"51-5022"
"6112",2007,"51-5023"
"6113",2007,"51-6011"
"6114",2007,"51-6021"
"6115",2007,"51-6031"
"6116",2007,"51-6041"
"6117",2007,"51-6042"
"6118",2007,"51-6051"
"6119",2007,"51-6052"
"6120",2007,"51-6061"
"6121",2007,"51-6062"
"6122",2007,"51-6063"
"6123",2007,"51-6064"
"6124",2007,"51-6091"
"6125",2007,"51-6092"
"6126",2007,"51-6093"
"6127",2007,"51-6099"
"6128",2007,"51-7011"
"6129",2007,"51-7021"
"6130",2007,"51-7031"
"6131",2007,"51-7032"
"6132",2007,"51-7041"
"6133",2007,"51-7042"
"6134",2007,"51-7099"
"6135",2007,"51-8011"
"6136",2007,"51-8012"
"6137",2007,"51-8013"
"6138",2007,"51-8021"
"6139",2007,"51-8031"
"6140",2007,"51-8091"
"6141",2007,"51-8092"
"6142",2007,"51-8093"
"6143",2007,"51-8099"
"6144",2007,"51-9011"
"6145",2007,"51-9012"
"6146",2007,"51-9021"
"6147",2007,"51-9022"
"6148",2007,"51-9023"
"6149",2007,"51-9031"
"6150",2007,"51-9032"
"6151",2007,"51-9041"
"6152",2007,"51-9051"
"6153",2007,"51-9061"
"6154",2007,"51-9071"
"6155",2007,"51-9081"
"6156",2007,"51-9082"
"6157",2007,"51-9083"
"6158",2007,"51-9111"
"6159",2007,"51-9121"
"6160",2007,"51-9122"
"6161",2007,"51-9123"
"6162",2007,"51-9131"
"6163",2007,"51-9132"
"6164",2007,"51-9141"
"6165",2007,"51-9191"
"6166",2007,"51-9192"
"6167",2007,"51-9193"
"6168",2007,"51-9194"
"6169",2007,"51-9195"
"6170",2007,"51-9196"
"6171",2007,"51-9197"
"6172",2007,"51-9198"
"6173",2007,"51-9199"
"6174",2007,"53-0000"
"6175",2007,"53-1011"
"6176",2007,"53-1021"
"6177",2007,"53-1031"
"6178",2007,"53-2011"
"6179",2007,"53-2012"
"6180",2007,"53-2021"
"6181",2007,"53-2022"
"6182",2007,"53-3011"
"6183",2007,"53-3021"
"6184",2007,"53-3022"
"6185",2007,"53-3031"
"6186",2007,"53-3032"
"6187",2007,"53-3033"
"6188",2007,"53-3041"
"6189",2007,"53-3099"
"6190",2007,"53-4011"
"6191",2007,"53-4012"
"6192",2007,"53-4013"
"6193",2007,"53-4021"
"6194",2007,"53-4031"
"6195",2007,"53-4041"
"6196",2007,"53-4099"
"6197",2007,"53-5011"
"6198",2007,"53-5021"
"6199",2007,"53-5022"
"6200",2007,"53-5031"
"6201",2007,"53-6011"
"6202",2007,"53-6021"
"6203",2007,"53-6031"
"6204",2007,"53-6041"
"6205",2007,"53-6051"
"6206",2007,"53-6099"
"6207",2007,"53-7011"
"6208",2007,"53-7021"
"6209",2007,"53-7031"
"6210",2007,"53-7032"
"6211",2007,"53-7033"
"6212",2007,"53-7041"
"6213",2007,"53-7051"
"6214",2007,"53-7061"
"6215",2007,"53-7062"
"6216",2007,"53-7063"
"6217",2007,"53-7064"
"6218",2007,"53-7071"
"6219",2007,"53-7072"
"6220",2007,"53-7073"
"6221",2007,"53-7081"
"6222",2007,"53-7111"
"6223",2007,"53-7121"
"6224",2007,"53-7199"
"6225",2008,"00-0000"
"6226",2008,"11-0000"
"6227",2008,"11-1011"
"6228",2008,"11-1021"
"6229",2008,"11-1031"
"6230",2008,"11-2011"
"6231",2008,"11-2021"
"6232",2008,"11-2022"
"6233",2008,"11-2031"
"6234",2008,"11-3011"
"6235",2008,"11-3021"
"6236",2008,"11-3031"
"6237",2008,"11-3041"
"6238",2008,"11-3042"
"6239",2008,"11-3049"
"6240",2008,"11-3051"
"6241",2008,"11-3061"
"6242",2008,"11-3071"
"6243",2008,"11-9011"
"6244",2008,"11-9012"
"6245",2008,"11-9021"
"6246",2008,"11-9031"
"6247",2008,"11-9032"
"6248",2008,"11-9033"
"6249",2008,"11-9039"
"6250",2008,"11-9041"
"6251",2008,"11-9051"
"6252",2008,"11-9061"
"6253",2008,"11-9071"
"6254",2008,"11-9081"
"6255",2008,"11-9111"
"6256",2008,"11-9121"
"6257",2008,"11-9131"
"6258",2008,"11-9141"
"6259",2008,"11-9151"
"6260",2008,"11-9199"
"6261",2008,"13-0000"
"6262",2008,"13-1011"
"6263",2008,"13-1021"
"6264",2008,"13-1022"
"6265",2008,"13-1023"
"6266",2008,"13-1031"
"6267",2008,"13-1032"
"6268",2008,"13-1041"
"6269",2008,"13-1051"
"6270",2008,"13-1061"
"6271",2008,"13-1071"
"6272",2008,"13-1072"
"6273",2008,"13-1073"
"6274",2008,"13-1079"
"6275",2008,"13-1081"
"6276",2008,"13-1111"
"6277",2008,"13-1121"
"6278",2008,"13-1199"
"6279",2008,"13-2011"
"6280",2008,"13-2021"
"6281",2008,"13-2031"
"6282",2008,"13-2041"
"6283",2008,"13-2051"
"6284",2008,"13-2052"
"6285",2008,"13-2053"
"6286",2008,"13-2061"
"6287",2008,"13-2071"
"6288",2008,"13-2072"
"6289",2008,"13-2081"
"6290",2008,"13-2082"
"6291",2008,"13-2099"
"6292",2008,"15-0000"
"6293",2008,"15-1011"
"6294",2008,"15-1021"
"6295",2008,"15-1031"
"6296",2008,"15-1032"
"6297",2008,"15-1041"
"6298",2008,"15-1051"
"6299",2008,"15-1061"
"6300",2008,"15-1071"
"6301",2008,"15-1081"
"6302",2008,"15-1099"
"6303",2008,"15-2011"
"6304",2008,"15-2021"
"6305",2008,"15-2031"
"6306",2008,"15-2041"
"6307",2008,"15-2091"
"6308",2008,"15-2099"
"6309",2008,"17-0000"
"6310",2008,"17-1011"
"6311",2008,"17-1012"
"6312",2008,"17-1021"
"6313",2008,"17-1022"
"6314",2008,"17-2011"
"6315",2008,"17-2021"
"6316",2008,"17-2031"
"6317",2008,"17-2041"
"6318",2008,"17-2051"
"6319",2008,"17-2061"
"6320",2008,"17-2071"
"6321",2008,"17-2072"
"6322",2008,"17-2081"
"6323",2008,"17-2111"
"6324",2008,"17-2112"
"6325",2008,"17-2121"
"6326",2008,"17-2131"
"6327",2008,"17-2141"
"6328",2008,"17-2151"
"6329",2008,"17-2161"
"6330",2008,"17-2171"
"6331",2008,"17-2199"
"6332",2008,"17-3011"
"6333",2008,"17-3012"
"6334",2008,"17-3013"
"6335",2008,"17-3019"
"6336",2008,"17-3021"
"6337",2008,"17-3022"
"6338",2008,"17-3023"
"6339",2008,"17-3024"
"6340",2008,"17-3025"
"6341",2008,"17-3026"
"6342",2008,"17-3027"
"6343",2008,"17-3029"
"6344",2008,"17-3031"
"6345",2008,"19-0000"
"6346",2008,"19-1011"
"6347",2008,"19-1012"
"6348",2008,"19-1013"
"6349",2008,"19-1021"
"6350",2008,"19-1022"
"6351",2008,"19-1023"
"6352",2008,"19-1029"
"6353",2008,"19-1031"
"6354",2008,"19-1032"
"6355",2008,"19-1041"
"6356",2008,"19-1042"
"6357",2008,"19-1099"
"6358",2008,"19-2011"
"6359",2008,"19-2012"
"6360",2008,"19-2021"
"6361",2008,"19-2031"
"6362",2008,"19-2032"
"6363",2008,"19-2041"
"6364",2008,"19-2042"
"6365",2008,"19-2043"
"6366",2008,"19-2099"
"6367",2008,"19-3011"
"6368",2008,"19-3021"
"6369",2008,"19-3022"
"6370",2008,"19-3031"
"6371",2008,"19-3032"
"6372",2008,"19-3039"
"6373",2008,"19-3041"
"6374",2008,"19-3051"
"6375",2008,"19-3091"
"6376",2008,"19-3092"
"6377",2008,"19-3093"
"6378",2008,"19-3094"
"6379",2008,"19-3099"
"6380",2008,"19-4011"
"6381",2008,"19-4021"
"6382",2008,"19-4031"
"6383",2008,"19-4041"
"6384",2008,"19-4051"
"6385",2008,"19-4061"
"6386",2008,"19-4091"
"6387",2008,"19-4092"
"6388",2008,"19-4093"
"6389",2008,"19-4099"
"6390",2008,"21-0000"
"6391",2008,"21-1011"
"6392",2008,"21-1012"
"6393",2008,"21-1013"
"6394",2008,"21-1014"
"6395",2008,"21-1015"
"6396",2008,"21-1019"
"6397",2008,"21-1021"
"6398",2008,"21-1022"
"6399",2008,"21-1023"
"6400",2008,"21-1029"
"6401",2008,"21-1091"
"6402",2008,"21-1092"
"6403",2008,"21-1093"
"6404",2008,"21-1099"
"6405",2008,"21-2011"
"6406",2008,"21-2021"
"6407",2008,"21-2099"
"6408",2008,"23-0000"
"6409",2008,"23-1011"
"6410",2008,"23-1021"
"6411",2008,"23-1022"
"6412",2008,"23-1023"
"6413",2008,"23-2011"
"6414",2008,"23-2091"
"6415",2008,"23-2092"
"6416",2008,"23-2093"
"6417",2008,"23-2099"
"6418",2008,"25-0000"
"6419",2008,"25-1011"
"6420",2008,"25-1021"
"6421",2008,"25-1022"
"6422",2008,"25-1031"
"6423",2008,"25-1032"
"6424",2008,"25-1041"
"6425",2008,"25-1042"
