year,occ_code,soc2010_code
2003,31-9091,31-9091
2003,31-9091,31-9091
2003,31-9092,31-9092
2003,31-9092,31-9092
2003,31-9092,31-9092
2003,31-9093,31-9093
2003,31-9093,31-9093
2003,31-9093,31-9093
2003,31-9094,31-9094
2003,31-9094,31-9094
2003,31-9094,31-9094
2003,31-9095,31-9095
2003,31-9095,31-9095
2003,31-9095,31-9095
2003,31-9096,31-9096
2003,31-9096,31-9096
2003,31-9096,31-9096
2003,33-0000,33-0000
2003,33-1011,33-1011
2003,33-1011,33-1011
2003,33-1011,33-1011
2003,33-1012,33-1012
2003,33-1012,33-1012
2003,33-1012,33-1012
2003,33-1021,33-1021
2003,33-1021,33-1021
2003,33-1021,33-1021
2003,33-2011,33-2011
2003,33-2011,33-2011
2003,33-2011,33-2011
2003,33-2021,33-2021
2003,33-2021,33-2021
2003,33-2021,33-2021
2003,33-2022,33-2022
2003,33-2022,33-2022
2003,33-2022,33-2022
2003,33-3011,33-3011
2003,33-3011,33-3011
2003,33-3011,33-3011
2003,33-3012,33-3012
2003,33-3012,33-3012
2003,33-3012,33-3012
2003,33-3021,33-3021
2003,33-3021,33-3021
2003,33-3021,33-3021
2003,33-3031,33-3031
2003,33-3031,33-3031
2003,33-3031,33-3031
2003,33-3041,33-3041
2003,33-3041,33-3041
2003,33-3041,33-3041
2003,33-3051,33-3051
2003,33-3051,33-3051
2003,33-3051,33-3051
2003,33-3052,33-3052
2003,33-3052,33-3052
2003,33-3052,33-3052
2003,33-9011,33-9011
2003,33-9011,33-9011
2003,33-9011,33-9011
2003,33-9021,33-9021
2003,33-9021,33-9021
2003,33-9021,33-9021
2003,33-9031,33-9031
2003,33-9031,33-9031
2003,33-9031,33-9031
2003,33-9032,33-9032
2003,33-9032,33-9093
2003,33-9032,33-9032
2003,33-9032,33-9032
2003,33-9091,33-9091
2003,33-9091,33-9091
2003,33-9091,33-9091
2003,35-0000,35-0000
2003,35-1011,35-1011
2003,35-1011,35-1011
2003,35-1011,35-1011
2003,35-1012,35-1012
2003,35-1012,35-1012
2003,35-1012,35-1012
2003,35-2011,35-2011
2003,35-2011,35-2011
2003,35-2011,35-2011
2003,35-2012,35-2012
2003,35-2012,35-2012
2003,35-2012,35-2012
2003,35-2014,35-2014
2003,35-2014,35-2014
2003,35-2014,35-2014
2003,35-2015,35-2015
2003,35-2015,35-2015
2003,35-2015,35-2015
2003,35-2021,35-2021
2003,35-2021,35-2021
2003,35-2021,35-2021
2003,35-3011,35-3011
2003,35-3011,35-3011
2003,35-3011,35-3011
2003,35-3021,35-3021
2003,35-3021,35-3021
2003,35-3022,35-3022
2003,35-3022,35-3022
2003,35-3031,35-3031
2003,35-3031,35-3031
2003,35-3031,35-3031
2003,35-3041,35-3041
2003,35-3041,35-3041
2003,35-3041,35-3041
2003,35-9011,35-9011
2003,35-9011,35-9011
2003,35-9011,35-9011
2003,35-9021,35-9021
2003,35-9021,35-9021
2003,35-9021,35-9021
2003,35-9031,35-9031
2003,35-9031,35-9031
2003,35-9031,35-9031
2003,37-0000,37-0000
2003,37-1011,37-1011
2003,37-1011,37-1011
2003,37-1011,37-1011
2003,37-1012,37-1012
2003,37-1012,37-1012
2003,37-1012,37-1012
2003,37-2011,37-2011
2003,37-2011,37-2011
2003,37-2011,37-2011
2003,37-2012,37-2012
2003,37-2012,37-2012
2003,37-2012,37-2012
2003,37-2021,37-2021
2003,37-2021,37-2021
2003,37-2021,37-2021
2003,37-3011,37-3011
2003,37-3011,37-3011
2003,37-3011,37-3011
2003,37-3012,37-3012
2003,37-3012,37-3012
2003,37-3012,37-3012
2003,37-3013,37-3013
2003,37-3013,37-3013
2003,37-3013,37-3013
2003,39-0000,39-0000
2003,39-1011,39-1011
2003,39-1011,39-1011
2003,39-1012,39-1012
2003,39-1012,39-1012
2003,39-1021,39-1021
2003,39-1021,39-1021
2003,39-2011,39-2011
2003,39-2011,39-2011
2003,39-2011,39-2011
2003,39-2021,39-2021
2003,39-2021,39-2021
2003,39-2021,39-2021
2003,39-3011,39-3011
2003,39-3011,39-3011
2003,39-3011,39-3011
2003,39-3012,39-3012
2003,39-3012,39-3012
2003,39-3012,39-3012
2003,39-3021,39-3021
2003,39-3021,39-3021
2003,39-3021,39-3021
2003,39-3031,39-3031
2003,39-3031,39-3031
2003,39-3031,39-3031
2003,39-3091,39-3091
2003,39-3091,39-3091
2003,39-3091,39-3091
2003,39-3092,39-3092
2003,39-3092,39-3092
2003,39-3092,39-3092
2003,39-3093,39-3093
2003,39-3093,39-3093
2003,39-3093,39-3093
2003,39-4011,39-4011
2003,39-4011,39-4011
2003,39-4011,39-4011
2003,39-4021,39-4021
2003,39-4021,39-4021
2003,39-4021,39-4021
2003,39-5011,39-5011
2003,39-5011,39-5011
2003,39-5011,39-5011
2003,39-5012,39-5012
2003,39-5012,39-5012
2003,39-5012,39-5012
2003,39-5091,39-5091
2003,39-5091,39-5091
2003,39-5091,39-5091
2003,39-5092,39-5092
2003,39-5092,39-5092
2003,39-5092,39-5092
2003,39-5093,39-5093
2003,39-5093,39-5093
2003,39-5093,39-5093
2003,39-5094,39-5094
2003,39-5094,39-5094
2003,39-5094,39-5094
2003,39-6011,39-6011
2003,39-6011,39-6011
2003,39-6011,39-6011
2003,39-6012,39-6012
2003,39-6012,39-6012
2003,39-6012,39-6012
2003,39-6021,39-7011
2003,39-6021,39-6021
2003,39-6022,39-7012
2003,39-6022,39-6022
2003,39-6031,53-2031
2003,39-6031,39-6031
2003,39-6032,53-6061
2003,39-6032,39-6032
2003,39-9011,39-9011
2003,39-9011,39-9011
2003,39-9011,39-9011
2003,39-9021,39-9021
2003,39-9021,39-9021
2003,39-9031,39-9031
2003,39-9031,39-9031
2003,39-9031,39-9031
2003,39-9032,39-9032
2003,39-9032,39-9032
2003,39-9032,39-9032
2003,39-9041,39-9041
2003,39-9041,39-9041
2003,39-9041,39-9041
2003,41-0000,41-0000
2003,41-1011,41-1011
2003,41-1011,41-1011
2003,41-1011,41-1011
2003,41-1012,41-1012
2003,41-1012,41-1012
2003,41-1012,41-1012
2003,41-2011,41-2011
2003,41-2011,41-2011
2003,41-2011,41-2011
2003,41-2012,41-2012
2003,41-2012,41-2012
2003,41-2012,41-2012
2003,41-2021,41-2021
2003,41-2021,41-2021
2003,41-2021,41-2021
2003,41-2022,41-2022
2003,41-2022,41-2022
2003,41-2022,41-2022
2003,41-2031,41-2031
2003,41-2031,41-2031
2003,41-2031,41-2031
2003,41-3011,41-3011
2003,41-3011,41-3011
2003,41-3011,41-3011
2003,41-3021,41-3021
2003,41-3021,41-3021
2003,41-3021,41-3021
2003,41-3031,41-3031
2003,41-3031,41-3031
2003,41-3031,41-3031
2003,41-3041,41-3041
2003,41-3041,41-3041
2003,41-3041,41-3041
2003,41-4011,41-4011
2003,41-4011,41-4011
2003,41-4011,41-4011
2003,41-4012,41-4012
2003,41-4012,41-4012
2003,41-4012,41-4012
2003,41-9011,41-9011
2003,41-9011,41-9011
2003,41-9011,41-9011
2003,41-9012,41-9012
2003,41-9012,41-9012
2003,41-9012,41-9012
2003,41-9021,41-9021
2003,41-9021,41-9021
2003,41-9021,41-9021
2003,41-9022,41-9022
2003,41-9022,41-9022
2003,41-9022,41-9022
2003,41-9031,41-9031
2003,41-9031,41-9031
2003,41-9031,41-9031
2003,41-9041,41-9041
2003,41-9041,41-9041
2003,41-9041,41-9041
2003,41-9091,41-9091
2003,41-9091,41-9091
2003,41-9091,41-9091
2003,43-0000,43-0000
2003,43-1011,43-1011
2003,43-1011,43-1011
2003,43-1011,43-1011
2003,43-2011,43-2011
2003,43-2011,43-2011
2003,43-2011,43-2011
2003,43-2021,43-2021
2003,43-2021,43-2021
2003,43-2021,43-2021
2003,43-3011,43-3011
2003,43-3011,43-3011
2003,43-3011,43-3011
2003,43-3021,43-3021
2003,43-3021,43-3021
2003,43-3021,43-3021
2003,43-3031,43-3031
2003,43-3031,43-3031
2003,43-3031,43-3031
2003,43-3041,43-3041
2003,43-3041,43-3041
2003,43-3041,43-3041
2003,43-3051,43-3051
2003,43-3051,43-3051
2003,43-3051,43-3051
2003,43-3061,43-3061
2003,43-3061,43-3061
2003,43-3061,43-3061
2003,43-3071,43-3071
2003,43-3071,43-3071
2003,43-3071,43-3071
2003,43-4011,43-4011
2003,43-4011,43-4011
2003,43-4011,43-4011
2003,43-4021,43-4021
2003,43-4021,43-4021
