"","X","acs_occ_code","label","OCC2010_cps","major_cat","OCC2010_desc","OCC2010","SOC2010_orig","SOC_major_orig","SOC_minor_orig","SOC_broad_orig","SOC2010_adj","SOC_major_adj","SOC_minor_adj","SOC_broad_adj","ltuer_occ","uer_occ","ltuer_soc2010","uer_soc2010","ltuer_soc_major","uer_soc_major","ltuer_soc_minor","uer_soc_minor","ltuer_soc_broad","uer_soc_broad"
"416",416,8620,"water and wastewater treatment plant and system operators",8620,NA,"Water and wastewater treatment plant and system operators",8620,"51-8031",51,"51-8000","51-8030","51-8031",51,"51-8000","51-8030",0.308111805284191,0.0144496344147321,0.308111805284191,0.0144496344147321,0.31250297745296,0.0708206651123531,0.334081658960116,0.0235306392360264,0.308111805284191,0.0144496344147321
"417",417,8630,"miscellaneous plant and system operators",8630,NA,"Miscellaneous plant and system operators",8630,"51-8090",51,"51-8000","51-8090","51-8090",51,"51-8000","51-8090",0.269740180922878,0.0357307732564097,0.269740180922878,0.0357307732564097,0.31250297745296,0.0708206651123531,0.334081658960116,0.0235306392360264,0.269740180922878,0.0357307732564097
"418",418,8640,"chemical processing machine setters, operators, and tenders",8640,NA,"Chemical processing machine setters, operators, and tenders",8640,"51-9010",51,"51-9000","51-9010","51-9010",51,"51-9000","51-9010",0.358046913295876,0.0379661520237531,0.358046913295876,0.0379661520237531,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.358046913295876,0.0379661520237531
"419",419,8650,"crushing, grinding, polishing, mixing, and blending workers",8650,NA,"Crushing, grinding, polishing, mixing, and blending workers",8650,"51-9020",51,"51-9000","51-9020","51-9020",51,"51-9000","51-9020",0.319673448068124,0.0652269340378053,0.319673448068124,0.0652269340378053,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.319673448068124,0.0652269340378053
"420",420,8710,"cutting workers",8710,NA,"Cutting workers",8710,"51-9030",51,"51-9000","51-9030","51-9030",51,"51-9000","51-9030",0.36066102228145,0.0897248455690771,0.36066102228145,0.0897248455690771,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.36066102228145,0.0897248455690771
"421",421,8720,"extruding, forming, pressing, and compacting machine setters, operators, and tenders",8720,NA,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",8720,"51-9041",51,"51-9000","51-9040","51-9041",51,"51-9000","51-9040",0.326216653578605,0.0819543005418303,0.326216653578605,0.0819543005418303,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.326216653578605,0.0819543005418303
"422",422,8730,"furnace, kiln, oven, drier, and kettle operators and tenders",8730,NA,"Furnace, kiln, oven, drier, and kettle operators and tenders",8730,"51-9051",51,"51-9000","51-9050","51-9051",51,"51-9000","51-9050",0.266623719370472,0.0603509540877889,0.266623719370472,0.0603509540877889,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.266623719370472,0.0603509540877889
"423",423,8740,"inspectors, testers, sorters, samplers, and weighers",8740,NA,"Inspectors, testers, sorters, samplers, and weighers",8740,"51-9061",51,"51-9000","51-9060","51-9061",51,"51-9000","51-9060",0.308932511390916,0.06596917173623,0.308932511390916,0.06596917173623,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.308932511390916,0.06596917173623
"424",424,8750,"jewelers and precious stone and metal workers",8750,NA,"Jewelers and precious stone and metal workers",8750,"51-9071",51,"51-9000","51-9070","51-9071",51,"51-9000","51-9070",0.360399759610078,0.0477928940767618,0.360399759610078,0.0477928940767618,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.360399759610078,0.0477928940767618
"425",425,8760,"medical, dental, and ophthalmic laboratory technicians",8760,NA,"Medical, dental, and ophthalmic laboratory technicians",8760,"51-9080",51,"51-9000","51-9080","51-9080",51,"51-9000","51-9080",0.323193109899563,0.0375776976217157,0.323193109899563,0.0375776976217157,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.323193109899563,0.0375776976217157
"426",426,8800,"packaging and filling machine operators and tenders",8800,NA,"Packaging and filling machine operators and tenders",8800,"51-9111",51,"51-9000","51-9110","51-9111",51,"51-9000","51-9110",0.302112632682206,0.104257690666088,0.302112632682206,0.104257690666088,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.302112632682206,0.104257690666088
"427",427,8810,"painting workers",8810,NA,"Painting workers",8810,"51-9120",51,"51-9000","51-9120","51-9120",51,"51-9000","51-9120",0.301169572866391,0.0668700361594178,0.301169572866391,0.0668700361594178,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.301169572866391,0.0668700361594178
"428",428,8830,"photographic process workers and processing machine operators",8830,NA,"Photographic process workers and processing machine operators",8830,"51-9151",51,"51-9000","51-9150","51-9151",51,"51-9000","51-9150",0.274525611162987,0.0816134518214507,0.274525611162987,0.0816134518214507,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.274525611162987,0.0816134518214507
"429",429,8850,"adhesive bonding machine operators and tenders",8850,NA,"Adhesive bonding machine operators and tenders",8850,"51-9191",51,"51-9000","51-9190","51-9191",51,"51-9000","51-9190",0.389054049873668,0.104889842101847,0.389054049873668,0.104889842101847,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"430",430,8910,"etchers and engravers",8910,NA,"Etchers and engravers",8910,"51-9194",51,"51-9000","51-9190","51-9194",51,"51-9000","51-9190",0.157406685743114,0.0693465292653792,0.157406685743114,0.0693465292653792,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"431",431,8920,"molders, shapers, and casters, except metal and plastic",8920,NA,"Molders, shapers, and casters, except metal and plastic",8920,"51-9195",51,"51-9000","51-9190","51-9195",51,"51-9000","51-9190",0.315585816111951,0.0601105492408405,0.315585816111951,0.0601105492408405,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"432",432,8930,"paper goods machine setters, operators, and tenders",8930,NA,"Paper goods machine setters, operators, and tenders",8930,"51-9196",51,"51-9000","51-9190","51-9196",51,"51-9000","51-9190",0.280250357169761,0.0867265654605116,0.280250357169761,0.0867265654605116,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"433",433,8940,"tire builders",8940,NA,"Tire builders",8940,"51-9197",51,"51-9000","51-9190","51-9197",51,"51-9000","51-9190",0.326206731454878,0.0514153644395159,0.326206731454878,0.0514153644395159,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"434",434,8950,"helpers--production workers",8950,NA,"Helpers--production workers",8950,"51-9198",51,"51-9000","51-9190","51-9198",51,"51-9000","51-9190",0.327848719861183,0.1082043919447,0.327848719861183,0.1082043919447,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"435",435,8965,"miscellaneous production workers, including semiconductor processors",8965,NA,"Production workers, all other",8965,"51-9199",51,"51-9000","51-9190","51-9199",51,"51-9000","51-9190",0.311773189742189,0.0800234588870424,0.311773189742189,0.0800234588870424,0.31250297745296,0.0708206651123531,0.311573233165972,0.0753877766597347,0.31200281984051,0.0807650662850778
"436",436,9000,"supervisors of transportation and material moving workers",9000,NA,"Supervisors of transportation and material moving workers",9000,"53-1000",53,"53-1000","53-1000","53-1000",53,"53-1000","53-1000",0.272591534649471,0.0304386979696397,0.272591534649471,0.0304386979696397,0.281450946048975,0.0759149478440541,0.272591534649471,0.0304386979696397,0.272591534649471,0.0304386979696397
"437",437,9030,"aircraft pilots and flight engineers",9030,NA,"Aircraft pilots and flight engineers",9030,"53-2010",53,"53-2000","53-2010","53-2010",53,"53-2000","53-2010",0.371318614530355,0.0239749762409331,0.371318614530355,0.0239749762409331,0.281450946048975,0.0759149478440541,0.337828931752017,0.0337138932943665,0.371318614530355,0.0239749762409331
"438",438,9040,"air traffic controllers and airfield operations specialists",9040,NA,"Air traffic controllers and airfield operations specialists",9040,"53-2020",53,"53-2000","53-2020","53-2020",53,"53-2000","53-2020",0.235323912722475,0.0165739899038684,0.235323912722475,0.0165739899038684,0.281450946048975,0.0759149478440541,0.337828931752017,0.0337138932943665,0.235323912722475,0.0165739899038684
"439",439,9050,"flight attendants",9050,NA,"Flight attendants",9050,"53-2031",53,"53-2000","53-2030","53-2031",53,"53-2000","53-2030",0.329472635157633,0.0486332374383312,0.329472635157633,0.0486332374383312,0.281450946048975,0.0759149478440541,0.337828931752017,0.0337138932943665,0.329472635157633,0.0486332374383312
"440",440,9110,"ambulance drivers and attendants, except emergency medical technicians",9100,NA,"Ambulance drivers and attendants, except emergency medical technicians",9110,"53-3011",53,"53-3000","53-3010","53-3011",53,"53-3000","53-3010",0.215892774524407,0.0589849210072127,0.215892774524407,0.0589849210072127,0.281450946048975,0.0759149478440541,0.269131813697,0.0572179591353231,0.215892774524407,0.0589849210072127
"441",441,9120,"bus drivers",9100,NA,"Bus drivers",9120,"53-3020",53,"53-3000","53-3020","53-3011",53,"53-3000","53-3010",0.215892774524407,0.0589849210072127,0.215892774524407,0.0589849210072127,0.281450946048975,0.0759149478440541,0.269131813697,0.0572179591353231,0.215892774524407,0.0589849210072127
"442",442,9130,"driver/sales workers and truck drivers",9130,NA,"Driver/sales workers and truck drivers",9130,"53-3030",53,"53-3000","53-3030","53-3030",53,"53-3000","53-3030",0.271689147826256,0.0552756090234688,0.271689147826256,0.0552756090234688,0.281450946048975,0.0759149478440541,0.269131813697,0.0572179591353231,0.271689147826256,0.0552756090234688
"443",443,9140,"taxi drivers and chauffeurs",9140,NA,"Taxi drivers and chauffeurs",9140,"53-3041",53,"53-3000","53-3040","53-3041",53,"53-3000","53-3040",0.311104888019768,0.0694703961034058,0.311104888019768,0.0694703961034058,0.281450946048975,0.0759149478440541,0.269131813697,0.0572179591353231,0.311104888019768,0.0694703961034058
"444",444,9200,"locomotive engineers and operators",9200,NA,"Locomotive engineers and operators",9200,"53-4010",53,"53-4000","53-4010","53-4010",53,"53-4000","53-4010",0.37199899355447,0.0147834453055508,0.37199899355447,0.0147834453055508,0.281450946048975,0.0759149478440541,0.329856865550306,0.0234649868736657,0.37199899355447,0.0147834453055508
"445",445,9240,"railroad conductors and yardmasters",9240,NA,"Railroad conductors and yardmasters",9240,"53-4031",53,"53-4000","53-4030","53-4031",53,"53-4000","53-4030",0.292953737314471,0.0295997218838881,0.292953737314471,0.0295997218838881,0.281450946048975,0.0759149478440541,0.329856865550306,0.0234649868736657,0.292953737314471,0.0295997218838881
"446",446,9260,"subway, streetcar, and other rail transportation workers",9260,NA,"Subway, streetcar, and other rail transportation workers",9260,"53-40XX",53,"53-4000","53-40X0","53-40XX",53,"53-4000","53-40X0",0.393749363950537,0.0295299077811012,0.393749363950537,0.0295299077811012,0.281450946048975,0.0759149478440541,0.329856865550306,0.0234649868736657,0.393749363950537,0.0295299077811012
"447",447,9300,"sailors and marine oilers, and ship engineers",9300,NA,"Sailors and marine oilers",9300,"53-5011",53,"53-5000","53-5010","53-5011",53,"53-5000","53-5010",0.257914371992015,0.0904316451055401,0.257914371992015,0.0904316451055401,0.281450946048975,0.0759149478440541,0.239319721960953,0.0715340299953069,0.257914371992015,0.0904316451055401
"448",448,9310,"ship and boat captains and operators",9310,NA,"Ship and boat captains and operators",9310,"53-5020",53,"53-5000","53-5020","53-5020",53,"53-5000","53-5020",0.219338339811516,0.0584163137299362,0.219338339811516,0.0584163137299362,0.281450946048975,0.0759149478440541,0.239319721960953,0.0715340299953069,0.219338339811516,0.0584163137299362
"449",449,9350,"parking lot attendants",9350,NA,"Parking lot attendants",9350,"53-6021",53,"53-6000","53-6020","53-6021",53,"53-6000","53-6020",0.201761492067885,0.0785226739098313,0.201761492067885,0.0785226739098313,0.281450946048975,0.0759149478440541,0.304808094563589,0.0760977574648514,0.201761492067885,0.0785226739098313
"450",450,9360,"automotive and watercraft service attendants   ",9360,NA,"Automotive and watercraft service attendants",9360,"53-6031",53,"53-6000","53-6030","53-6031",53,"53-6000","53-6030",0.370758839931072,0.097708941256773,0.370758839931072,0.097708941256773,0.281450946048975,0.0759149478440541,0.304808094563589,0.0760977574648514,0.370758839931072,0.097708941256773
"451",451,9410,"transportation inspectors",9410,NA,"Transportation inspectors",9410,"53-6051",53,"53-6000","53-6050","53-6051",53,"53-6000","53-6050",0.285471751904294,0.0492851819509382,0.285471751904294,0.0492851819509382,0.281450946048975,0.0759149478440541,0.304808094563589,0.0760977574648514,0.285471751904294,0.0492851819509382
"452",452,9415,"transportation attendants, except flight attendants",9410,NA,"Transportation attendants, except flight attendants",9415,"53-6061",53,"53-6000","53-6060","53-6051",53,"53-6000","53-6050",0.285471751904294,0.0492851819509382,0.285471751904294,0.0492851819509382,0.281450946048975,0.0759149478440541,0.304808094563589,0.0760977574648514,0.285471751904294,0.0492851819509382
"453",453,9420,"miscellaneous transportation workers, including bridge and lock tenders and traffic technicians",9420,NA,"Other transportation workers",9420,"53-60XX",53,"53-6000","53-60X0","53-60XX",53,"53-6000","53-60X0",0.362015426618725,0.0351835714748737,0.362015426618725,0.0351835714748737,0.281450946048975,0.0759149478440541,0.304808094563589,0.0760977574648514,0.362015426618725,0.0351835714748737
"454",454,9510,"crane and tower operators",9510,NA,"Crane and tower operators",9510,"53-7021",53,"53-7000","53-7020","53-7021",53,"53-7000","53-7020",0.217988600780301,0.0613070943939407,0.217988600780301,0.0613070943939407,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.217988600780301,0.0613070943939407
"455",455,9520,"dredge, excavating, and loading machine operators",9520,NA,"Dredge, excavating, and loading machine operators",9520,"53-7030",53,"53-7000","53-7030","53-7030",53,"53-7000","53-7030",0.204123157930999,0.0692658171178528,0.204123157930999,0.0692658171178528,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.204123157930999,0.0692658171178528
"456",456,9560,"conveyor operators and tenders, and hoist and winch operators",9560,NA,"Hoist and winch operators",9560,"53-7041",53,"53-7000","53-7040","53-7041",53,"53-7000","53-7040",0.158553125580809,0.0648337498307206,0.158553125580809,0.0648337498307206,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.158553125580809,0.0648337498307206
"457",457,9600,"industrial truck and tractor operators",9600,NA,"Industrial truck and tractor operators",9600,"53-7051",53,"53-7000","53-7050","53-7051",53,"53-7000","53-7050",0.302602725102813,0.0861169359378752,0.302602725102813,0.0861169359378752,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.302602725102813,0.0861169359378752
"458",458,9610,"cleaners of vehicles and equipment",9610,NA,"Cleaners of vehicles and equipment",9610,"53-7061",53,"53-7000","53-7060","53-7061",53,"53-7000","53-7060",0.281237576138897,0.102703276655358,0.281237576138897,0.102703276655358,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.285470804206701,0.111168521148883
"459",459,9620,"laborers and freight, stock, and material movers, hand",9620,NA,"Laborers and freight, stock, and material movers, hand",9620,"53-7062",53,"53-7000","53-7060","53-7062",53,"53-7000","53-7060",0.293046548427094,0.107902683258011,0.293046548427094,0.107902683258011,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.285470804206701,0.111168521148883
"460",460,9630,"machine feeders and offbearers",9630,NA,"Machine feeders and offbearers",9630,"53-7063",53,"53-7000","53-7060","53-7063",53,"53-7000","53-7060",0.292367489306346,0.101984186129064,0.292367489306346,0.101984186129064,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.285470804206701,0.111168521148883
"461",461,9640,"packers and packagers, hand",9640,NA,"Packers and packagers, hand",9640,"53-7064",53,"53-7000","53-7060","53-7064",53,"53-7000","53-7060",0.264408884177256,0.128793602751297,0.264408884177256,0.128793602751297,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.285470804206701,0.111168521148883
"462",462,9650,"pumping station operators",9650,NA,"Pumping station operators",9650,"53-7070",53,"53-7000","53-7070","53-7070",53,"53-7000","53-7070",0.239774357213237,0.0339187570398804,0.239774357213237,0.0339187570398804,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.239774357213237,0.0339187570398804
"463",463,9720,"refuse and recyclable material collectors",9720,NA,"Refuse and recyclable material collectors",9720,"53-7081",53,"53-7000","53-7080","53-7081",53,"53-7000","53-7080",0.324169814938314,0.0861180148953944,0.324169814938314,0.0861180148953944,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.324169814938314,0.0861180148953944
"464",464,9750,"miscellaneous material moving workers, including mine shuttle car operators, and tank car, truck, and ship loaders",9750,NA,"Material moving workers, all other",9750,"53-7199",53,"53-7000","53-7190","53-7199",53,"53-7000","53-7190",0.293594425922454,0.0767394082873026,0.293594425922454,0.0767394082873026,0.281450946048975,0.0759149478440541,0.286922599445928,0.104445746228944,0.293594425922454,0.0767394082873026
