,DATE,JTSQUR,QUITSRATE,FD_QUITSRATE,JTSTSR,SEPSRATE,FD_SEPSRATE,JTSHIR,HIRESRATE,FD_HIRESRATE
63,2006-03-01,2.2,0.022000000000000002,0.0,3.9,0.039,0.0,4.1,0.040999999999999995,0.000999999999999994
64,2006-04-01,2.0,0.02,-0.0020000000000000018,3.7,0.037000000000000005,-0.001999999999999995,3.8,0.038,-0.0029999999999999957
65,2006-05-01,2.2,0.022000000000000002,0.0020000000000000018,4.0,0.04,0.0029999999999999957,4.0,0.04,0.0020000000000000018
66,2006-06-01,2.2,0.022000000000000002,0.0,3.9,0.039,-0.0010000000000000009,4.0,0.04,0.0
67,2006-07-01,2.2,0.022000000000000002,0.0,3.9,0.039,0.0,4.1,0.040999999999999995,0.000999999999999994
68,2006-08-01,2.2,0.022000000000000002,0.0,3.8,0.038,-0.0010000000000000009,3.9,0.039,-0.001999999999999995
69,2006-09-01,2.1,0.021,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994,3.9,0.039,0.0
70,2006-10-01,2.2,0.022000000000000002,0.0010000000000000009,3.9,0.039,0.001999999999999995,3.9,0.039,0.0
71,2006-11-01,2.2,0.022000000000000002,0.0,3.9,0.039,0.0,4.0,0.04,0.0010000000000000009
72,2006-12-01,2.2,0.022000000000000002,0.0,3.7,0.037000000000000005,-0.001999999999999995,3.8,0.038,-0.0020000000000000018
73,2007-01-01,2.1,0.021,-0.0010000000000000009,3.8,0.038,0.000999999999999994,3.9,0.039,0.0010000000000000009
74,2007-02-01,2.1,0.021,0.0,3.7,0.037000000000000005,-0.000999999999999994,3.8,0.038,-0.0010000000000000009
75,2007-03-01,2.2,0.022000000000000002,0.0010000000000000009,3.8,0.038,0.000999999999999994,4.0,0.04,0.0020000000000000018
76,2007-04-01,2.1,0.021,-0.0010000000000000009,3.8,0.038,0.0,3.9,0.039,-0.0010000000000000009
77,2007-05-01,2.2,0.022000000000000002,0.0010000000000000009,3.8,0.038,0.0,4.0,0.04,0.0010000000000000009
78,2007-06-01,2.1,0.021,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994,3.8,0.038,-0.0020000000000000018
79,2007-07-01,2.1,0.021,0.0,3.8,0.038,0.000999999999999994,3.8,0.038,0.0
80,2007-08-01,2.2,0.022000000000000002,0.0010000000000000009,3.9,0.039,0.0010000000000000009,3.9,0.039,0.0010000000000000009
81,2007-09-01,1.9,0.019,-0.0030000000000000027,3.8,0.038,-0.0010000000000000009,3.9,0.039,0.0
82,2007-10-01,2.1,0.021,0.0020000000000000018,3.8,0.038,0.0,3.9,0.039,0.0
83,2007-11-01,2.0,0.02,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994,3.7,0.037000000000000005,-0.001999999999999995
84,2007-12-01,2.0,0.02,0.0,3.6,0.036000000000000004,-0.0010000000000000009,3.7,0.037000000000000005,0.0
85,2008-01-01,2.1,0.021,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009,3.7,0.037000000000000005,0.0
86,2008-02-01,2.1,0.021,0.0,3.8,0.038,0.000999999999999994,3.7,0.037000000000000005,0.0
87,2008-03-01,1.9,0.019,-0.0020000000000000018,3.6,0.036000000000000004,-0.001999999999999995,3.6,0.036000000000000004,-0.0010000000000000009
88,2008-04-01,2.1,0.021,0.0020000000000000018,3.7,0.037000000000000005,0.0010000000000000009,3.6,0.036000000000000004,0.0
89,2008-05-01,1.9,0.019,-0.0020000000000000018,3.5,0.035,-0.0020000000000000018,3.4,0.034,-0.0020000000000000018
90,2008-06-01,1.9,0.019,0.0,3.7,0.037000000000000005,0.0020000000000000018,3.6,0.036000000000000004,0.0020000000000000018
91,2008-07-01,1.8,0.018000000000000002,-0.0009999999999999974,3.5,0.035,-0.0020000000000000018,3.4,0.034,-0.0020000000000000018
92,2008-08-01,1.8,0.018000000000000002,0.0,3.6,0.036000000000000004,0.0010000000000000009,3.4,0.034,0.0
93,2008-09-01,1.8,0.018000000000000002,0.0,3.6,0.036000000000000004,0.0,3.3,0.033,-0.0010000000000000009
94,2008-10-01,1.7,0.017,-0.0010000000000000009,3.6,0.036000000000000004,0.0,3.3,0.033,0.0
95,2008-11-01,1.6,0.016,-0.0010000000000000009,3.6,0.036000000000000004,0.0,3.0,0.03,-0.0030000000000000027
96,2008-12-01,1.5,0.015,-0.0010000000000000009,3.6,0.036000000000000004,0.0,3.2,0.032,0.0020000000000000018
97,2009-01-01,1.5,0.015,0.0,3.6,0.036000000000000004,0.0,3.1,0.031,-0.0010000000000000009
98,2009-02-01,1.5,0.015,0.0,3.6,0.036000000000000004,0.0,3.0,0.03,-0.0010000000000000009
99,2009-03-01,1.4,0.013999999999999999,-0.0010000000000000009,3.6,0.036000000000000004,0.0,2.9,0.028999999999999998,-0.0010000000000000009
100,2009-04-01,1.3,0.013000000000000001,-0.0009999999999999974,3.6,0.036000000000000004,0.0,2.9,0.028999999999999998,0.0
101,2009-05-01,1.3,0.013000000000000001,0.0,3.2,0.032,-0.0040000000000000036,2.9,0.028999999999999998,0.0
102,2009-06-01,1.3,0.013000000000000001,0.0,3.2,0.032,0.0,2.8,0.027999999999999997,-0.0010000000000000009
103,2009-07-01,1.3,0.013000000000000001,0.0,3.2,0.032,0.0,3.0,0.03,0.0020000000000000018
104,2009-08-01,1.2,0.012,-0.0010000000000000009,3.1,0.031,-0.0010000000000000009,2.9,0.028999999999999998,-0.0010000000000000009
105,2009-09-01,1.2,0.012,0.0,3.2,0.032,0.0010000000000000009,3.0,0.03,0.0010000000000000009
106,2009-10-01,1.3,0.013000000000000001,0.0010000000000000009,3.1,0.031,-0.0010000000000000009,3.0,0.03,0.0
107,2009-11-01,1.4,0.013999999999999999,0.0009999999999999974,3.1,0.031,0.0,3.1,0.031,0.0010000000000000009
108,2009-12-01,1.4,0.013999999999999999,0.0,3.2,0.032,0.0010000000000000009,3.1,0.031,0.0
109,2010-01-01,1.3,0.013000000000000001,-0.0009999999999999974,3.0,0.03,-0.0020000000000000018,3.0,0.03,-0.0010000000000000009
110,2010-02-01,1.4,0.013999999999999999,0.0009999999999999974,3.1,0.031,0.0010000000000000009,3.0,0.03,0.0
111,2010-03-01,1.4,0.013999999999999999,0.0,3.1,0.031,0.0,3.3,0.033,0.0030000000000000027
112,2010-04-01,1.5,0.015,0.0010000000000000009,3.0,0.03,-0.0010000000000000009,3.2,0.032,-0.0010000000000000009
113,2010-05-01,1.4,0.013999999999999999,-0.0010000000000000009,3.0,0.03,0.0,3.4,0.034,0.0020000000000000018
114,2010-06-01,1.5,0.015,0.0010000000000000009,3.3,0.033,0.0030000000000000027,3.1,0.031,-0.0030000000000000027
115,2010-07-01,1.4,0.013999999999999999,-0.0010000000000000009,3.3,0.033,0.0,3.2,0.032,0.0010000000000000009
116,2010-08-01,1.4,0.013999999999999999,0.0,3.1,0.031,-0.0020000000000000018,3.1,0.031,-0.0010000000000000009
117,2010-09-01,1.5,0.015,0.0010000000000000009,3.1,0.031,0.0,3.1,0.031,0.0
118,2010-10-01,1.4,0.013999999999999999,-0.0010000000000000009,3.0,0.03,-0.0010000000000000009,3.2,0.032,0.0010000000000000009
119,2010-11-01,1.4,0.013999999999999999,0.0,3.1,0.031,0.0010000000000000009,3.2,0.032,0.0
120,2010-12-01,1.5,0.015,0.0010000000000000009,3.2,0.032,0.0010000000000000009,3.3,0.033,0.0010000000000000009
121,2011-01-01,1.4,0.013999999999999999,-0.0010000000000000009,3.1,0.031,-0.0010000000000000009,3.1,0.031,-0.0020000000000000018
122,2011-02-01,1.5,0.015,0.0010000000000000009,3.1,0.031,0.0,3.2,0.032,0.0010000000000000009
123,2011-03-01,1.5,0.015,0.0,3.2,0.032,0.0010000000000000009,3.4,0.034,0.0020000000000000018
124,2011-04-01,1.4,0.013999999999999999,-0.0010000000000000009,3.0,0.03,-0.0020000000000000018,3.3,0.033,-0.0010000000000000009
125,2011-05-01,1.5,0.015,0.0010000000000000009,3.2,0.032,0.0020000000000000018,3.2,0.032,-0.0010000000000000009
126,2011-06-01,1.5,0.015,0.0,3.2,0.032,0.0,3.3,0.033,0.0010000000000000009
127,2011-07-01,1.5,0.015,0.0,3.1,0.031,-0.0010000000000000009,3.2,0.032,-0.0010000000000000009
128,2011-08-01,1.5,0.015,0.0,3.2,0.032,0.0010000000000000009,3.3,0.033,0.0010000000000000009
129,2011-09-01,1.5,0.015,0.0,3.2,0.032,0.0,3.3,0.033,0.0
130,2011-10-01,1.5,0.015,0.0,3.1,0.031,-0.0010000000000000009,3.3,0.033,0.0
131,2011-11-01,1.5,0.015,0.0,3.2,0.032,0.0010000000000000009,3.3,0.033,0.0
132,2011-12-01,1.5,0.015,0.0,3.1,0.031,-0.0010000000000000009,3.3,0.033,0.0
133,2012-01-01,1.5,0.015,0.0,3.1,0.031,0.0,3.3,0.033,0.0
134,2012-02-01,1.6,0.016,0.0010000000000000009,3.3,0.033,0.0020000000000000018,3.4,0.034,0.0010000000000000009
135,2012-03-01,1.6,0.016,0.0,3.2,0.032,-0.0010000000000000009,3.4,0.034,0.0
136,2012-04-01,1.6,0.016,0.0,3.2,0.032,0.0,3.3,0.033,-0.0010000000000000009
137,2012-05-01,1.6,0.016,0.0,3.3,0.033,0.0010000000000000009,3.4,0.034,0.0010000000000000009
138,2012-06-01,1.6,0.016,0.0,3.3,0.033,0.0,3.3,0.033,-0.0010000000000000009
139,2012-07-01,1.5,0.015,-0.0010000000000000009,3.1,0.031,-0.0020000000000000018,3.2,0.032,-0.0010000000000000009
140,2012-08-01,1.5,0.015,0.0,3.2,0.032,0.0010000000000000009,3.3,0.033,0.0010000000000000009
141,2012-09-01,1.4,0.013999999999999999,-0.0010000000000000009,3.0,0.03,-0.0020000000000000018,3.2,0.032,-0.0010000000000000009
142,2012-10-01,1.5,0.015,0.0010000000000000009,3.2,0.032,0.0020000000000000018,3.3,0.033,0.0010000000000000009
143,2012-11-01,1.5,0.015,0.0,3.2,0.032,0.0,3.3,0.033,0.0
144,2012-12-01,1.5,0.015,0.0,3.0,0.03,-0.0020000000000000018,3.3,0.033,0.0
145,2013-01-01,1.7,0.017,0.0020000000000000018,3.2,0.032,0.0020000000000000018,3.3,0.033,0.0
146,2013-02-01,1.7,0.017,0.0,3.2,0.032,0.0,3.4,0.034,0.0010000000000000009
147,2013-03-01,1.6,0.016,-0.0010000000000000009,3.1,0.031,-0.0010000000000000009,3.2,0.032,-0.0020000000000000018
148,2013-04-01,1.7,0.017,0.0010000000000000009,3.3,0.033,0.0020000000000000018,3.4,0.034,0.0020000000000000018
149,2013-05-01,1.6,0.016,-0.0010000000000000009,3.3,0.033,0.0,3.4,0.034,0.0
150,2013-06-01,1.6,0.016,0.0,3.2,0.032,-0.0010000000000000009,3.3,0.033,-0.0010000000000000009
151,2013-07-01,1.7,0.017,0.0010000000000000009,3.2,0.032,0.0,3.3,0.033,0.0
152,2013-08-01,1.7,0.017,0.0,3.3,0.033,0.0010000000000000009,3.5,0.035,0.0020000000000000018
153,2013-09-01,1.7,0.017,0.0,3.3,0.033,0.0,3.5,0.035,0.0
154,2013-10-01,1.7,0.017,0.0,3.2,0.032,-0.0010000000000000009,3.3,0.033,-0.0020000000000000018
155,2013-11-01,1.7,0.017,0.0,3.2,0.032,0.0,3.4,0.034,0.0010000000000000009
156,2013-12-01,1.7,0.017,0.0,3.2,0.032,0.0,3.4,0.034,0.0
157,2014-01-01,1.7,0.017,0.0,3.2,0.032,0.0,3.4,0.034,0.0
158,2014-02-01,1.8,0.018000000000000002,0.0010000000000000009,3.3,0.033,0.0010000000000000009,3.4,0.034,0.0
159,2014-03-01,1.8,0.018000000000000002,0.0,3.3,0.033,0.0,3.5,0.035,0.0010000000000000009
160,2014-04-01,1.8,0.018000000000000002,0.0,3.3,0.033,0.0,3.5,0.035,0.0
161,2014-05-01,1.8,0.018000000000000002,0.0,3.3,0.033,0.0,3.5,0.035,0.0
162,2014-06-01,1.8,0.018000000000000002,0.0,3.3,0.033,0.0,3.5,0.035,0.0
163,2014-07-01,1.9,0.019,0.0009999999999999974,3.4,0.034,0.0010000000000000009,3.6,0.036000000000000004,0.0010000000000000009
164,2014-08-01,1.8,0.018000000000000002,-0.0009999999999999974,3.3,0.033,-0.0010000000000000009,3.5,0.035,-0.0010000000000000009
165,2014-09-01,2.0,0.02,0.0019999999999999983,3.5,0.035,0.0020000000000000018,3.7,0.037000000000000005,0.0020000000000000018
166,2014-10-01,1.9,0.019,-0.0010000000000000009,3.5,0.035,0.0,3.7,0.037000000000000005,0.0
167,2014-11-01,1.9,0.019,0.0,3.3,0.033,-0.0020000000000000018,3.6,0.036000000000000004,-0.0010000000000000009
168,2014-12-01,1.8,0.018000000000000002,-0.0009999999999999974,3.4,0.034,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009
169,2015-01-01,2.0,0.02,0.0019999999999999983,3.5,0.035,0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009
170,2015-02-01,1.9,0.019,-0.0010000000000000009,3.5,0.035,0.0,3.6,0.036000000000000004,0.0
171,2015-03-01,2.0,0.02,0.0010000000000000009,3.6,0.036000000000000004,0.0010000000000000009,3.6,0.036000000000000004,0.0
172,2015-04-01,1.9,0.019,-0.0010000000000000009,3.5,0.035,-0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009
173,2015-05-01,1.9,0.019,0.0,3.4,0.034,-0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009
174,2015-06-01,1.9,0.019,0.0,3.5,0.035,0.0010000000000000009,3.6,0.036000000000000004,0.0
175,2015-07-01,1.9,0.019,0.0,3.4,0.034,-0.0010000000000000009,3.6,0.036000000000000004,0.0
176,2015-08-01,2.0,0.02,0.0010000000000000009,3.5,0.035,0.0010000000000000009,3.6,0.036000000000000004,0.0
177,2015-09-01,2.0,0.02,0.0,3.6,0.036000000000000004,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009
178,2015-10-01,2.0,0.02,0.0,3.5,0.035,-0.0010000000000000009,3.7,0.037000000000000005,0.0
179,2015-11-01,2.0,0.02,0.0,3.6,0.036000000000000004,0.0010000000000000009,3.8,0.038,0.000999999999999994
180,2015-12-01,2.1,0.021,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009,3.9,0.039,0.0010000000000000009
181,2016-01-01,2.0,0.02,-0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009,3.6,0.036000000000000004,-0.0029999999999999957
182,2016-02-01,2.1,0.021,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009,3.8,0.038,0.001999999999999995
183,2016-03-01,2.0,0.02,-0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994
184,2016-04-01,2.1,0.021,0.0010000000000000009,3.6,0.036000000000000004,0.0,3.7,0.037000000000000005,0.0
185,2016-05-01,2.1,0.021,0.0,3.6,0.036000000000000004,0.0,3.6,0.036000000000000004,-0.0010000000000000009
186,2016-06-01,2.1,0.021,0.0,3.6,0.036000000000000004,0.0,3.7,0.037000000000000005,0.0010000000000000009
187,2016-07-01,2.1,0.021,0.0,3.5,0.035,-0.0010000000000000009,3.8,0.038,0.000999999999999994
188,2016-08-01,2.1,0.021,0.0,3.6,0.036000000000000004,0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994
189,2016-09-01,2.1,0.021,0.0,3.4,0.034,-0.0020000000000000018,3.7,0.037000000000000005,0.0
190,2016-10-01,2.1,0.021,0.0,3.5,0.035,0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009
191,2016-11-01,2.1,0.021,0.0,3.5,0.035,0.0,3.7,0.037000000000000005,0.0010000000000000009
192,2016-12-01,2.1,0.021,0.0,3.5,0.035,0.0,3.7,0.037000000000000005,0.0
193,2017-01-01,2.2,0.022000000000000002,0.0010000000000000009,3.7,0.037000000000000005,0.0020000000000000018,3.8,0.038,0.000999999999999994
194,2017-02-01,2.1,0.021,-0.0010000000000000009,3.5,0.035,-0.0020000000000000018,3.7,0.037000000000000005,-0.000999999999999994
195,2017-03-01,2.2,0.022000000000000002,0.0010000000000000009,3.6,0.036000000000000004,0.0010000000000000009,3.7,0.037000000000000005,0.0
196,2017-04-01,2.1,0.021,-0.0010000000000000009,3.5,0.035,-0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009
197,2017-05-01,2.1,0.021,0.0,3.6,0.036000000000000004,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009
198,2017-06-01,2.2,0.022000000000000002,0.0010000000000000009,3.7,0.037000000000000005,0.0010000000000000009,3.8,0.038,0.000999999999999994
199,2017-07-01,2.1,0.021,-0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994
200,2017-08-01,2.1,0.021,0.0,3.6,0.036000000000000004,0.0,3.8,0.038,0.000999999999999994
201,2017-09-01,2.2,0.022000000000000002,0.0010000000000000009,3.6,0.036000000000000004,0.0,3.7,0.037000000000000005,-0.000999999999999994
202,2017-10-01,2.2,0.022000000000000002,0.0,3.7,0.037000000000000005,0.0010000000000000009,3.8,0.038,0.000999999999999994
203,2017-11-01,2.2,0.022000000000000002,0.0,3.6,0.036000000000000004,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994
204,2017-12-01,2.2,0.022000000000000002,0.0,3.6,0.036000000000000004,0.0,3.7,0.037000000000000005,0.0
205,2018-01-01,2.0,0.02,-0.0020000000000000018,3.6,0.036000000000000004,0.0,3.7,0.037000000000000005,0.0
206,2018-02-01,2.2,0.022000000000000002,0.0020000000000000018,3.6,0.036000000000000004,0.0,3.8,0.038,0.000999999999999994
207,2018-03-01,2.2,0.022000000000000002,0.0,3.7,0.037000000000000005,0.0010000000000000009,3.8,0.038,0.0
208,2018-04-01,2.3,0.023,0.0009999999999999974,3.7,0.037000000000000005,0.0,3.8,0.038,0.0
209,2018-05-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.9,0.039,0.0010000000000000009
210,2018-06-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.9,0.039,0.0
211,2018-07-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.8,0.038,-0.0010000000000000009
212,2018-08-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.9,0.039,0.0010000000000000009
213,2018-09-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.8,0.038,-0.0010000000000000009
214,2018-10-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,4.0,0.04,0.0020000000000000018
215,2018-11-01,2.3,0.023,0.0,3.9,0.039,0.001999999999999995,3.9,0.039,-0.0010000000000000009
216,2018-12-01,2.3,0.023,0.0,3.7,0.037000000000000005,-0.001999999999999995,3.9,0.039,0.0
217,2019-01-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.9,0.039,0.0
218,2019-02-01,2.4,0.024,0.0010000000000000009,3.8,0.038,0.000999999999999994,3.8,0.038,-0.0010000000000000009
219,2019-03-01,2.3,0.023,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994,3.8,0.038,0.0
220,2019-04-01,2.3,0.023,0.0,3.8,0.038,0.000999999999999994,4.0,0.04,0.0020000000000000018
221,2019-05-01,2.3,0.023,0.0,3.7,0.037000000000000005,-0.000999999999999994,3.8,0.038,-0.0020000000000000018
222,2019-06-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.8,0.038,0.0
